日付,ファンド名,基準価額,販売基準価額,解約価額,純資産総額(百万円),分配金
2022-07-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31199,31199,31199,66575,0
2022-07-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31368,31368,31368,66949,0
2022-07-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32089,32089,32089,68491,0
2022-07-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32157,32157,32157,68628,0
2022-07-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32247,32247,32247,68820,0
2022-07-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32034,32034,32034,68343,0
2022-07-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32034,32034,32034,68326,0
2022-07-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32078,32078,32078,68412,0
2022-07-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32128,32128,32128,68645,0
2022-07-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31987,31987,31987,68340,0
2022-08-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32314,32314,32314,69034,0
2022-08-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31742,31742,31742,67832,0
2022-08-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31828,31828,31828,67993,0
2022-08-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31828,31828,31828,67996,0
2022-08-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32099,32099,32099,68580,0
2022-08-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32168,32168,32168,68721,0
2022-08-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31931,31931,31931,68203,0
2022-08-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31876,31876,31876,68095,0
2022-08-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32527,32527,32527,69928,0
2022-08-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32720,32720,32720,70351,0
2022-08-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32672,32672,32672,70640,0
2022-08-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33082,33082,33082,71523,0
2022-08-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32810,32810,32810,70909,0
2022-08-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32876,32876,32876,70996,0
2022-08-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32844,32844,32844,70893,0
2022-08-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32495,32495,32495,70107,0
2022-08-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32424,32424,32424,69967,0
2022-08-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32581,32581,32581,70299,0
2022-08-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32628,32628,32628,70424,0
2022-08-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32044,32044,32044,69172,0
2022-08-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32451,32451,32451,70182,0
2022-08-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32365,32365,32365,70000,0
2022-09-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31909,31909,31909,69037,0
2022-09-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31820,31820,31820,68879,0
2022-09-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31798,31798,31798,68800,0
2022-09-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31761,31761,31761,68716,0
2022-09-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31581,31581,31581,68332,0
2022-09-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32273,32273,32273,69848,0
2022-09-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32404,32404,32404,70133,0
2022-09-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32645,32645,32645,70642,0
2022-09-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32749,32749,32749,71316,0
2022-09-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32104,32104,32104,69909,0
2022-09-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32153,32153,32153,70420,0
2022-09-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31958,31958,31958,70025,0
2022-09-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32102,32102,32102,70324,0
2022-09-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31665,31665,31665,69367,0
2022-09-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31589,31589,31589,69220,0
2022-09-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30732,30732,30732,67341,0
2022-09-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30875,30875,30875,67662,0
2022-09-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30579,30579,30579,67159,0
2022-09-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31126,31126,31126,68369,0
2022-09-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30583,30583,30583,67199,0
2022-10-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30776,30776,30776,67644,0
2022-10-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31764,31764,31764,69871,0
2022-10-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31866,31866,31866,70109,0
2022-10-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32025,32025,32025,70471,0
2022-10-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31764,31764,31764,69883,0
2022-10-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31170,31170,31170,68575,0
2022-10-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31130,31130,31130,68950,0
2022-10-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30889,30889,30889,68426,0
2022-10-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31617,31617,31617,70052,0
2022-10-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31306,31306,31306,69764,0
2022-10-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31673,31673,31673,70598,0
2022-10-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31732,31732,31732,70734,0
2022-10-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31572,31572,31572,70382,0
2022-10-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31349,31349,31349,69888,0
2022-10-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31433,31433,31433,70097,0
2022-10-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31768,31768,31768,70848,0
2022-10-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31951,31951,31951,71281,0
2022-10-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31740,31740,31740,70803,0
2022-10-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31628,31628,31628,70662,0
2022-10-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32139,32139,32139,71804,0
2022-11-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32293,32293,32293,72136,0
2022-11-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32323,32323,32323,72214,0
2022-11-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31904,31904,31904,71274,0
2022-11-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32220,32220,32220,71970,0
2022-11-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32611,32611,32611,72844,0
2022-11-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32473,32473,32473,72561,0
2022-11-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32261,32261,32261,72099,0
2022-11-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32948,32948,32948,74077,0
2022-11-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32598,32598,32598,73304,0
2022-11-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32722,32722,32722,73559,0
2022-11-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32707,32707,32707,73932,0
2022-11-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32758,32758,32758,74060,0
2022-11-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32770,32770,32770,74086,0
2022-11-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32862,32862,32862,74306,0
2022-11-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33232,33232,33232,75139,0
2022-11-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33632,33632,33632,76069,0
2022-11-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33620,33620,33620,76049,0
2022-11-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33390,33390,33390,75527,0
2022-11-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33201,33201,33201,75094,0
2022-11-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33080,33080,33080,74957,0
2022-12-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33093,33093,33093,74983,0
2022-12-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32550,32550,32550,73796,0
2022-12-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32449,32449,32449,73562,0
2022-12-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32487,32487,32487,73642,0
2022-12-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32454,32454,32454,73586,0
2022-12-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32343,32343,32343,73346,0
2022-12-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32677,32677,32677,74132,0
2022-12-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32606,32606,32606,73987,0
2022-12-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32745,32745,32745,74762,0
2022-12-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32939,32939,32939,75191,0
2022-12-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32880,32880,32880,75066,0
2022-12-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32487,32487,32487,74578,0
2022-12-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32241,32241,32241,74040,0
2022-12-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31745,31745,31745,72906,0
2022-12-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31538,31538,31538,72421,0
2022-12-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31786,31786,31786,73026,0
2022-12-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31616,31616,31616,72634,0
2022-12-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31693,31693,31693,72852,0
2022-12-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31819,31819,31819,73168,0
2022-12-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31799,31799,31799,73290,0
2022-12-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31623,31623,31623,72884,0
2022-12-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31565,31565,31565,72756,0
2023-01-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31168,31168,31168,71850,0
2023-01-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31180,31180,31180,71896,0
2023-01-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31295,31295,31295,72166,0
2023-01-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31381,31381,31381,72389,0
2023-01-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31720,31720,31720,73679,0
2023-01-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31835,31835,31835,74004,0
2023-01-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31751,31751,31751,73852,0
2023-01-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31470,31470,31470,73210,0
2023-01-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31748,31748,31748,73859,0
2023-01-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32281,32281,32281,75619,0
2023-01-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31958,31958,31958,74902,0
2023-01-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32147,32147,32147,75343,0
2023-01-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32456,32456,32456,76073,0
2023-01-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32916,32916,32916,77143,0
2023-01-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33044,33044,33044,77394,0
2023-01-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33007,33007,33007,77297,0
2023-01-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33076,33076,33076,77446,0
2023-01-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33073,33073,33073,77557,0
2023-01-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32954,32954,32954,77272,0
2023-02-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32903,32903,32903,77155,0
2023-02-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32785,32785,32785,76899,0
2023-02-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32868,32868,32868,77087,0
2023-02-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33018,33018,33018,77436,0
2023-02-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33088,33088,33088,77588,0
2023-02-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33098,33098,33098,77629,0
2023-02-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33114,33114,33114,77681,0
2023-02-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33147,33147,33147,77750,0
2023-02-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32992,32992,32992,77786,0
2023-02-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33250,33250,33250,78418,0
2023-02-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33159,33159,33159,78628,0
2023-02-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33382,33382,33382,79179,0
2023-02-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33230,33230,33230,78828,0
2023-02-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33358,33358,33358,79139,0
2023-02-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33321,33321,33321,79034,0
2023-02-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32950,32950,32950,78207,0
2023-02-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33169,33169,33169,78732,0
2023-02-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33251,33251,33251,78938,0
2023-02-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33260,33260,33260,78963,0
2023-03-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33336,33336,33336,79294,0
2023-03-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33281,33281,33281,79211,0
2023-03-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33698,33698,33698,80214,0
2023-03-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33980,33980,33980,80875,0
2023-03-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34122,34122,34122,81197,0
2023-03-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34226,34226,34226,81441,0
2023-03-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34559,34559,34559,82242,0
2023-03-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33899,33899,33899,80677,0
2023-03-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33388,33388,33388,79876,0
2023-03-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32494,32494,32494,77764,0
2023-03-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32706,32706,32706,78281,0
2023-03-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32319,32319,32319,77392,0
2023-03-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32694,32694,32694,78791,0
2023-03-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32188,32188,32188,77633,0
2023-03-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32750,32750,32750,79006,0
2023-03-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32657,32657,32657,78825,0
2023-03-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32625,32625,32625,78780,0
2023-03-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32733,32733,32733,79057,0
2023-03-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32813,32813,32813,79267,0
2023-03-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33294,33294,33294,80601,0
2023-03-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33480,33480,33480,81051,0
2023-03-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33819,33819,33819,81881,0
2023-04-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34060,34060,34060,82461,0
2023-04-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34143,34143,34143,82674,0
2023-04-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33485,33485,33485,81065,0
2023-04-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33105,33105,33105,80158,0
2023-04-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33176,33176,33176,80323,0
2023-04-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33361,33361,33361,80784,0
2023-04-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33619,33619,33619,81843,0
2023-04-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33874,33874,33874,82514,0
2023-04-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33892,33892,33892,82542,0
2023-04-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34072,34072,34072,83414,0
2023-04-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34213,34213,34213,83780,0
2023-04-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34447,34447,34447,84326,0
2023-04-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34437,34437,34437,84296,0
2023-04-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34426,34426,34426,84298,0
2023-04-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34347,34347,34347,84066,0
2023-04-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34387,34387,34387,84175,0
2023-04-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34468,34468,34468,84373,0
2023-04-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34159,34159,34159,83595,0
2023-04-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34304,34304,34304,83968,0
2023-04-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34726,34726,34726,85136,0
2023-05-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35075,35075,35075,85985,0
2023-05-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35031,35031,35031,85921,0
2023-05-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34957,34957,34957,85713,0
2023-05-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35402,35402,35402,86787,0
2023-05-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35209,35209,35209,86311,0
2023-05-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35167,35167,35167,86661,0
2023-05-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35395,35395,35395,87269,0
2023-05-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35710,35710,35710,88070,0
2023-05-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35918,35918,35918,88573,0
2023-05-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36026,36026,36026,88815,0
2023-05-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36437,36437,36437,89825,0
2023-05-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36503,36503,36503,90466,0
2023-05-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36740,36740,36740,91053,0
2023-05-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36495,36495,36495,90399,0
2023-05-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36342,36342,36342,90073,0
2023-05-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36237,36237,36237,89801,0
2023-05-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36231,36231,36231,89835,0
2023-05-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36482,36482,36482,90441,0
2023-05-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36459,36459,36459,90540,0
2023-05-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,35974,35974,35974,89361,0
2023-06-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36291,36291,36291,90179,0
2023-06-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,36856,36856,36856,91611,0
2023-06-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37482,37482,37482,93179,0
2023-06-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37757,37757,37757,93845,0
2023-06-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37252,37252,37252,92563,0
2023-06-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37003,37003,37003,91916,0
2023-06-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37557,37557,37557,93346,0
2023-06-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37801,37801,37801,93931,0
2023-06-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38240,38240,38240,95484,0
2023-06-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38744,38744,38744,96751,0
2023-06-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38733,38733,38733,97212,0
2023-06-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38839,38839,38839,97480,0
2023-06-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38676,38676,38676,97070,0
2023-06-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38563,38563,38563,96771,0
2023-06-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38753,38753,38753,97267,0
2023-06-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38774,38774,38774,97374,0
2023-06-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38236,38236,38236,96051,0
2023-06-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38159,38159,38159,95888,0
2023-06-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38053,38053,38053,95640,0
2023-06-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38809,38809,38809,97694,0
2023-06-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38816,38816,38816,97755,0
2023-06-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38688,38688,38688,97437,0
2023-07-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,39231,39231,39231,98814,0
2023-07-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38987,38987,38987,98174,0
2023-07-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38981,38981,38981,98167,0
2023-07-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38491,38491,38491,96958,0
2023-07-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38116,38116,38116,96029,0
2023-07-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37920,37920,37920,95553,0
2023-07-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37804,37804,37804,95780,0
2023-07-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37552,37552,37552,95185,0
2023-07-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37914,37914,37914,96134,0
2023-07-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,37847,37847,37847,96446,0
2023-07-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38068,38068,38068,97041,0
2023-07-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38523,38523,38523,98211,0
2023-07-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,38214,38214,38214,97441,0
