Ç¬Ç›ÇΩÇƒì˙ñ{äîéÆÅiì˙åoïΩãœÅj
äÓèÄì˙,äÓèÄâøäz(â~),äÓèÄâøäzÅiï™îzã‡çƒìäéëÅj(â~),ï™îzã‡Åiê≈à¯ëOÅj(â~),èÉéëéYëçäzÅiâ≠â~Åj
2023/10/11,18124,18124,,724.35
2023/10/12,18444,18444,,737.33
2023/10/13,18340,18340,,732.78
2023/10/16,17968,17968,,717.69
2023/10/17,18184,18184,,727.87
2023/10/18,18185,18185,,727.87
2023/10/19,17837,17837,,713.85
2023/10/20,17740,17740,,709.83
2023/10/23,17592,17592,,705.61
2023/10/24,17629,17629,,707.96
2023/10/25,17745,17745,,712.51
2023/10/26,17366,17366,,700.02
2023/10/27,17589,17589,,710.24
2023/10/30,17421,17421,,704.28
2023/10/31,17512,17512,,708.46
2023/11/01,17934,17934,,728.91
2023/11/02,18130,18130,,737.88
2023/11/06,18562,18562,,755.16
2023/11/07,18314,18314,,745.67
2023/11/08,18254,18254,,742.90
2023/11/09,18527,18527,,753.71
2023/11/10,18483,18483,,751.50
2023/11/13,18493,18493,,753.53
2023/11/14,18556,18556,,756.35
2023/11/15,19023,19023,,774.95
2023/11/16,18969,18969,,773.55
2023/11/17,19060,19060,,777.23
2023/11/20,18948,18948,,772.33
2023/11/21,18929,18929,,773.07
2023/11/22,18984,18984,,775.91
2023/11/24,19082,19082,,779.75
2023/11/27,18981,18981,,775.54
2023/11/28,18959,18959,,779.20
2023/11/29,18909,18909,,777.30
2023/11/30,19003,19003,,781.04
2023/12/01,18972,18972,,783.25
2023/12/04,18857,18857,,779.34
2023/12/05,18599,18599,,768.45
2023/12/06,18979,18979,,784.32
2023/12/07,18646,18646,,771.05
2023/12/08,18333,18333,,758.04
2023/12/11,18608,18608,,769.19
2023/12/12,18637,18637,,772.40
2023/12/13,18684,18684,,774.19
2023/12/14,18547,18547,,768.18
2023/12/15,18709,18709,,774.61
2023/12/18,18588,18588,,770.69
2023/12/19,18850,18850,,782.06
2023/12/20,19109,19109,,792.29
2023/12/21,18805,18805,,781.19
2023/12/22,18821,18821,,782.38
2023/12/25,18869,18869,,784.19
2023/12/26,18898,18898,,788.31
2023/12/27,19111,19111,,798.22
2023/12/28,19060,19060,,796.66
2023/12/29,19018,19018,,794.91
2024/01/04,18917,18917,,791.01
2024/01/05,18967,18967,,797.31
2024/01/09,19186,19186,,806.66
2024/01/10,19572,19572,,823.25
2024/01/11,19918,19918,,839.10
2024/01/12,20216,20216,,851.44
2024/01/15,20401,20401,,858.58
2024/01/16,20239,20239,,852.73
2024/01/17,20159,20159,,849.33
2024/01/18,20153,20153,,848.76
2024/01/19,20435,20435,,860.40
2024/01/22,20766,20766,,874.32
2024/01/23,20749,20749,,877.19
2024/01/24,20584,20584,,869.74
2024/01/25,20589,20589,,869.74
2024/01/26,20313,20313,,861.47
2024/01/29,20470,20470,,869.90
2024/01/30,20492,20492,,871.98
2024/01/31,20618,20618,,877.34
2024/02/01,20461,20461,,874.58
2024/02/02,20545,20545,,879.43
2024/02/05,20656,20656,,884.15
2024/02/06,20546,20546,,879.54
2024/02/07,20523,20523,,879.63
2024/02/08,20945,20945,,897.54
2024/02/09,20965,20965,,897.88
2024/02/13,21571,21571,,923.51
2024/02/14,21422,21422,,919.98
2024/02/15,21680,21680,,930.70
2024/02/16,21873,21873,,941.13
2024/02/19,21862,21862,,941.35
2024/02/20,21802,21802,,938.85
2024/02/21,21743,21743,,939.03
2024/02/22,22218,22218,,961.26
2024/02/26,22295,22295,,964.39
2024/02/27,22298,22298,,969.48
2024/02/28,22291,22291,,970.03
2024/02/29,22268,22268,,969.05
2024/03/01,22691,22691,,992.08
2024/03/04,22803,22803,,998.20
2024/03/05,22797,22797,,997.55
2024/03/06,22793,22793,,997.28
2024/03/07,22513,22513,,986.23
2024/03/08,22565,22565,,988.18
2024/03/11,22070,22070,,966.25
2024/03/12,22057,22057,,968.93
2024/03/13,21999,21999,,966.22
2024/03/14,22063,22063,,968.89
2024/03/15,22006,22006,,966.11
2024/03/18,22593,22593,,994.54
2024/03/19,22742,22742,,1002.19
2024/03/21,23204,23204,,1022.42
2024/03/22,23246,23246,,1028.04
2024/03/25,22974,22974,,1015.50
2024/03/26,22966,22966,,1019.39
2024/03/27,23171,23171,,1030.53
2024/03/28,22985,22985,,1023.31
2024/03/29,23100,23100,,1028.86
2024/04/01,22776,22776,,1015.09
2024/04/02,22796,22796,,1022.26
2024/04/03,22574,22574,,1012.45
2024/04/04,22758,22758,,1020.70
2024/04/05,22310,22310,,1000.51
2024/04/08,22513,22513,,1010.89
2024/04/09,22757,22757,,1023.27
2024/04/10,22646,22646,,1018.32
2024/04/11,22567,22567,,1017.71
2024/04/12,22614,22614,,1020.52
2024/04/15,22447,22447,,1013.28
2024/04/16,22011,22011,,996.72
2024/04/17,21719,21719,,984.93
2024/04/18,21788,21788,,988.29
2024/04/19,21209,21209,,962.08
2024/04/22,21420,21420,,972.13
2024/04/23,21484,21484,,980.53
2024/04/24,22003,22003,,1004.21
2024/04/25,21527,21527,,982.31
2024/04/26,21702,21702,,995.17
2024/04/30,21974,21974,,1010.34
2024/05/01,21898,21898,,1014.34
2024/05/02,21876,21876,,1014.80
2024/05/07,22219,22219,,1031.02
2024/05/08,21857,21857,,1016.44
2024/05/09,21784,21784,,1013.16
2024/05/10,21874,21874,,1017.30
2024/05/13,21847,21847,,1019.09
2024/05/14,21949,21949,,1024.93
2024/05/15,21967,21967,,1025.58
2024/05/16,22272,22272,,1043.09
2024/05/17,22196,22196,,1040.73
2024/05/20,22358,22358,,1048.48
2024/05/21,22287,22287,,1048.36
2024/05/22,22099,22099,,1041.45
2024/05/23,22377,22377,,1054.96
2024/05/24,22114,22114,,1042.84
2024/05/27,22260,22260,,1050.88
2024/05/28,22234,22234,,1058.51
2024/05/29,22063,22063,,1050.93
2024/05/30,21775,21775,,1037.65
2024/05/31,22024,22024,,1051.70
2024/06/03,22272,22272,,1068.38
2024/06/04,22223,22223,,1067.66
2024/06/05,22025,22025,,1057.99
2024/06/06,22146,22146,,1064.41
2024/06/07,22135,22135,,1065.68
2024/06/10,22337,22337,,1075.60
2024/06/11,22392,22392,,1080.99
2024/06/12,22245,22245,,1074.69
2024/06/13,22155,22155,,1070.65
2024/06/14,22209,22209,,1073.37
2024/06/17,21800,21800,,1053.86
2024/06/18,22017,22017,,1069.67
2024/06/19,22068,22068,,1071.89
2024/06/20,22104,22104,,1073.20
2024/06/21,22083,22083,,1075.96
2024/06/24,22201,22201,,1083.62
2024/06/25,22412,22412,0,1094.17
2024/06/26,22694,22694,,1112.79
2024/06/27,22530,22530,,1107.51
2024/06/28,22668,22668,,1115.73
2024/07/01,22695,22695,,1118.48
2024/07/02,22949,22949,,1137.80
2024/07/03,23238,23238,,1151.60
2024/07/04,23429,23429,,1160.52
2024/07/05,23428,23428,,1160.08
2024/07/08,23352,23352,,1156.75
2024/07/09,23810,23810,,1181.28
2024/07/10,23954,23954,,1187.78
2024/07/11,24178,24178,,1202.12
2024/07/12,23586,23586,,1173.38
2024/07/16,23634,23634,,1176.08
2024/07/17,23532,23532,,1175.70
2024/07/18,22976,22976,,1148.33
2024/07/19,22940,22940,,1146.77
2024/07/22,22673,22673,,1133.75
2024/07/23,22670,22670,,1139.28
2024/07/24,22419,22419,,1127.24
2024/07/25,21682,21682,,1090.52
2024/07/26,21569,21569,,1090.20
2024/07/29,22027,22027,,1116.51
2024/07/30,22060,22060,,1120.41
2024/07/31,22391,22391,,1137.63
2024/08/01,21831,21831,,1114.18
2024/08/02,20564,20564,,1051.40
2024/08/05,18016,18016,,921.69
2024/08/06,19845,19845,,1015.65
2024/08/07,20091,20091,,1030.26
2024/08/08,19943,19943,,1022.91
2024/08/09,20055,20055,,1028.96
2024/08/13,20745,20745,,1064.48
2024/08/14,20865,20865,,1075.48
2024/08/15,21027,21027,,1083.76
2024/08/16,21793,21793,,1126.86
2024/08/19,21405,21405,,1108.20
2024/08/20,21792,21792,,1128.87
2024/08/21,21729,21729,,1128.80
2024/08/22,21876,21876,,1138.89
2024/08/23,21964,21964,,1143.66
2024/08/26,21818,21818,,1136.31
2024/08/27,21920,21920,,1149.48
2024/08/28,21968,21968,,1153.48
2024/08/29,21977,21977,,1154.55
2024/08/30,22141,22141,,1163.07
2024/09/02,22171,22171,,1165.67
2024/09/03,22163,22163,,1171.96
2024/09/04,21223,21223,,1121.96
2024/09/05,20999,20999,,1110.47
2024/09/06,20847,20847,,1103.23
2024/09/09,20746,20746,,1100.08
2024/09/10,20714,20714,,1098.44
2024/09/11,20406,20406,,1085.65
2024/09/12,21100,21100,,1123.92
2024/09/13,20955,20955,,1116.26
2024/09/17,20738,20738,,1104.99
2024/09/18,20839,20839,,1115.59
2024/09/19,21283,21283,,1139.37
2024/09/20,21610,21610,,1156.56
2024/09/24,21733,21733,,1166.76
2024/09/25,21692,21692,,1167.06
2024/09/26,22296,22296,,1204.82
2024/09/27,22964,22964,,1243.40
2024/09/30,21859,21859,,1184.42
2024/10/01,22281,22281,,1213.64
2024/10/02,21793,21793,,1188.35
2024/10/03,22223,22223,,1212.44
2024/10/04,22269,22269,,1214.21
2024/10/07,22672,22672,,1236.05
2024/10/08,22443,22443,,1225.79
2024/10/09,22639,22639,,1236.87
2024/10/10,22697,22697,,1239.51
2024/10/11,22827,22827,,1249.83
2024/10/15,23002,23002,,1260.23
2024/10/16,22581,22581,,1239.83
2024/10/17,22427,22427,,1233.61
2024/10/18,22466,22466,,1235.70
2024/10/21,22451,22451,,1235.34
2024/10/22,22138,22138,,1223.13
2024/10/23,21960,21960,,1213.68
2024/10/24,21983,21983,,1215.59
2024/10/25,21851,21851,,1208.41
2024/10/28,22249,22249,,1236.16
2024/10/29,22421,22421,,1250.63
2024/10/30,22637,22637,,1261.61
2024/10/31,22523,22523,,1254.82
2024/11/01,21931,21931,,1226.83
2024/11/05,22175,22175,,1242.82
2024/11/06,22754,22754,,1275.69
2024/11/07,22695,22695,,1273.60
2024/11/08,22764,22764,,1277.36
2024/11/11,22783,22783,,1277.98
2024/11/12,22692,22692,,1277.25
2024/11/13,22316,22316,,1256.09
2024/11/14,22210,22210,,1250.33
2024/11/15,22271,22271,,1253.69
2024/11/18,22028,22028,,1243.68
2024/11/19,22139,22139,,1251.96
2024/11/20,22104,22104,,1249.80
2024/11/21,21916,21916,,1243.43
2024/11/22,22064,22064,,1253.99
2024/11/25,22349,22349,,1270.46
2024/11/26,22155,22155,,1264.29
2024/11/27,21977,21977,,1257.25
2024/11/28,22101,22101,,1266.07
2024/11/29,22019,22019,,1261.93
2024/12/02,22194,22194,,1273.05
2024/12/03,22618,22618,,1304.55
2024/12/04,22634,22634,,1303.82
2024/12/05,22703,22703,,1307.51
2024/12/06,22527,22527,,1297.65
2024/12/09,22567,22567,,1302.01
2024/12/10,22687,22687,,1308.86
2024/12/11,22689,22689,,1312.24
2024/12/12,22964,22964,,1328.74
2024/12/13,22745,22745,,1315.16
2024/12/16,22737,22737,,1315.16
2024/12/17,22684,22684,,1317.04
2024/12/18,22521,22521,,1307.55
2024/12/19,22367,22367,,1298.78
2024/12/20,22301,22301,,1295.37
2024/12/23,22566,22566,,1315.49
2024/12/24,22494,22494,,1313.06
2024/12/25,22548,22548,,1316.08
2024/12/26,22799,22799,,1336.08
2024/12/27,23237,23237,,1363.22
2024/12/30,23013,23013,,1350.62
2025/01/06,22673,22673,,1332.31
2025/01/07,23120,23120,,1368.86
2025/01/08,23061,23061,,1364.34
2025/01/09,22844,22844,,1351.26
2025/01/10,22605,22605,,1337.05
2025/01/14,22192,22192,,1316.34
2025/01/15,22173,22173,,1316.48
2025/01/16,22248,22248,,1324.66
2025/01/17,22178,22178,,1322.01
2025/01/20,22437,22437,,1337.83
2025/01/21,22509,22509,,1345.40
2025/01/22,22865,22865,,1368.68
2025/01/23,23045,23045,,1379.87
2025/01/24,23030,23030,,1377.69
2025/01/27,22818,22818,,1364.92
2025/01/28,22502,22502,,1355.14
2025/01/29,22732,22732,,1370.05
2025/01/30,22789,22789,,1373.29
2025/01/31,22824,22824,,1375.48
2025/02/03,22217,22217,,1343.65
2025/02/04,22375,22375,,1356.18
2025/02/05,22394,22394,,1356.96
2025/02/06,22530,22530,,1366.29
2025/02/07,22369,22369,,1358.36
2025/02/10,22376,22376,,1358.78
2025/02/12,22470,22470,,1368.14
2025/02/13,22756,22756,,1387.07
2025/02/14,22576,22576,,1375.19
2025/02/17,22590,22590,,1376.46
2025/02/18,22646,22646,,1384.89
2025/02/19,22585,22585,,1380.84
2025/02/20,22304,22304,,1363.40
2025/02/21,22361,22361,,1371.70
2025/02/25,22049,22049,,1354.82
2025/02/26,21995,21995,,1357.51
2025/02/27,22075,22075,,1365.84
2025/02/28,21439,21439,,1328.68
2025/03/03,21802,21802,,1359.32
2025/03/04,21539,21539,,1345.25
2025/03/05,21589,21589,,1348.53
2025/03/06,21755,21755,,1359.67
2025/03/07,21282,21282,,1332.03
2025/03/10,21364,21364,,1337.63
2025/03/11,21228,21228,,1332.67
2025/03/12,21243,21243,,1334.67
2025/03/13,21226,21226,,1333.68
2025/03/14,21378,21378,,1343.14
2025/03/17,21576,21576,,1355.65
2025/03/18,21835,21835,,1377.13
2025/03/19,21780,21780,,1373.41
2025/03/21,21737,21737,,1370.80
2025/03/24,21697,21697,,1374.49
2025/03/25,21797,21797,,1381.07
2025/03/26,21938,21938,,1395.13
2025/03/27,21807,21807,,1389.77
2025/03/28,21590,21590,,1377.40
2025/03/31,20718,20718,,1322.92
2025/04/01,20720,20720,,1329.70
2025/04/02,20780,20780,,1335.72
2025/04/03,20206,20206,,1299.17
2025/04/04,19647,19647,,1263.44
2025/04/07,18105,18105,,1164.27
2025/04/08,19202,19202,,1237.30
2025/04/09,18448,18448,,1188.51
2025/04/10,20129,20129,,1296.65
2025/04/11,19532,19532,,1261.53
2025/04/14,19768,19768,,1278.27
2025/04/15,19932,19932,,1289.30
2025/04/16,19727,19727,,1279.67
2025/04/17,19994,19994,,1298.83
2025/04/18,20200,20200,,1312.45
2025/04/21,19935,19935,,1295.58
2025/04/22,19903,19903,,1299.25
2025/04/23,20279,20279,,1324.69
2025/04/24,20377,20377,,1331.02
2025/04/25,20766,20766,,1356.25
2025/04/28,20844,20844,,1366.63
2025/04/30,20965,20965,,1379.99
2025/05/01,21204,21204,,1401.70
2025/05/02,21423,21423,,1418.08
2025/05/07,21393,21393,,1416.19
2025/05/08,21481,21481,,1424.88
2025/05/09,21815,21815,,1446.98
2025/05/12,21898,21898,,1451.51
2025/05/13,22211,22211,,1476.97
2025/05/14,22179,22179,,1473.12
2025/05/15,21962,21962,,1458.49
2025/05/16,21962,21962,,1462.12
2025/05/19,21812,21812,,1453.87
2025/05/20,21831,21831,,1455.32
2025/05/21,21696,21696,,1450.78
2025/05/22,21515,21515,,1440.97
2025/05/23,21616,21616,,1448.16
2025/05/26,21832,21832,,1463.22
2025/05/27,21944,21944,,1478.32
2025/05/28,21942,21942,,1479.95
2025/05/29,22355,22355,,1508.48
2025/05/30,22082,22082,,1490.52
2025/06/02,21794,21794,,1472.16
2025/06/03,21781,21781,,1478.52
2025/06/04,21955,21955,,1490.25
2025/06/05,21842,21842,,1482.17
2025/06/06,21952,21952,,1490.74
2025/06/09,22153,22153,,1506.55
2025/06/10,22224,22224,,1510.83
2025/06/11,22346,22346,,1522.52
2025/06/12,22202,22202,,1512.86
2025/06/13,22005,22005,,1499.83
2025/06/16,22282,22282,,1519.12
2025/06/17,22413,22413,,1532.89
2025/06/18,22615,22615,,1546.36
2025/06/19,22384,22384,,1529.80
2025/06/20,22334,22334,,1526.07
2025/06/23,22306,22306,,1528.45
2025/06/24,22559,22559,,1548.13
2025/06/25,22647,22647,0,1554.53
2025/06/26,23020,23020,,1584.15
2025/06/27,23378,23378,,1613.25
2025/06/30,23574,23574,,1627.04
2025/07/01,23282,23282,,1611.65
2025/07/02,23151,23151,,1603.44
2025/07/03,23164,23164,,1604.40
2025/07/04,23178,23178,,1605.08
2025/07/07,23048,23048,,1595.80
2025/07/08,23109,23109,,1603.17
2025/07/09,23184,23184,,1607.47
2025/07/10,23083,23083,,1599.94
2025/07/11,23037,23037,,1601.18
2025/07/14,22973,22973,,1597.62
2025/07/15,23100,23100,,1606.45
2025/07/16,23091,23091,,1609.08
2025/07/17,23230,23230,,1620.20
2025/07/18,23182,23182,,1615.00
2025/07/22,23156,23156,,1613.35
2025/07/23,23969,23969,,1676.05
2025/07/24,24350,24350,,1701.54
2025/07/25,24134,24134,,1684.34
2025/07/28,23867,23867,,1670.11
2025/07/29,23679,23679,,1662.39
2025/07/30,23668,23668,,1661.39
2025/07/31,23911,23911,,1678.60
2025/08/01,23753,23753,,1672.21
2025/08/04,23456,23456,,1653.10
2025/08/05,23607,23607,,1664.13
2025/08/06,23750,23750,,1675.27
2025/08/07,23903,23903,,1687.44
2025/08/08,24346,24346,,1718.28
2025/08/12,24868,24868,,1753.36
2025/08/13,25193,25193,,1779.50
2025/08/14,24828,24828,,1751.68
2025/08/15,25251,25251,,1780.17
2025/08/18,25447,25447,,1796.79
2025/08/19,25349,25349,,1790.68
2025/08/20,24966,24966,,1762.27
2025/08/21,24803,24803,,1755.13
2025/08/22,24816,24816,,1758.27
2025/08/25,24918,24918,,1765.61
2025/08/26,24677,24677,,1753.16
2025/08/27,24750,24750,,1761.53
2025/08/28,24946,24946,,1776.68
2025/08/29,24881,24881,,1772.65
2025/09/01,24572,24572,,1751.36
2025/09/02,24643,24643,,1763.84
2025/09/03,24426,24426,,1748.32
2025/09/04,24799,24799,,1775.12
2025/09/05,25055,25055,,1792.93
2025/09/08,25418,25418,,1818.60
2025/09/09,25311,25311,,1812.40
2025/09/10,25531,25531,,1827.23
2025/09/11,25842,25842,,1852.77
2025/09/12,26072,26072,,1869.48
2025/09/16,26149,26149,,1874.69
2025/09/17,26085,26085,,1874.32
2025/09/18,26384,26384,,1894.94
2025/09/19,26233,26233,,1882.97
2025/09/22,26494,26494,,1901.37
2025/09/24,26573,26573,,1912.15
2025/09/25,26645,26645,,1917.27
2025/09/26,26412,26412,,1905.51
2025/09/29,26405,26405,,1908.18
2025/09/30,26339,26339,,1905.58
2025/10/01,26115,26115,,1895.41
2025/10/02,26343,26343,,1913.88
2025/10/03,26831,26831,,1949.22
2025/10/06,28107,28107,,2040.43
2025/10/07,28107,28107,,2042.06
2025/10/08,27981,27981,,2030.99
2025/10/09,28478,28478,,2065.61
2025/10/10,28185,28185,,2043.37
2025/10/14,27461,27461,,1994.02
2025/10/15,27946,27946,,2029.92
2025/10/16,28301,28301,,2059.34
2025/10/17,27891,27891,,2030.62
2025/10/20,28833,28833,,2099.26
2025/10/21,28906,28906,,2108.53
2025/10/22,28903,28903,,2108.71
2025/10/23,28512,28512,,2079.75
2025/10/24,28897,28897,,2107.39
2025/10/27,29608,29608,,2158.88
2025/10/28,29437,29437,,2155.70
2025/10/29,30074,30074,,2201.71
2025/10/30,30086,30086,,2200.48
2025/10/31,30722,30722,,2245.60
2025/11/04,30188,30188,,2210.57
2025/11/05,29437,29437,,2156.84
2025/11/06,29826,29826,,2186.36
2025/11/07,29471,29471,,2161.96
2025/11/10,29844,29844,,2189.39
2025/11/11,29805,29805,,2190.55
2025/11/12,29932,29932,,2200.34
2025/11/13,30060,30060,,2209.58
2025/11/14,29529,29529,,2169.94
2025/11/17,29498,29498,,2167.95
2025/11/18,28546,28546,,2103.90
2025/11/19,28452,28452,,2097.25
2025/11/20,29205,29205,,2152.69
2025/11/21,28503,28503,,2105.03
2025/11/25,28521,28521,,2109.00
2025/11/26,29049,29049,,2154.49
2025/11/27,29404,29404,,2183.19
2025/11/28,29455,29455,,2188.05
2025/12/01,28898,28898,,2148.36
2025/12/02,28897,28897,,2156.34
2025/12/03,29226,29226,,2181.11
2025/12/04,29908,29908,,2231.47
2025/12/05,29593,29593,,2206.27
2025/12/08,29645,29645,,2211.36
2025/12/09,29689,29689,,2216.87
2025/12/10,29658,29658,,2213.43
2025/12/11,29391,29391,,2197.37
2025/12/12,29794,29794,,2228.33
2025/12/15,29402,29402,,2198.00
2025/12/16,28942,28942,,2167.95
2025/12/17,29017,29017,,2176.00
2025/12/18,28718,28718,,2154.00
2025/12/19,29014,29014,,2176.88
2025/12/22,29537,29537,,2215.71
2025/12/23,29544,29544,,2222.63
2025/12/24,29503,29503,,2219.08
2025/12/25,29540,29540,,2221.31
2025/12/26,29741,29741,,2242.25
2025/12/29,29643,29643,,2237.53
2025/12/30,29533,29533,,2232.29
2026/01/05,30408,30408,,2299.84
2026/01/06,30810,30810,,2336.40
2026/01/07,30484,30484,,2313.19
2026/01/08,29988,29988,,2275.27
2026/01/09,30471,30471,,2312.33
2026/01/13,31414,31414,,2383.63
2026/01/14,31877,31877,,2423.32
2026/01/15,31742,31742,,2412.04
2026/01/16,31640,31640,,2408.02
2026/01/19,31432,31432,,2394.32
2026/01/20,31083,31083,,2368.86
2026/01/21,30958,30958,,2363.81
2026/01/22,31494,31494,,2408.13
2026/01/23,31585,31585,,2415.21
2026/01/26,31021,31021,,2371.98
2026/01/27,31284,31284,,2401.17
2026/01/28,31301,31301,,2404.20
2026/01/29,31310,31310,,2405.37
2026/01/30,31280,31280,,2402.56
2026/02/02,30888,30888,,2373.53
2026/02/03,32097,32097,,2475.01
2026/02/04,31847,31847,,2453.87
2026/02/05,31568,31568,,2431.86
2026/02/06,31823,31823,,2452.38
2026/02/09,33055,33055,,2550.66
2026/02/10,33813,33813,,2607.00
2026/02/12,33806,33806,,2609.78
2026/02/13,33397,33397,,2578.58
2026/02/16,33317,33317,,2572.67
2026/02/17,33176,33176,,2567.91
2026/02/18,33515,33515,,2595.77
2026/02/19,33705,33705,,2610.05
2026/02/20,33328,33328,,2580.11
2026/02/24,33618,33618,,2608.22
2026/02/25,34358,34358,,2668.44
2026/02/26,34475,34475,,2683.17
2026/02/27,34532,34532,,2690.09
2026/03/02,34065,34065,,2656.38
2026/03/03,33023,33023,,2583.81
2026/03/04,31831,31831,,2490.62
2026/03/05,32435,32435,,2536.61
2026/03/06,32638,32638,,2553.24
2026/03/09,30939,30939,,2422.86
2026/03/10,31834,31834,,2493.64
2026/03/11,32289,32289,,2533.52
2026/03/12,31951,31951,,2508.03
