ÇÖÇlÇ`ÇwÇhÇr ÇrÇåÇâÇç êVãªçëäîéÆÉCÉìÉfÉbÉNÉX
äÓèÄì˙,äÓèÄâøäz(â~),äÓèÄâøäzÅiï™îzã‡çƒìäéëÅj(â~),ï™îzã‡Åiê≈à¯ëOÅj(â~),èÉéëéYëçäzÅiâ≠â~Åj
2023/07/26,13858,13858,,1210.84
2023/07/27,13806,13806,,1206.84
2023/07/28,13735,13735,,1201.11
2023/07/31,14004,14004,,1224.89
2023/08/01,14199,14199,,1242.46
2023/08/02,14209,14209,,1243.52
2023/08/03,13945,13945,,1226.77
2023/08/04,13828,13828,,1216.72
2023/08/07,13744,13744,,1209.59
2023/08/08,13850,13850,,1219.10
2023/08/09,13718,13718,,1208.27
2023/08/10,13839,13839,,1221.98
2023/08/14,13786,13786,,1217.32
2023/08/15,13675,13675,,1208.63
2023/08/16,13615,13615,,1203.69
2023/08/17,13595,13595,,1204.70
2023/08/18,13540,13540,,1199.88
2023/08/21,13370,13370,,1184.42
2023/08/22,13395,13395,,1186.13
2023/08/23,13419,13419,,1188.37
2023/08/24,13440,13440,,1190.27
2023/08/25,13682,13682,,1211.71
2023/08/28,13591,13591,,1203.78
2023/08/29,13666,13666,,1211.07
2023/08/30,13776,13776,,1220.78
2023/08/31,13786,13786,,1222.11
2023/09/01,13620,13620,,1207.23
2023/09/04,13753,13753,,1218.74
2023/09/05,13898,13898,,1236.89
2023/09/06,13885,13885,,1235.72
2023/09/07,13833,13833,,1232.69
2023/09/08,13651,13651,,1216.05
2023/09/11,13637,13637,,1214.95
2023/09/12,13697,13697,,1223.23
2023/09/13,13722,13722,,1226.13
2023/09/14,13702,13702,,1225.05
2023/09/15,13838,13838,,1237.34
2023/09/19,13776,13776,,1233.96
2023/09/20,13749,13749,,1232.23
2023/09/21,13737,13737,,1231.20
2023/09/22,13476,13476,,1208.26
2023/09/25,13667,13667,,1225.63
2023/09/26,13610,13610,,1220.71
2023/09/27,13463,13463,,1208.41
2023/09/28,13538,13538,,1215.40
2023/09/29,13495,13495,,1211.89
2023/10/02,13608,13608,,1222.50
2023/10/03,13593,13593,,1221.33
2023/10/04,13352,13352,,1199.68
2023/10/05,13212,13212,,1194.24
2023/10/06,13219,13219,,1194.87
2023/10/10,13297,13297,,1202.49
2023/10/11,13444,13444,,1215.91
2023/10/12,13637,13637,,1237.15
2023/10/13,13760,13760,,1248.58
2023/10/16,13583,13583,,1233.13
2023/10/17,13530,13530,,1228.43
2023/10/18,13600,13600,,1238.78
2023/10/19,13487,13487,,1228.88
2023/10/20,13333,13333,,1214.88
2023/10/23,13229,13229,,1205.48
2023/10/24,13133,13133,,1197.29
2023/10/25,13195,13195,,1202.99
2023/10/26,13204,13204,,1204.72
2023/10/27,13096,13096,,1195.72
2023/10/30,13149,13149,,1200.90
2023/10/31,13165,13165,,1202.76
2023/11/01,13235,13235,,1209.70
2023/11/02,13217,13217,,1208.31
2023/11/06,13588,13588,,1249.38
2023/11/07,13876,13876,,1276.51
2023/11/08,13833,13833,,1272.65
2023/11/09,13822,13822,,1271.88
2023/11/10,13799,13799,,1272.25
2023/11/13,13753,13753,,1267.72
2023/11/14,13809,13809,,1273.34
2023/11/15,13868,13868,,1279.10
2023/11/16,14222,14222,,1311.52
2023/11/17,14153,14153,,1307.98
2023/11/20,13988,13988,,1292.61
2023/11/21,13967,13967,,1290.05
2023/11/22,14002,14002,,1293.17
2023/11/24,14138,14138,,1305.78
2023/11/27,14012,14012,,1294.13
2023/11/28,13870,13870,,1281.32
2023/11/29,13859,13859,,1280.62
2023/11/30,13823,13823,,1277.68
2023/12/01,13953,13953,,1289.89
2023/12/04,13776,13776,,1273.89
2023/12/05,13788,13788,,1281.83
2023/12/06,13693,13693,,1272.88
2023/12/07,13712,13712,,1274.87
2023/12/08,13320,13320,,1238.28
2023/12/11,13534,13534,,1258.53
2023/12/12,13581,13581,,1266.32
2023/12/13,13611,13611,,1269.57
2023/12/14,13339,13339,,1244.60
2023/12/15,13539,13539,,1263.11
2023/12/18,13609,13609,,1271.41
2023/12/19,13624,13624,,1273.75
2023/12/20,13769,13769,,1286.50
2023/12/21,13684,13684,,1278.07
2023/12/22,13614,13614,,1271.28
2023/12/25,13529,13529,,1263.05
2023/12/26,13547,13547,,1264.19
2023/12/27,13670,13670,,1275.71
2023/12/28,13721,13721,,1280.48
2023/12/29,13890,13890,,1295.65
2024/01/04,13770,13770,,1284.77
2024/01/05,13932,13932,,1300.17
2024/01/09,13753,13753,,1289.86
2024/01/10,13739,13739,,1288.90
2024/01/11,13801,13801,,1296.31
2024/01/12,13838,13838,,1300.58
2024/01/15,13838,13838,,1300.48
2024/01/16,13889,13889,,1305.31
2024/01/17,13797,13797,,1296.68
2024/01/18,13604,13604,,1279.45
2024/01/19,13647,13647,,1284.03
2024/01/22,13779,13779,,1298.47
2024/01/23,13670,13670,,1288.10
2024/01/24,13753,13753,,1296.23
2024/01/25,13905,13905,,1310.49
2024/01/26,13975,13975,,1317.39
2024/01/29,13978,13978,,1318.23
2024/01/30,13975,13975,,1318.56
2024/01/31,13858,13858,,1307.39
2024/02/01,13715,13715,,1293.47
2024/02/02,13790,13790,,1300.73
2024/02/05,14035,14035,,1330.69
2024/02/06,14001,14001,,1328.49
2024/02/07,14168,14168,,1344.56
2024/02/08,14231,14231,,1350.51
2024/02/09,14269,14269,,1354.40
2024/02/13,14259,14259,,1356.56
2024/02/14,14363,14363,,1366.23
2024/02/15,14404,14404,,1370.12
2024/02/16,14510,14510,,1379.90
2024/02/19,14612,14612,,1392.66
2024/02/20,14631,14631,,1394.64
2024/02/21,14654,14654,,1396.84
2024/02/22,14726,14726,,1405.10
2024/02/26,14809,14809,,1413.25
2024/02/27,14787,14787,,1411.21
2024/02/28,14824,14824,,1415.48
2024/02/29,14705,14705,,1403.54
2024/03/01,14693,14693,,1402.74
2024/03/04,14745,14745,,1408.04
2024/03/05,14839,14839,,1423.90
2024/03/06,14678,14678,,1408.74
2024/03/07,14695,14695,,1410.31
2024/03/08,14621,14621,,1402.98
2024/03/11,14597,14597,,1400.97
2024/03/12,14624,14624,,1407.12
2024/03/13,14846,14846,,1428.89
2024/03/14,14826,14826,,1427.45
2024/03/15,14926,14926,,1437.39
2024/03/18,14824,14824,,1429.66
2024/03/19,14866,14866,,1434.97
2024/03/21,14995,14995,,1448.32
2024/03/22,15236,15236,,1471.81
2024/03/25,15090,15090,,1458.15
2024/03/26,15069,15069,,1455.97
2024/03/27,15137,15137,,1463.62
2024/03/28,15089,15089,,1459.57
2024/03/29,15134,15134,,1464.79
2024/04/01,15183,15183,,1470.07
2024/04/02,15187,15187,,1470.46
2024/04/03,15297,15297,,1481.14
2024/04/04,15235,15235,,1483.90
2024/04/05,15212,15212,,1481.91
2024/04/08,15249,15249,,1485.53
2024/04/09,15323,15323,,1493.85
2024/04/10,15416,15416,,1506.66
2024/04/11,15526,15526,,1517.59
2024/04/12,15523,15523,,1518.58
2024/04/15,15351,15351,,1502.66
2024/04/16,15283,15283,,1498.83
2024/04/17,15027,15027,,1475.38
2024/04/18,15046,15046,,1477.21
2024/04/19,15124,15124,,1485.76
2024/04/22,14957,14957,,1469.28
2024/04/23,15075,15075,,1480.81
2024/04/24,15206,15206,,1494.47
2024/04/25,15470,15470,0,1520.93
2024/04/26,15418,15418,,1516.62
2024/04/30,15871,15871,,1562.45
2024/05/01,15877,15877,,1563.37
2024/05/02,15713,15713,,1548.07
2024/05/07,15850,15850,,1561.59
2024/05/08,15921,15921,,1578.93
2024/05/09,15993,15993,,1587.19
2024/05/10,15968,15968,,1588.50
2024/05/13,16094,16094,,1601.47
2024/05/14,16239,16239,,1617.76
2024/05/15,16304,16304,,1624.71
2024/05/16,16142,16142,,1609.18
2024/05/17,16452,16452,,1640.04
2024/05/20,16538,16538,,1650.50
2024/05/21,16612,16612,,1659.88
2024/05/22,16474,16474,,1649.29
2024/05/23,16570,16570,,1659.61
2024/05/24,16527,16527,,1655.74
2024/05/27,16378,16378,,1641.33
2024/05/28,16506,16506,,1654.99
2024/05/29,16493,16493,,1653.64
2024/05/30,16266,16266,,1633.47
2024/05/31,15991,15991,,1606.25
2024/06/03,15933,15933,,1600.90
2024/06/04,16140,16140,,1622.28
2024/06/05,15761,15761,,1593.55
2024/06/06,15990,15990,,1617.10
2024/06/07,16148,16148,,1633.02
2024/06/10,16235,16235,,1642.55
2024/06/11,16249,16249,,1644.65
2024/06/12,16170,16170,,1636.60
2024/06/13,16214,16214,,1646.81
2024/06/14,16343,16343,,1660.60
2024/06/17,16398,16398,,1668.75
2024/06/18,16389,16389,,1668.08
2024/06/19,16514,16514,,1683.27
2024/06/20,16761,16761,,1708.59
2024/06/21,16839,16839,,1716.61
2024/06/24,16813,16813,,1715.48
2024/06/25,16740,16740,,1708.69
2024/06/26,16752,16752,,1710.21
2024/06/27,16872,16872,,1723.27
2024/06/28,16867,16867,,1723.52
2024/07/01,16933,16933,,1730.75
2024/07/02,17002,17002,,1738.65
2024/07/03,16915,16915,,1729.76
2024/07/04,17122,17122,,1762.25
2024/07/05,17267,17267,,1778.00
2024/07/08,17234,17234,,1774.64
2024/07/09,17305,17305,,1783.62
2024/07/10,17423,17423,,1801.27
2024/07/11,17463,17463,,1806.25
2024/07/12,17397,17397,,1801.01
2024/07/16,17244,17244,,1786.19
2024/07/17,17227,17227,,1784.92
2024/07/18,16845,16845,,1749.52
2024/07/19,16894,16894,,1756.20
2024/07/22,16661,16661,,1732.32
2024/07/23,16529,16529,,1718.97
2024/07/24,16454,16454,,1712.48
2024/07/25,16118,16118,,1678.11
2024/07/26,16075,16075,,1674.19
2024/07/29,16050,16050,,1671.57
2024/07/30,16133,16133,,1680.29
2024/07/31,15890,15890,,1655.69
2024/08/01,15805,15805,,1647.30
2024/08/02,15783,15783,,1645.00
2024/08/05,14995,14995,,1570.00
2024/08/06,14352,14352,,1503.31
2024/08/07,14737,14737,,1540.84
2024/08/08,14925,14925,,1559.19
2024/08/09,15061,15061,,1574.54
2024/08/13,15319,15319,,1606.34
2024/08/14,15361,15361,,1611.63
2024/08/15,15447,15447,,1622.93
2024/08/16,15625,15625,,1642.33
2024/08/19,15779,15779,,1662.51
2024/08/20,15756,15756,,1660.80
2024/08/21,15669,15669,,1653.17
2024/08/22,15590,15590,,1645.48
2024/08/23,15664,15664,,1653.61
2024/08/26,15431,15431,,1629.14
2024/08/27,15577,15577,,1644.93
2024/08/28,15457,15457,,1632.24
2024/08/29,15443,15443,,1632.60
2024/08/30,15451,15451,,1633.72
2024/09/02,15664,15664,,1656.60
2024/09/03,15708,15708,,1661.22
2024/09/04,15432,15432,,1632.00
2024/09/05,15041,15041,,1600.59
2024/09/06,15045,15045,,1601.40
2024/09/09,14914,14914,,1588.09
2024/09/10,14869,14869,,1583.46
2024/09/11,14717,14717,,1572.61
2024/09/12,14750,14750,,1577.35
2024/09/13,14882,14882,,1591.87
2024/09/17,14931,14931,,1599.64
2024/09/18,15084,15084,,1616.32
2024/09/19,15244,15244,,1635.64
2024/09/20,15332,15332,,1645.16
2024/09/24,15576,15576,,1672.01
2024/09/25,15855,15855,,1703.09
2024/09/26,16044,16044,,1723.72
2024/09/27,16543,16543,,1778.75
2024/09/30,16373,16373,,1760.92
2024/10/01,16440,16440,,1768.47
2024/10/02,16449,16449,,1770.05
2024/10/03,17041,17041,,1833.71
2024/10/04,16800,16800,,1817.36
2024/10/07,17065,17065,,1846.82
2024/10/08,17093,17093,,1849.22
2024/10/09,16747,16747,,1812.50
2024/10/10,16747,16747,,1816.66
2024/10/11,16795,16795,,1821.83
2024/10/15,16948,16948,,1839.09
2024/10/16,16731,16731,,1815.63
2024/10/17,16711,16711,,1814.34
2024/10/18,16652,16652,,1810.56
2024/10/21,16849,16849,,1832.62
2024/10/22,16886,16886,,1836.98
2024/10/23,16880,16880,,1836.43
2024/10/24,17048,17048,,1854.61
2024/10/25,16865,16865,,1834.63
2024/10/28,17003,17003,,1849.76
2024/10/29,17003,17003,,1850.37
2024/10/30,17011,17011,,1851.68
2024/10/31,16911,16911,,1840.68
2024/11/01,16636,16636,,1810.54
2024/11/05,16803,16803,,1828.73
2024/11/06,16998,16998,,1857.50
2024/11/07,17093,17093,,1870.10
2024/11/08,17090,17090,,1870.10
2024/11/11,16961,16961,,1856.53
2024/11/12,16895,16895,,1853.01
2024/11/13,16696,16696,,1831.17
2024/11/14,16643,16643,,1825.19
2024/11/15,16610,16610,,1821.38
2024/11/18,16375,16375,,1795.27
2024/11/19,16456,16456,,1807.86
2024/11/20,16563,16563,,1820.41
2024/11/21,16572,16572,,1821.59
2024/11/22,16378,16378,,1801.31
2024/11/25,16410,16410,,1804.92
2024/11/26,16440,16440,,1807.94
2024/11/27,16234,16234,,1785.12
2024/11/28,16131,16131,,1773.95
2024/11/29,15895,15895,,1747.95
2024/12/02,15811,15811,,1738.70
2024/12/03,15923,15923,,1751.23
2024/12/04,16053,16053,,1773.87
2024/12/05,16154,16154,,1786.35
2024/12/06,16161,16161,,1786.97
2024/12/09,16172,16172,,1788.53
2024/12/10,16490,16490,,1823.82
2024/12/11,16494,16494,,1827.34
2024/12/12,16516,16516,,1830.52
2024/12/13,16643,16643,,1844.77
2024/12/16,16649,16649,,1845.25
2024/12/17,16643,16643,,1846.28
2024/12/18,16448,16448,,1823.87
2024/12/19,16539,16539,,1834.67
2024/12/20,16717,16717,,1854.19
2024/12/23,16437,16437,,1822.73
2024/12/24,16656,16656,,1847.57
2024/12/25,16698,16698,,1850.89
2024/12/26,16714,16714,,1852.69
2024/12/27,16755,16755,,1857.27
2024/12/30,16742,16742,,1855.81
2025/01/06,16556,16556,,1834.67
2025/01/07,16712,16712,,1852.56
2025/01/08,16688,16688,,1859.77
2025/01/09,16582,16582,,1848.52
2025/01/10,16510,16510,,1845.29
2025/01/14,16037,16037,,1792.38
2025/01/15,16288,16288,,1822.48
2025/01/16,16181,16181,,1811.65
2025/01/17,16194,16194,,1814.90
2025/01/20,16341,16341,,1832.05
2025/01/21,16534,16534,,1855.48
2025/01/22,16479,16479,,1849.37
2025/01/23,16572,16572,,1862.70
2025/01/24,16554,16554,,1861.07
2025/01/27,16592,16592,,1865.29
2025/01/28,16488,16488,,1853.60
2025/01/29,16584,16584,,1864.89
2025/01/30,16543,16543,,1860.85
2025/01/31,16533,16533,,1859.80
2025/02/03,16625,16625,,1870.17
2025/02/04,16341,16341,,1838.15
2025/02/05,16510,16510,,1866.85
2025/02/06,16386,16386,,1853.38
2025/02/07,16338,16338,,1848.25
2025/02/10,16460,16460,,1862.69
2025/02/12,16569,16569,,1875.73
2025/02/13,16820,16820,,1909.32
2025/02/14,16678,16678,,1893.01
2025/02/17,16755,16755,,1901.97
2025/02/18,16797,16797,,1909.10
2025/02/19,16983,16983,,1930.28
2025/02/20,16832,16832,,1915.53
2025/02/21,16636,16636,,1893.06
2025/02/25,16696,16696,,1901.57
2025/02/26,16383,16383,,1866.50
2025/02/27,16590,16590,,1890.89
2025/02/28,16455,16455,,1876.03
2025/03/03,16174,16174,,1844.64
2025/03/04,16050,16050,,1831.48
2025/03/05,16081,16081,,1843.51
2025/03/06,16361,16361,,1876.62
2025/03/07,16411,16411,,1883.30
2025/03/10,16297,16297,,1871.05
2025/03/11,15985,15985,,1836.57
2025/03/12,16114,16114,,1856.59
2025/03/13,16165,16165,,1862.71
2025/03/14,16101,16101,,1855.82
2025/03/17,16355,16355,,1885.15
2025/03/18,16600,16600,,1914.05
2025/03/19,16827,16827,,1945.19
2025/03/21,16683,16683,,1929.10
2025/03/24,16626,16626,,1922.59
2025/03/25,16825,16825,,1946.72
2025/03/26,16657,16657,,1927.83
2025/03/27,16729,16729,,1937.64
2025/03/28,16774,16774,,1943.35
2025/03/31,16451,16451,,1906.57
2025/04/01,16206,16206,,1879.23
2025/04/02,16339,16339,,1894.71
2025/04/03,16146,16146,,1879.45
2025/04/04,15835,15835,,1844.41
2025/04/07,15451,15451,,1801.12
2025/04/08,14521,14521,,1692.65
2025/04/09,14299,14299,,1664.29
2025/04/10,14459,14459,,1687.77
2025/04/11,14560,14560,,1700.57
2025/04/14,14771,14771,,1727.31
2025/04/15,14983,14983,,1752.57
2025/04/16,15043,15043,,1763.38
2025/04/17,14867,14867,,1744.40
2025/04/18,14971,14971,,1757.67
2025/04/21,14852,14852,,1745.32
2025/04/22,14869,14869,,1747.36
2025/04/23,15021,15021,,1765.21
2025/04/24,15421,15421,,1814.43
2025/04/25,15402,15402,0,1813.03
2025/04/28,15513,15513,,1827.30
2025/04/30,15535,15535,,1831.05
2025/05/01,15673,15673,,1848.59
2025/05/02,15973,15973,,1884.74
2025/05/07,16073,16073,,1896.60
2025/05/08,16105,16105,,1908.65
2025/05/09,16290,16290,,1933.18
2025/05/12,16395,16395,,1950.42
2025/05/13,16925,16925,,2013.97
2025/05/14,16820,16820,,2002.73
2025/05/15,16936,16936,,2016.51
2025/05/16,16793,16793,,1999.56
2025/05/19,16771,16771,,1998.35
2025/05/20,16734,16734,,1994.11
2025/05/21,16637,16637,,1983.29
2025/05/22,16632,16632,,1986.16
2025/05/23,16542,16542,,1976.00
2025/05/26,16512,16512,,1972.66
2025/05/27,16431,16431,,1963.20
2025/05/28,16550,16550,,1977.37
2025/05/29,16769,16769,,2005.32
2025/05/30,16661,16661,,1992.68
2025/06/02,16418,16418,,1963.51
2025/06/03,16273,16273,,1946.11
2025/06/04,16472,16472,,1978.18
2025/06/05,16546,16546,,1989.11
2025/06/06,16809,16809,,2020.80
2025/06/09,16931,16931,,2036.13
2025/06/10,17074,17074,,2053.53
2025/06/11,17190,17190,,2072.02
2025/06/12,17249,17249,,2079.62
2025/06/13,17018,17018,,2051.70
2025/06/16,16997,16997,,2052.43
2025/06/17,17221,17221,,2079.82
2025/06/18,17181,17181,,2075.25
2025/06/19,17105,17105,,2067.33
2025/06/20,16958,16958,,2049.61
2025/06/23,17213,17213,,2080.48
2025/06/24,17095,17095,,2067.43
2025/06/25,17415,17415,,2105.69
2025/06/26,17541,17541,,2120.84
2025/06/27,17578,17578,,2126.38
2025/06/30,17609,17609,,2129.99
2025/07/01,17430,17430,,2108.32
2025/07/02,17502,17502,,2116.60
2025/07/03,17536,17536,,2120.70
2025/07/04,17729,17729,,2153.01
2025/07/07,17635,17635,,2143.08
2025/07/08,17758,17758,,2158.04
2025/07/09,17936,17936,,2180.79
2025/07/10,17758,17758,,2164.00
2025/07/11,17908,17908,,2183.41
2025/07/14,17924,17924,,2186.32
2025/07/15,18002,18002,,2196.10
2025/07/16,18324,18324,,2236.70
2025/07/17,18261,18261,,2233.12
2025/07/18,18327,18327,,2241.44
2025/07/22,18355,18355,,2246.25
2025/07/23,18172,18172,,2223.69
2025/07/24,18431,18431,,2256.40
2025/07/25,18549,18549,,2271.28
2025/07/28,18456,18456,,2260.38
2025/07/29,18477,18477,,2264.26
2025/07/30,18439,18439,,2260.56
2025/07/31,18546,18546,,2273.95
2025/08/01,18586,18586,,2279.07
2025/08/04,18009,18009,,2208.89
2025/08/05,18076,18076,,2224.67
2025/08/06,18272,18272,,2251.33
2025/08/07,18260,18260,,2251.46
2025/08/08,18465,18465,,2276.60
2025/08/12,18513,18513,,2283.94
2025/08/13,18502,18502,,2287.56
2025/08/14,18634,18634,,2305.90
2025/08/15,18642,18642,,2307.44
2025/08/18,18660,18660,,2309.68
2025/08/19,18712,18712,,2320.67
2025/08/20,18650,18650,,2314.61
2025/08/21,18499,18499,,2295.97
2025/08/22,18639,18639,,2315.10
2025/08/25,18612,18612,,2312.32
2025/08/26,18810,18810,,2337.73
2025/08/27,18707,18707,,2325.04
2025/08/28,18634,18634,,2317.89
2025/08/29,18462,18462,,2297.00
2025/09/01,18449,18449,,2297.11
2025/09/02,18568,18568,,2312.38
2025/09/03,18724,18724,,2331.79
2025/09/04,18668,18668,,2332.66
2025/09/05,18623,18623,,2328.26
2025/09/08,18846,18846,,2356.49
2025/09/09,18829,18829,,2355.38
2025/09/10,19009,19009,,2383.94
2025/09/11,19207,19207,,2409.49
2025/09/12,19237,19237,,2414.62
2025/09/16,19519,19519,,2450.11
2025/09/17,19581,19581,,2461.58
2025/09/18,19743,19743,,2482.37
2025/09/19,19841,19841,,2495.91
2025/09/22,19801,19801,,2491.76
2025/09/24,19825,19825,,2495.33
2025/09/25,20034,20034,,2522.93
2025/09/26,20039,20039,,2524.40
2025/09/29,19722,19722,,2485.48
2025/09/30,19890,19890,,2507.49
2025/10/01,19875,19875,,2506.51
2025/10/02,19853,19853,,2504.99
2025/10/03,20107,20107,,2537.02
2025/10/06,20495,20495,,2595.51
2025/10/07,20544,20544,,2603.21
2025/10/08,20848,20848,,2642.93
2025/10/09,20873,20873,,2646.10
2025/10/10,20964,20964,,2664.00
2025/10/14,20566,20566,,2613.85
2025/10/15,20255,20255,,2575.71
2025/10/16,20541,20541,,2612.93
2025/10/17,20639,20639,,2627.22
2025/10/20,20506,20506,,2613.44
2025/10/21,20787,20787,,2650.76
2025/10/22,20929,20929,,2670.21
2025/10/23,20952,20952,,2673.63
2025/10/24,21059,21059,,2687.40
2025/10/27,21221,21221,,2708.33
2025/10/28,21420,21420,,2734.85
2025/10/29,21221,21221,,2711.72
2025/10/30,21592,21592,,2760.91
2025/10/31,21689,21689,,2773.33
2025/11/04,21696,21696,,2776.36
2025/11/05,21289,21289,,2724.76
2025/11/06,21265,21265,,2731.19
2025/11/07,21297,21297,,2736.19
2025/11/10,21225,21225,,2728.38
2025/11/11,21547,21547,,2771.71
2025/11/12,21603,21603,,2785.07
2025/11/13,21759,21759,,2805.15
2025/11/14,21773,21773,,2807.68
2025/11/17,21389,21389,,2759.61
2025/11/18,21492,21492,,2776.70
2025/11/19,21141,21141,,2733.43
2025/11/20,21350,21350,,2760.13
2025/11/21,21539,21539,,2785.16
2025/11/25,21013,21013,,2718.80
2025/11/26,21158,21158,,2738.17
2025/11/27,21348,21348,,2764.34
2025/11/28,21416,21416,,2774.33
2025/12/01,21274,21274,,2755.89
2025/12/02,21254,21254,,2755.81
2025/12/03,21382,21382,,2780.26
2025/12/04,21293,21293,,2770.15
2025/12/05,21327,21327,,2775.63
2025/12/08,21468,21468,,2794.56
2025/12/09,21600,21600,,2813.38
2025/12/10,21602,21602,,2819.92
2025/12/11,21550,21550,,2814.70
2025/12/12,21434,21434,,2802.03
2025/12/15,21651,21651,,2832.02
2025/12/16,21284,21284,,2786.25
2025/12/17,20912,20912,,2742.74
2025/12/18,21141,21141,,2774.55
2025/12/19,21161,21161,,2779.72
2025/12/22,21543,21543,,2834.58
2025/12/23,21667,21667,,2851.73
2025/12/24,21714,21714,,2858.48
2025/12/25,21707,21707,,2859.05
2025/12/26,21789,21789,,2871.23
2025/12/29,21869,21869,,2881.86
2025/12/30,21937,21937,,2890.70
2026/01/05,22457,22457,,2966.93
2026/01/06,22733,22733,,3005.29
2026/01/07,22984,22984,,3059.45
2026/01/08,22937,22937,,3058.89
2026/01/09,22816,22816,,3048.72
2026/01/13,23196,23196,,3110.09
2026/01/14,23440,23440,,3146.87
2026/01/15,23472,23472,,3161.96
2026/01/16,23458,23458,,3164.38
2026/01/19,23418,23418,,3165.23
2026/01/20,23499,23499,,3180.71
2026/01/21,23410,23410,,3168.70
2026/01/22,23452,23452,,3187.55
2026/01/23,23733,23733,,3227.98
2026/01/26,23315,23315,,3175.23
2026/01/27,23259,23259,,3171.65
2026/01/28,23370,23370,,3193.68
2026/01/29,23841,23841,,3261.68
2026/01/30,23871,23871,,3267.72
2026/02/02,23619,23619,,3237.40
2026/02/03,23352,23352,,3203.92
2026/02/04,23946,23946,,3297.72
2026/02/05,24009,24009,,3310.12
2026/02/06,23621,23621,,3259.07
2026/02/09,23690,23690,,3272.89
2026/02/10,24025,24025,,3322.22
2026/02/12,23994,23994,,3331.06
2026/02/13,23980,23980,,3332.46
2026/02/16,23820,23820,,3315.59
2026/02/17,23888,23888,,3330.50
2026/02/18,23867,23867,,3327.55
2026/02/19,24139,24139,,3365.40
2026/02/20,24248,24248,,3380.62
2026/02/24,24492,24492,,3414.64
2026/02/25,24809,24809,,3477.74
2026/02/26,25236,25236,,3543.55
2026/02/27,25204,25204,,3544.43
2026/03/02,25124,25124,,3538.40
2026/03/03,24903,24903,,3512.82
2026/03/04,24047,24047,,3407.73
2026/03/05,23133,23133,,3279.52
2026/03/06,23644,23644,,3351.09
2026/03/09,23736,23736,,3369.13
2026/03/10,23084,23084,,3278.66
2026/03/11,23810,23810,,3391.98
2026/03/12,24077,24077,,3432.86
