Ç¬Ç›ÇΩÇƒì˙ñ{äîéÆÅiÇsÇnÇoÇhÇwÅj
äÓèÄì˙,äÓèÄâøäz(â~),äÓèÄâøäzÅiï™îzã‡çƒìäéëÅj(â~),ï™îzã‡Åiê≈à¯ëOÅj(â~),èÉéëéYëçäzÅiâ≠â~Åj
2017/08/16,9999,9999,,0.01
2017/08/17,9992,9992,,0.01
2017/08/18,9883,9883,,0.01
2017/08/21,9870,9870,,0.01
2017/08/22,9876,9876,,0.01
2017/08/23,9900,9900,,0.01
2017/08/24,9851,9851,,0.01
2017/08/25,9881,9881,,0.01
2017/08/28,9900,9900,,0.01
2017/08/29,9888,9888,,0.01
2017/08/30,9949,9949,,0.01
2017/08/31,10010,10010,,0.01
2017/09/01,10023,10023,,0.01
2017/09/04,9923,9923,,0.01
2017/09/05,9844,9844,,0.01
2017/09/06,9852,9852,,0.01
2017/09/07,9890,9890,,0.01
2017/09/08,9861,9861,,0.01
2017/09/11,9977,9977,,0.01
2017/09/12,10071,10071,,0.01
2017/09/13,10132,10132,,0.01
2017/09/14,10100,10100,,0.01
2017/09/15,10142,10142,,0.01
2017/09/19,10321,10321,,0.01
2017/09/20,10321,10321,,0.01
2017/09/21,10326,10326,,0.01
2017/09/22,10301,10301,,0.01
2017/09/25,10352,10352,,0.01
2017/09/26,10351,10351,,0.01
2017/09/27,10379,10379,,0.01
2017/09/28,10452,10452,,0.01
2017/09/29,10442,10442,,0.01
2017/10/02,10436,10436,,0.01
2017/10/03,10503,10503,,0.01
2017/10/04,10503,10503,,0.01
2017/10/05,10491,10491,,0.01
2017/10/06,10520,10520,,0.01
2017/10/10,10569,10569,,0.01
2017/10/11,10580,10580,,0.01
2017/10/12,10600,10600,,0.01
2017/10/13,10653,10653,,0.01
2017/10/16,10719,10719,,0.01
2017/10/17,10745,10745,,0.01
2017/10/18,10752,10752,,0.01
2017/10/19,10787,10787,,0.01
2017/10/20,10790,10790,,0.02
2017/10/23,10881,10881,,0.02
2017/10/24,10954,10954,,0.02
2017/10/25,10920,10920,,0.02
2017/10/26,10936,10936,,0.02
2017/10/27,11043,11043,,0.02
2017/10/30,11041,11041,,0.02
2017/10/31,11010,11010,,0.02
2017/11/01,11140,11140,,0.02
2017/11/02,11186,11186,,0.02
2017/11/06,11178,11178,,0.02
2017/11/07,11307,11307,,0.02
2017/11/08,11333,11333,,0.02
2017/11/09,11305,11305,,0.02
2017/11/10,11225,11225,,0.02
2017/11/13,11120,11120,,0.02
2017/11/14,11092,11092,,0.02
2017/11/15,10874,10874,,0.02
2017/11/16,10985,10985,,0.03
2017/11/17,10997,10997,,0.03
2017/11/20,10971,10971,,0.03
2017/11/21,11043,11043,,0.03
2017/11/22,11080,11080,,0.03
2017/11/24,11102,11102,,0.04
2017/11/27,11078,11078,,0.04
2017/11/28,11049,11049,,0.04
2017/11/29,11137,11137,,0.04
2017/11/30,11174,11174,,0.04
2017/12/01,11201,11201,,0.04
2017/12/04,11140,11140,,0.04
2017/12/05,11166,11166,,0.05
2017/12/06,11007,11007,,0.04
2017/12/07,11137,11137,,0.05
2017/12/08,11245,11245,,0.05
2017/12/11,11305,11305,,0.06
2017/12/12,11316,11316,,0.06
2017/12/13,11290,11290,,0.06
2017/12/14,11272,11272,,0.07
2017/12/15,11181,11181,,0.07
2017/12/18,11333,11333,,0.07
2017/12/19,11316,11316,,0.08
2017/12/20,11353,11353,,0.06
2017/12/21,11362,11362,,0.06
2017/12/22,11403,11403,,0.06
2017/12/25,11420,11420,,0.06
2017/12/26,11390,11390,,0.06
2017/12/27,11421,11421,,0.06
2017/12/28,11354,11354,,0.06
2017/12/29,11344,11344,,0.06
2018/01/04,11633,11633,,0.06
2018/01/05,11736,11736,,0.24
2018/01/09,11792,11792,,0.91
2018/01/10,11810,11810,,1.27
2018/01/11,11785,11785,,1.92
2018/01/12,11711,11711,,2.59
2018/01/15,11758,11758,,3.51
2018/01/16,11823,11823,,3.71
2018/01/17,11801,11801,,4.23
2018/01/18,11714,11714,,4.55
2018/01/19,11794,11794,,5.11
2018/01/22,11808,11808,,5.52
2018/01/23,11927,11927,,5.55
2018/01/24,11866,11866,,4.57
2018/01/25,11762,11762,,5.17
2018/01/26,11729,11729,,10.32
2018/01/29,11737,11737,,12.18
2018/01/30,11597,11597,,11.82
2018/01/31,11464,11464,,13.11
2018/02/01,11674,11674,,14.33
2018/02/02,11635,11635,,14.67
2018/02/05,11382,11382,,14.83
2018/02/06,10880,10880,,15.67
2018/02/07,10921,10921,,17.35
2018/02/08,11020,11020,,18.07
2018/02/09,10809,10809,,18.52
2018/02/13,10713,10713,,20.12
2018/02/14,10627,10627,,20.04
2018/02/15,10730,10730,,20.36
2018/02/16,10843,10843,,20.56
2018/02/19,11079,11079,,21.05
2018/02/20,11000,11000,,21.03
2018/02/21,10994,10994,,21.40
2018/02/22,10898,10898,,21.34
2018/02/23,10987,10987,,21.68
2018/02/26,11079,11079,,21.91
2018/02/27,11176,11176,,21.98
2018/02/28,11038,11038,,20.95
2018/03/01,10863,10863,,20.75
2018/03/02,10664,10664,,20.89
2018/03/05,10579,10579,,21.84
2018/03/06,10713,10713,,22.59
2018/03/07,10637,10637,,22.95
2018/03/08,10673,10673,,22.88
2018/03/09,10709,10709,,22.91
2018/03/12,10869,10869,,23.22
2018/03/13,10930,10930,,23.33
2018/03/14,10881,10881,,22.75
2018/03/15,10883,10883,,22.81
2018/03/16,10840,10840,,22.47
2018/03/19,10736,10736,,22.43
2018/03/20,10713,10713,,22.49
2018/03/22,10782,10782,,22.79
2018/03/23,10392,10392,,21.97
2018/03/26,10432,10432,,22.74
2018/03/27,10717,10717,,23.73
2018/03/28,10706,10706,,23.48
2018/03/29,10734,10734,,23.44
2018/03/30,10811,10811,,23.62
2018/04/02,10764,10764,,21.35
2018/04/03,10733,10733,,21.41
2018/04/04,10747,10747,,21.57
2018/04/05,10863,10863,,20.74
2018/04/06,10830,10830,,20.36
2018/04/09,10871,10871,,20.16
2018/04/10,10909,10909,,20.52
2018/04/11,10867,10867,,20.39
2018/04/12,10825,10825,,20.28
2018/04/13,10893,10893,,20.46
2018/04/16,10936,10936,,20.46
2018/04/17,10896,10896,,20.41
2018/04/18,11021,11021,,22.86
2018/04/19,11023,11023,,20.47
2018/04/20,11029,11029,,20.34
2018/04/23,11027,11027,,20.26
2018/04/24,11147,11147,,23.66
2018/04/25,11134,11134,,23.33
2018/04/26,11162,11162,,23.11
2018/04/27,11195,11195,,22.96
2018/05/01,11177,11177,,22.59
2018/05/02,11160,11160,,22.80
2018/05/07,11170,11170,,22.96
2018/05/08,11212,11212,,23.09
2018/05/09,11169,11169,,22.66
2018/05/10,11200,11200,,23.07
2018/05/11,11310,11310,,22.86
2018/05/14,11380,11380,,20.70
2018/05/15,11376,11376,,19.64
2018/05/16,11347,11347,,19.64
2018/05/17,11397,11397,,19.65
2018/05/18,11440,11440,,19.59
2018/05/21,11430,11430,,19.40
2018/05/22,11404,11404,,19.42
2018/05/23,11327,11327,,20.36
2018/05/24,11190,11190,,22.29
2018/05/25,11165,11165,,22.67
2018/05/28,11158,11158,,23.00
2018/05/29,11103,11103,,23.11
2018/05/30,10941,10941,,23.04
2018/05/31,11012,11012,,22.89
2018/06/01,11024,11024,,23.18
2018/06/04,11184,11184,,23.65
2018/06/05,11186,11186,,24.23
2018/06/06,11202,11202,,24.04
2018/06/07,11274,11274,,23.92
2018/06/08,11227,11227,,23.56
2018/06/11,11260,11260,,23.56
2018/06/12,11298,11298,,23.64
2018/06/13,11346,11346,,23.67
2018/06/14,11242,11242,,22.29
2018/06/15,11274,11274,,21.94
2018/06/18,11163,11163,,21.82
2018/06/19,10989,10989,,22.14
2018/06/20,11045,11045,,22.85
2018/06/21,11031,11031,,24.31
2018/06/22,10996,10996,,24.20
2018/06/25,10892,10892,0,24.20
2018/06/26,10909,10909,,24.03
2018/06/27,10924,10924,,24.14
2018/06/28,10896,10896,,24.11
2018/06/29,10920,10920,,24.33
2018/07/02,10696,10696,,23.86
2018/07/03,10680,10680,,24.65
2018/07/04,10683,10683,,25.30
2018/07/05,10574,10574,,25.22
2018/07/06,10672,10672,,25.67
2018/07/09,10799,10799,,25.98
2018/07/10,10827,10827,,25.94
2018/07/11,10737,10737,,25.36
2018/07/12,10786,10786,,25.60
2018/07/13,10914,10914,,25.88
2018/07/17,11009,11009,,25.68
2018/07/18,11048,11048,,25.39
2018/07/19,11038,11038,,24.82
2018/07/20,11008,11008,,24.67
2018/07/23,10968,10968,,24.67
2018/07/24,11020,11020,,23.91
2018/07/25,11062,11062,,23.99
2018/07/26,11139,11139,,24.15
2018/07/27,11203,11203,,23.76
2018/07/30,11154,11154,,23.58
2018/07/31,11060,11060,,23.59
2018/08/01,11164,11164,,24.34
2018/08/02,11053,11053,,24.19
2018/08/03,10993,10993,,23.96
2018/08/06,10931,10931,,23.97
2018/08/07,11014,11014,,24.34
2018/08/08,11005,11005,,24.33
2018/08/09,10977,10977,,24.08
2018/08/10,10851,10851,,23.88
2018/08/13,10621,10621,,23.81
2018/08/14,10794,10794,,25.53
2018/08/15,10712,10712,,25.24
2018/08/16,10643,10643,,25.53
2018/08/17,10709,10709,,26.36
2018/08/20,10675,10675,,25.27
2018/08/21,10632,10632,,25.31
2018/08/22,10714,10714,,25.61
2018/08/23,10713,10713,,24.19
2018/08/24,10782,10782,,24.33
2018/08/27,10907,10907,,24.45
2018/08/28,10924,10924,,24.67
2018/08/29,10976,10976,,25.35
2018/08/30,10974,10974,,25.07
2018/08/31,10949,10949,,25.06
2018/09/03,10855,10855,,25.53
2018/09/04,10842,10842,,25.90
2018/09/05,10757,10757,,25.95
2018/09/06,10678,10678,,26.08
2018/09/07,10627,10627,,26.16
2018/09/10,10648,10648,,23.42
2018/09/11,10719,10719,,23.78
2018/09/12,10671,10671,,23.76
2018/09/13,10789,10789,,24.09
2018/09/14,10906,10906,,23.76
2018/09/18,11104,11104,,23.50
2018/09/19,11266,11266,,22.38
2018/09/20,11278,11278,,22.67
2018/09/21,11382,11382,,21.92
2018/09/25,11498,11498,,22.39
2018/09/26,11584,11584,,21.44
2018/09/27,11447,11447,,21.41
2018/09/28,11556,11556,,22.70
2018/10/01,11561,11561,,22.75
2018/10/02,11599,11599,,19.50
2018/10/03,11465,11465,,18.75
2018/10/04,11454,11454,,19.05
2018/10/05,11400,11400,,19.04
2018/10/09,11200,11200,,20.37
2018/10/10,11217,11217,,22.04
2018/10/11,10822,10822,,21.64
2018/10/12,10826,10826,,27.15
2018/10/15,10654,10654,,29.12
2018/10/16,10733,10733,,29.39
2018/10/17,10899,10899,,30.29
2018/10/18,10839,10839,,30.14
2018/10/19,10765,10765,,30.17
2018/10/22,10781,10781,,30.91
2018/10/23,10496,10496,,30.22
2018/10/24,10505,10505,,31.83
2018/10/25,10181,10181,,31.24
2018/10/26,10150,10150,,31.44
2018/10/29,10108,10108,,31.43
2018/10/30,10248,10248,,32.18
2018/10/31,10469,10469,,33.08
2018/11/01,10378,10378,,32.97
2018/11/02,10549,10549,,33.80
2018/11/05,10432,10432,,33.33
2018/11/06,10554,10554,,33.90
2018/11/07,10510,10510,,33.77
2018/11/08,10693,10693,,34.52
2018/11/09,10640,10640,,33.99
2018/11/12,10633,10633,,35.14
2018/11/13,10419,10419,,34.38
2018/11/14,10438,10438,,35.42
2018/11/15,10423,10423,,35.30
2018/11/16,10362,10362,,35.20
2018/11/19,10415,10415,,35.61
2018/11/20,10340,10340,,35.53
2018/11/21,10278,10278,,35.48
2018/11/22,10361,10361,,36.14
2018/11/26,10382,10382,,36.32
2018/11/27,10458,10458,,36.86
2018/11/28,10519,10519,,36.90
2018/11/29,10555,10555,,37.04
2018/11/30,10606,10606,,36.79
2018/12/03,10743,10743,,37.23
2018/12/04,10490,10490,,36.81
2018/12/05,10434,10434,,36.84
2018/12/06,10243,10243,,36.47
2018/12/07,10306,10306,,37.53
2018/12/10,10111,10111,,36.87
2018/12/11,10019,10019,,37.01
2018/12/12,10219,10219,,37.92
2018/12/13,10282,10282,,38.35
2018/12/14,10126,10126,,37.77
2018/12/17,10139,10139,,37.83
2018/12/18,9938,9938,,37.28
2018/12/19,9896,9896,,37.59
2018/12/20,9647,9647,,34.55
2018/12/21,9463,9463,,34.33
2018/12/25,9001,9001,,33.05
2018/12/26,9119,9119,,34.08
2018/12/27,9565,9565,,36.01
2018/12/28,9518,9518,,35.85
2019/01/04,9371,9371,,35.34
2019/01/07,9635,9635,,36.94
2019/01/08,9673,9673,,36.90
2019/01/09,9778,9778,,37.27
2019/01/10,9694,9694,,37.02
2019/01/11,9744,9744,,37.33
2019/01/15,9826,9826,,37.72
2019/01/16,9795,9795,,37.45
2019/01/17,9829,9829,,37.56
2019/01/18,9921,9921,,37.95
2019/01/21,9977,9977,,37.98
2019/01/22,9913,9913,,37.83
2019/01/23,9853,9853,,37.69
2019/01/24,9889,9889,,37.68
2019/01/25,9975,9975,,38.01
2019/01/28,9908,9908,,37.50
2019/01/29,9918,9918,,37.91
2019/01/30,9878,9878,,37.83
2019/01/31,9984,9984,,38.27
2019/02/01,9966,9966,,38.04
2019/02/04,10072,10072,,38.78
2019/02/05,10082,10082,,38.52
2019/02/06,10077,10077,,38.29
2019/02/07,9994,9994,,38.05
2019/02/08,9805,9805,,37.44
2019/02/12,10016,10016,,39.71
2019/02/13,10123,10123,,39.15
2019/02/14,10126,10126,,38.89
2019/02/15,10046,10046,,38.13
2019/02/18,10204,10204,,38.84
2019/02/19,10233,10233,,38.48
2019/02/20,10277,10277,,38.60
2019/02/21,10277,10277,,38.26
2019/02/22,10251,10251,,38.14
2019/02/25,10324,10324,,38.54
2019/02/26,10304,10304,,38.45
2019/02/27,10324,10324,,38.58
2019/02/28,10242,10242,,38.16
2019/03/01,10293,10293,,40.60
2019/03/04,10369,10369,,41.02
2019/03/05,10316,10316,,38.58
2019/03/06,10290,10290,,39.68
2019/03/07,10203,10203,,39.45
2019/03/08,10017,10017,,38.93
2019/03/11,10074,10074,,38.91
2019/03/12,10228,10228,,39.64
2019/03/13,10142,10142,,39.59
2019/03/14,10118,10118,,39.80
2019/03/15,10210,10210,,40.16
2019/03/18,10280,10280,,40.18
2019/03/19,10258,10258,,39.94
2019/03/20,10285,10285,,39.85
2019/03/22,10301,10301,,39.99
2019/03/25,10048,10048,,39.14
2019/03/26,10306,10306,,41.36
2019/03/27,10364,10364,,39.08
2019/03/28,10192,10192,,38.69
2019/03/29,10248,10248,,39.41
2019/04/01,10403,10403,,39.98
2019/04/02,10377,10377,,38.70
2019/04/03,10442,10442,,38.35
2019/04/04,10431,10431,,38.04
2019/04/05,10468,10468,,37.83
2019/04/08,10431,10431,,37.42
2019/04/09,10422,10422,,37.64
2019/04/10,10351,10351,,37.12
2019/04/11,10343,10343,,37.80
2019/04/12,10337,10337,,37.82
2019/04/15,10481,10481,,38.48
2019/04/16,10472,10472,,37.25
2019/04/17,10499,10499,,37.36
2019/04/18,10398,10398,,36.72
2019/04/19,10410,10410,,38.87
2019/04/22,10421,10421,,39.04
2019/04/23,10449,10449,,39.17
2019/04/24,10379,10379,,38.51
2019/04/25,10433,10433,,37.86
2019/04/26,10417,10417,,37.58
2019/05/07,10301,10301,,38.08
2019/05/08,10124,10124,,38.40
2019/05/09,9985,9985,,38.76
2019/05/10,9977,9977,,39.32
2019/05/13,9925,9925,,39.83
2019/05/14,9885,9885,,39.62
2019/05/15,9944,9944,,40.21
2019/05/16,9902,9902,,40.26
2019/05/17,10010,10010,,40.86
2019/05/20,10014,10014,,40.55
2019/05/21,9984,9984,,40.50
2019/05/22,9958,9958,,40.56
2019/05/23,9921,9921,,40.55
2019/05/24,9926,9926,,40.81
2019/05/27,9963,9963,,41.29
2019/05/28,9988,9988,,41.48
2019/05/29,9895,9895,,41.05
2019/05/30,9866,9866,,41.15
2019/05/31,9739,9739,,40.84
2019/06/03,9653,9653,,40.67
2019/06/04,9654,9654,,41.28
2019/06/05,9853,9853,,42.28
2019/06/06,9820,9820,,42.19
2019/06/07,9869,9869,,42.23
2019/06/10,10001,10001,,42.80
2019/06/11,10055,10055,,43.05
2019/06/12,10008,10008,,42.51
2019/06/13,9926,9926,,42.12
2019/06/14,9960,9960,,42.25
2019/06/17,9916,9916,,42.17
2019/06/18,9844,9844,,42.14
2019/06/19,10015,10015,,42.93
2019/06/20,10045,10045,,43.09
2019/06/21,9954,9954,,41.19
2019/06/24,9967,9967,,41.31
2019/06/25,9939,9939,0,41.34
2019/06/26,9894,9894,,41.35
2019/06/27,10016,10016,,42.09
2019/06/28,10003,10003,,42.98
2019/07/01,10221,10221,,43.92
2019/07/02,10253,10253,,43.91
2019/07/03,10186,10186,,42.04
2019/07/04,10251,10251,,42.65
2019/07/05,10270,10270,,42.53
2019/07/08,10178,10178,,42.16
2019/07/09,10155,10155,,42.28
2019/07/10,10132,10132,,42.41
2019/07/11,10180,10180,,42.84
2019/07/12,10164,10164,,42.83
2019/07/16,10115,10115,,42.67
2019/07/17,10106,10106,,42.84
2019/07/18,9893,9893,,41.79
2019/07/19,10083,10083,,43.44
2019/07/22,10035,10035,,42.80
2019/07/23,10116,10116,,43.26
2019/07/24,10156,10156,,43.14
2019/07/25,10174,10174,,42.77
2019/07/26,10133,10133,,42.76
2019/07/29,10114,10114,,43.09
2019/07/30,10160,10160,,43.59
2019/07/31,10092,10092,,43.37
2019/08/01,10106,10106,,43.92
2019/08/02,9888,9888,,43.14
2019/08/05,9710,9710,,43.79
2019/08/06,9667,9667,,44.70
2019/08/07,9672,9672,,45.87
2019/08/08,9663,9663,,45.88
2019/08/09,9696,9696,,46.11
2019/08/13,9585,9585,,45.63
2019/08/14,9668,9668,,46.51
2019/08/15,9568,9568,,46.07
2019/08/16,9577,9577,,46.64
2019/08/19,9635,9635,,46.98
2019/08/20,9715,9715,,47.45
2019/08/21,9655,9655,,46.80
2019/08/22,9660,9660,,47.04
2019/08/23,9686,9686,,47.13
2019/08/26,9530,9530,,46.34
2019/08/27,9605,9605,,47.82
2019/08/28,9609,9609,,48.52
2019/08/29,9611,9611,,48.61
2019/08/30,9750,9750,,49.36
2019/09/02,9708,9708,,47.87
2019/09/03,9744,9744,,48.41
2019/09/04,9718,9718,,48.15
2019/09/05,9896,9896,,49.30
2019/09/06,9913,9913,,48.43
2019/09/09,10004,10004,,47.99
2019/09/10,10047,10047,,47.90
2019/09/11,10213,10213,,48.42
2019/09/12,10287,10287,,47.84
2019/09/13,10382,10382,,47.69
2019/09/17,10412,10412,,46.59
2019/09/18,10361,10361,,45.92
2019/09/19,10419,10419,,45.80
2019/09/20,10423,10423,,45.26
2019/09/24,10466,10466,,45.19
2019/09/25,10447,10447,,45.07
2019/09/26,10468,10468,,45.55
2019/09/27,10443,10443,,44.40
2019/09/30,10337,10337,,44.44
2019/10/01,10437,10437,,45.25
2019/10/02,10392,10392,,45.42
2019/10/03,10213,10213,,44.84
2019/10/04,10239,10239,,45.55
2019/10/07,10238,10238,,45.79
2019/10/08,10328,10328,,46.33
2019/10/09,10296,10296,,46.08
2019/10/10,10295,10295,,46.23
2019/10/11,10385,10385,,46.71
2019/10/15,10547,10547,,46.96
2019/10/16,10620,10620,,45.89
2019/10/17,10573,10573,,44.63
2019/10/18,10558,10558,,43.97
2019/10/21,10601,10601,,44.14
2019/10/23,10663,10663,,44.53
2019/10/24,10700,10700,,44.51
2019/10/25,10730,10730,,44.20
2019/10/28,10730,10730,,43.52
2019/10/29,10823,10823,,44.15
2019/10/30,10844,10844,,43.77
2019/10/31,10852,10852,,43.63
2019/11/01,10849,10849,,43.25
2019/11/05,11029,11029,,44.23
2019/11/06,11031,11031,,42.68
2019/11/07,11055,11055,,42.39
2019/11/08,11085,11085,,42.02
2019/11/11,11093,11093,,41.84
2019/11/12,11130,11130,,42.04
2019/11/13,11068,11068,,41.72
2019/11/14,10964,10964,,41.55
2019/11/15,11044,11044,,41.95
2019/11/18,11071,11071,,42.16
2019/11/19,11045,11045,,42.15
2019/11/20,11008,11008,,42.10
2019/11/21,10997,10997,,42.32
2019/11/22,11010,11010,,43.92
2019/11/25,11086,11086,,44.07
2019/11/26,11103,11103,,43.86
2019/11/27,11138,11138,,43.77
2019/11/28,11119,11119,,43.55
2019/11/29,11062,11062,,43.22
2019/12/02,11161,11161,,43.63
2019/12/03,11110,11110,,44.14
2019/12/04,11087,11087,,44.43
2019/12/05,11141,11141,,44.54
2019/12/06,11154,11154,,44.08
2019/12/09,11210,11210,,43.96
2019/12/10,11201,11201,,42.55
2019/12/11,11163,11163,,42.43
2019/12/12,11149,11149,,42.78
2019/12/13,11327,11327,,43.71
2019/12/16,11306,11306,,43.13
2019/12/17,11373,11373,,43.24
2019/12/18,11315,11315,,41.75
2019/12/19,11301,11301,,42.26
2019/12/20,11280,11280,,42.47
2019/12/23,11257,11257,,42.45
2019/12/24,11249,11249,,42.61
2019/12/25,11205,11205,,42.60
2019/12/26,11268,11268,,43.29
2019/12/27,11298,11298,,44.07
2019/12/30,11221,11221,,43.54
2020/01/06,11064,11064,,43.04
2020/01/07,11244,11244,,44.39
2020/01/08,11090,11090,,43.61
2020/01/09,11271,11271,,45.14
2020/01/10,11309,11309,,44.82
2020/01/14,11345,11345,,44.55
2020/01/15,11283,11283,,44.32
2020/01/16,11268,11268,,45.59
2020/01/17,11312,11312,,46.41
2020/01/20,11369,11369,,45.73
2020/01/21,11308,11308,,44.47
2020/01/22,11368,11368,,46.23
2020/01/23,11278,11278,,44.67
2020/01/24,11279,11279,,44.98
2020/01/27,11097,11097,,44.34
2020/01/28,11030,11030,,45.37
2020/01/29,11079,11079,,46.84
2020/01/30,10916,10916,,46.38
2020/01/31,10979,10979,,47.66
2020/02/03,10902,10902,,46.95
2020/02/04,10978,10978,,48.70
2020/02/05,11093,11093,,48.76
2020/02/06,11322,11322,,49.24
2020/02/07,11290,11290,,47.25
2020/02/10,11208,11208,,47.17
2020/02/12,11203,11203,,49.26
2020/02/13,11165,11165,,49.21
2020/02/14,11099,11099,,48.98
2020/02/17,11000,11000,,49.25
2020/02/18,10856,10856,,49.33
2020/02/19,10896,10896,,50.44
2020/02/20,10913,10913,,51.01
2020/02/21,10910,10910,,50.87
2020/02/25,10547,10547,,49.50
2020/02/26,10468,10468,,52.40
2020/02/27,10223,10223,,52.02
2020/02/28,9850,9850,,50.94
2020/03/02,9947,9947,,52.34
2020/03/03,9812,9812,,52.91
2020/03/04,9795,9795,,53.28
2020/03/05,9882,9882,,54.37
2020/03/06,9595,9595,,52.77
2020/03/09,9056,9056,,50.82
2020/03/10,9172,9172,,52.93
2020/03/11,9031,9031,,53.16
2020/03/12,8655,8655,,50.92
2020/03/13,8217,8217,,46.94
2020/03/16,8061,8061,,46.71
2020/03/17,8264,8264,,48.53
2020/03/18,8288,8288,,48.90
2020/03/19,8376,8376,,49.63
2020/03/23,8428,8428,,50.07
2020/03/24,8705,8705,,51.96
2020/03/25,9292,9292,,55.99
2020/03/26,9125,9125,,55.71
2020/03/27,9519,9519,,58.64
2020/03/30,9472,9472,,57.78
2020/03/31,9261,9261,,57.44
2020/04/01,8914,8914,,55.32
2020/04/02,8776,8776,,54.62
2020/04/03,8745,8745,,54.45
2020/04/06,9083,9083,,56.69
2020/04/07,9264,9264,,58.59
2020/04/08,9403,9403,,59.01
2020/04/09,9354,9354,,58.52
2020/04/10,9437,9437,,59.13
2020/04/13,9280,9280,,56.51
2020/04/14,9461,9461,,58.43
2020/04/15,9466,9466,,57.72
2020/04/16,9386,9386,,57.07
2020/04/17,9518,9518,,58.12
2020/04/20,9454,9454,,57.27
2020/04/21,9345,9345,,58.41
2020/04/22,9284,9284,,59.13
2020/04/23,9412,9412,,60.35
2020/04/24,9380,9380,,60.17
2020/04/27,9551,9551,,61.26
2020/04/28,9565,9565,,59.34
2020/04/30,9660,9660,,59.21
2020/05/01,9444,9444,,57.77
2020/05/07,9414,9414,,60.49
2020/05/08,9623,9623,,62.23
2020/05/11,9770,9770,,60.45
2020/05/12,9743,9743,,60.53
2020/05/13,9731,9731,,60.96
2020/05/14,9543,9543,,62.11
2020/05/15,9593,9593,,62.56
2020/05/18,9630,9630,,62.85
2020/05/19,9805,9805,,64.09
2020/05/20,9861,9861,,61.11
2020/05/21,9839,9839,,61.05
2020/05/22,9750,9750,,60.25
2020/05/25,9912,9912,,63.69
2020/05/26,10125,10125,,63.30
2020/05/27,10223,10223,,63.42
2020/05/28,10409,10409,,63.91
2020/05/29,10316,10316,,62.56
2020/06/01,10351,10351,,62.41
2020/06/02,10475,10475,,63.36
2020/06/03,10550,10550,,63.22
2020/06/04,10582,10582,,63.03
2020/06/05,10638,10638,,62.54
2020/06/08,10758,10758,,63.13
2020/06/09,10744,10744,,62.23
2020/06/10,10718,10718,,61.58
2020/06/11,10482,10482,,61.23
2020/06/12,10361,10361,,61.93
2020/06/15,10098,10098,,60.92
2020/06/16,10511,10511,,63.56
2020/06/17,10471,10471,,63.73
2020/06/18,10443,10443,,63.67
2020/06/19,10442,10442,,63.60
2020/06/22,10417,10417,,63.45
2020/06/23,10471,10471,,63.98
2020/06/24,10426,10426,,63.57
2020/06/25,10303,10303,0,62.66
2020/06/26,10405,10405,,63.84
2020/06/29,10235,10235,,62.93
2020/06/30,10297,10297,,64.23
2020/07/01,10164,10164,,63.18
2020/07/02,10191,10191,,64.11
2020/07/03,10255,10255,,64.63
2020/07/06,10418,10418,,65.65
2020/07/07,10382,10382,,65.13
2020/07/08,10287,10287,,64.62
2020/07/09,10287,10287,,64.66
2020/07/10,10142,10142,,63.96
2020/07/13,10391,10391,,66.07
2020/07/14,10339,10339,,62.51
2020/07/15,10500,10500,,63.46
2020/07/16,10431,10431,,62.43
2020/07/17,10396,10396,,62.26
2020/07/20,10417,10417,,62.59
2020/07/21,10455,10455,,62.98
2020/07/22,10390,10390,,62.46
2020/07/27,10415,10415,,62.83
2020/07/28,10364,10364,,63.26
2020/07/29,10231,10231,,62.18
2020/07/30,10168,10168,,63.66
2020/07/31,9882,9882,,63.45
2020/08/03,10056,10056,,66.04
2020/08/04,10272,10272,,67.74
2020/08/05,10269,10269,,66.70
2020/08/06,10236,10236,,63.81
2020/08/07,10215,10215,,63.70
2020/08/11,10473,10473,,65.37
2020/08/12,10603,10603,,65.51
2020/08/13,10726,10726,,64.85
2020/08/14,10720,10720,,62.61
2020/08/17,10631,10631,,61.84
2020/08/18,10637,10637,,62.20
2020/08/19,10657,10657,,62.27
2020/08/20,10561,10561,,61.79
2020/08/21,10593,10593,,62.41
2020/08/24,10612,10612,,62.53
2020/08/25,10732,10732,,63.35
2020/08/26,10727,10727,,63.06
2020/08/27,10670,10670,,62.64
2020/08/28,10600,10600,,62.34
2020/08/31,10688,10688,,63.79
2020/09/01,10672,10672,,63.98
2020/09/02,10723,10723,,64.88
2020/09/03,10774,10774,,65.06
2020/09/04,10677,10677,,63.75
2020/09/07,10631,10631,,65.61
2020/09/08,10705,10705,,66.74
2020/09/09,10603,10603,,66.47
2020/09/10,10732,10732,,68.55
2020/09/11,10809,10809,,67.83
2020/09/14,10905,10905,,67.26
2020/09/15,10837,10837,,64.38
2020/09/16,10860,10860,,65.36
2020/09/17,10820,10820,,65.11
2020/09/18,10874,10874,,65.32
2020/09/23,10859,10859,,65.19
2020/09/24,10741,10741,,64.97
2020/09/25,10793,10793,,68.51
2020/09/28,10975,10975,,70.11
2020/09/29,11041,11041,,66.71
2020/09/30,10824,10824,,64.93
2020/10/01,10824,10824,,66.24
2020/10/02,10714,10714,,65.58
2020/10/05,10901,10901,,70.40
2020/10/06,10958,10958,,68.87
2020/10/07,10963,10963,,68.00
2020/10/08,11023,11023,,68.65
2020/10/09,10969,10969,,65.47
2020/10/12,10941,10941,,65.83
