ÇÖÇlÇ`ÇwÇhÇr ÇrÇåÇâÇç ÉoÉâÉìÉXÅiÇWéëéYãœìôå^Åj
äÓèÄì˙,äÓèÄâøäz(â~),äÓèÄâøäzÅiï™îzã‡çƒìäéëÅj(â~),ï™îzã‡Åiê≈à¯ëOÅj(â~),èÉéëéYëçäzÅiâ≠â~Åj
2020/05/01,10115,10115,,469.26
2020/05/07,9892,9892,,458.96
2020/05/08,10048,10048,,466.20
2020/05/11,10192,10192,,482.76
2020/05/12,10162,10162,,481.34
2020/05/13,10035,10035,,478.34
2020/05/14,9933,9933,,474.85
2020/05/15,9941,9941,,475.09
2020/05/18,9943,9943,,475.94
2020/05/19,10143,10143,,487.41
2020/05/20,10208,10208,,491.80
2020/05/21,10252,10252,,494.22
2020/05/22,10245,10245,,497.03
2020/05/25,10241,10241,,497.56
2020/05/26,10314,10314,,502.01
2020/05/27,10428,10428,,507.54
2020/05/28,10521,10521,,515.38
2020/05/29,10513,10513,,516.09
2020/06/01,10518,10518,,517.12
2020/06/02,10623,10623,,523.15
2020/06/03,10814,10814,,540.10
2020/06/04,10895,10895,,544.68
2020/06/05,10928,10928,,546.33
2020/06/08,11102,11102,,555.10
2020/06/09,11076,11076,,554.39
2020/06/10,11019,11019,,551.55
2020/06/11,10869,10869,,543.87
2020/06/12,10631,10631,,532.82
2020/06/15,10611,10611,,532.19
2020/06/16,10735,10735,,540.07
2020/06/17,10807,10807,,545.34
2020/06/18,10757,10757,,543.53
2020/06/19,10716,10716,,540.91
2020/06/22,10679,10679,,539.88
2020/06/23,10730,10730,,542.92
2020/06/24,10740,10740,,544.73
2020/06/25,10648,10648,,540.57
2020/06/26,10706,10706,,543.96
2020/06/29,10599,10599,,538.52
2020/06/30,10668,10668,,541.96
2020/07/01,10700,10700,,544.38
2020/07/02,10737,10737,,547.07
2020/07/03,10795,10795,,550.02
2020/07/06,10827,10827,,558.57
2020/07/07,10875,10875,,561.07
2020/07/08,10816,10816,,558.44
2020/07/09,10839,10839,,560.41
2020/07/10,10779,10779,,557.73
2020/07/13,10812,10812,,559.70
2020/07/14,10813,10813,,561.18
2020/07/15,10864,10864,,564.71
2020/07/16,10856,10856,,564.52
2020/07/17,10822,10822,,565.82
2020/07/20,10864,10864,,568.51
2020/07/21,10873,10873,,569.29
2020/07/22,10916,10916,,572.83
2020/07/27,10827,10827,,568.88
2020/07/28,10838,10838,,569.81
2020/07/29,10835,10835,,571.37
2020/07/30,10864,10864,,573.37
2020/07/31,10789,10789,,569.64
2020/08/03,10883,10883,,575.04
2020/08/04,10928,10928,,577.61
2020/08/05,10956,10956,,579.05
2020/08/06,10960,10960,,586.32
2020/08/07,10965,10965,,586.92
2020/08/11,11007,11007,,589.34
2020/08/12,11039,11039,,591.46
2020/08/13,11112,11112,,596.34
2020/08/14,11103,11103,,596.05
2020/08/17,11066,11066,,594.46
2020/08/18,11058,11058,,596.70
2020/08/19,11019,11019,,595.81
2020/08/20,11020,11020,,595.95
2020/08/21,11035,11035,,596.99
2020/08/24,11047,11047,,598.72
2020/08/25,11135,11135,,603.80
2020/08/26,11172,11172,,606.40
2020/08/27,11143,11143,,605.64
2020/08/28,11184,11184,,608.20
2020/08/31,11172,11172,,607.72
2020/09/01,11140,11140,,606.08
2020/09/02,11195,11195,,609.08
2020/09/03,11271,11271,,620.65
2020/09/04,11180,11180,,616.05
2020/09/07,11122,11122,,612.96
2020/09/08,11125,11125,,613.50
2020/09/09,11019,11019,,607.62
2020/09/10,11100,11100,,613.59
2020/09/11,11054,11054,,611.46
2020/09/14,11078,11078,,614.06
2020/09/15,11128,11128,,617.18
2020/09/16,11153,11153,,622.12
2020/09/17,11139,11139,,622.40
2020/09/18,11068,11068,,618.99
2020/09/23,10922,10922,,611.42
2020/09/24,10859,10859,,608.27
2020/09/25,10878,10878,,611.19
2020/09/28,10926,10926,,614.41
2020/09/29,11006,11006,,620.13
2020/09/30,10981,10981,,619.78
2020/10/01,10996,10996,,620.96
2020/10/02,11022,11022,,622.85
2020/10/05,11071,11071,,625.58
2020/10/06,11147,11147,,629.89
2020/10/07,11118,11118,,628.23
2020/10/08,11183,11183,,640.14
2020/10/09,11213,11213,,641.92
2020/10/12,11215,11215,,642.35
2020/10/13,11242,11242,,644.08
2020/10/14,11202,11202,,641.75
2020/10/15,11148,11148,,640.37
2020/10/16,11095,11095,,637.49
2020/10/19,11121,11121,,642.34
2020/10/20,11084,11084,,640.50
2020/10/21,11111,11111,,642.64
2020/10/22,11044,11044,,639.47
2020/10/23,11060,11060,,640.86
2020/10/26,11053,11053,,640.86
2020/10/27,11005,11005,,638.50
2020/10/28,10935,10935,,634.46
2020/10/29,10840,10840,,630.72
2020/10/30,10814,10814,,629.79
2020/11/02,10807,10807,,629.66
2020/11/04,10977,10977,,639.87
2020/11/05,11078,11078,,653.89
2020/11/06,11138,11138,,658.25
2020/11/09,11171,11171,,660.83
2020/11/10,11406,11406,,674.27
2020/11/11,11466,11466,,677.77
2020/11/12,11481,11481,,678.84
2020/11/13,11387,11387,,673.28
2020/11/16,11447,11447,,674.18
2020/11/17,11508,11508,,679.88
2020/11/18,11463,11463,,678.23
2020/11/19,11412,11412,,674.84
2020/11/20,11425,11425,,675.60
2020/11/24,11524,11524,,680.68
2020/11/25,11575,11575,,684.74
2020/11/26,11577,11577,,685.18
2020/11/27,11585,11585,,685.45
2020/11/30,11539,11539,,682.72
2020/12/01,11521,11521,,681.67
2020/12/02,11597,11597,,686.51
2020/12/03,11609,11609,,695.09
2020/12/04,11620,11620,,696.00
2020/12/07,11658,11658,,698.47
2020/12/08,11662,11662,,698.76
2020/12/09,11692,11692,,701.09
2020/12/10,11674,11674,,700.13
2020/12/11,11681,11681,,700.50
2020/12/14,11692,11692,,702.85
2020/12/15,11677,11677,,702.62
2020/12/16,11717,11717,,705.59
2020/12/17,11734,11734,,710.16
2020/12/18,11752,11752,,711.59
2020/12/21,11698,11698,,709.00
2020/12/22,11639,11639,,706.12
2020/12/23,11666,11666,,709.35
2020/12/24,11698,11698,,711.92
2020/12/25,11695,11695,,712.13
2020/12/28,11742,11742,,715.29
2020/12/29,11820,11820,,720.02
2020/12/30,11815,11815,,719.72
2021/01/04,11805,11805,,721.08
2021/01/05,11788,11788,,720.28
2021/01/06,11773,11773,,727.33
2021/01/07,11852,11852,,733.20
2021/01/08,11933,11933,,738.40
2021/01/12,11953,11953,,739.79
2021/01/13,11935,11935,,739.26
2021/01/14,11987,11987,,743.01
2021/01/15,11984,11984,,743.14
2021/01/18,11948,11948,,741.24
2021/01/19,11970,11970,,743.68
2021/01/20,12021,12021,,746.86
2021/01/21,12075,12075,,754.36
2021/01/22,12070,12070,,754.88
2021/01/25,12062,12062,,754.69
2021/01/26,12064,12064,,755.20
2021/01/27,12087,12087,,757.98
2021/01/28,12030,12030,,754.39
2021/01/29,12042,12042,,756.03
2021/02/01,11999,11999,,753.84
2021/02/02,12087,12087,,759.17
2021/02/03,12186,12186,,773.12
2021/02/04,12201,12201,,774.41
2021/02/05,12263,12263,,778.58
2021/02/08,12352,12352,,783.94
2021/02/09,12347,12347,,783.94
2021/02/10,12352,12352,,784.91
2021/02/12,12429,12429,,789.93
2021/02/15,12491,12491,,794.98
2021/02/16,12587,12587,,801.08
2021/02/17,12562,12562,,799.50
2021/02/18,12488,12488,,799.83
2021/02/19,12449,12449,,797.71
2021/02/22,12453,12453,,798.85
2021/02/24,12425,12425,,797.24
2021/02/25,12503,12503,,803.94
2021/02/26,12329,12329,,793.73
2021/03/01,12291,12291,,792.06
2021/03/02,12388,12388,,798.77
2021/03/03,12376,12376,,807.74
2021/03/04,12349,12349,,806.78
2021/03/05,12325,12325,,805.54
2021/03/08,12367,12367,,808.57
2021/03/09,12365,12365,,808.88
2021/03/10,12405,12405,,812.41
2021/03/11,12470,12470,,817.34
2021/03/12,12605,12605,,827.28
2021/03/15,12645,12645,,830.66
2021/03/16,12720,12720,,836.35
2021/03/17,12716,12716,,837.77
2021/03/18,12745,12745,,840.17
2021/03/19,12680,12680,,839.42
2021/03/22,12612,12612,,835.69
2021/03/23,12622,12622,,837.11
2021/03/24,12517,12517,,832.14
2021/03/25,12503,12503,,832.31
2021/03/26,12588,12588,,838.71
2021/03/29,12679,12679,,846.36
2021/03/30,12695,12695,,848.57
2021/03/31,12738,12738,,852.95
2021/04/01,12736,12736,,853.33
2021/04/02,12823,12823,,860.16
2021/04/05,12846,12846,,871.05
2021/04/06,12819,12819,,869.26
2021/04/07,12851,12851,,871.44
2021/04/08,12834,12834,,870.28
2021/04/09,12850,12850,,875.44
2021/04/12,12843,12843,,876.86
2021/04/13,12815,12815,,875.46
2021/04/14,12807,12807,,877.46
2021/04/15,12817,12817,,878.89
2021/04/16,12880,12880,,887.04
2021/04/19,12879,12879,,888.94
2021/04/20,12823,12823,,885.92
2021/04/21,12768,12768,,883.12
2021/04/22,12814,12814,,887.70
2021/04/23,12797,12797,,887.83
2021/04/26,12841,12841,0,891.55
2021/04/27,12863,12863,,893.58
2021/04/28,12922,12922,,899.55
2021/04/30,12947,12947,,902.28
2021/05/06,12908,12908,,900.35
2021/05/07,12945,12945,,904.38
2021/05/10,12999,12999,,919.77
2021/05/11,12968,12968,,918.87
2021/05/12,12855,12855,,913.78
2021/05/13,12758,12758,,907.82
2021/05/14,12784,12784,,910.71
2021/05/17,12855,12855,,915.51
2021/05/18,12880,12880,,918.27
2021/05/19,12901,12901,,922.68
2021/05/20,12884,12884,,922.45
2021/05/21,12909,12909,,924.22
2021/05/24,12920,12920,,930.39
2021/05/25,12963,12963,,934.26
2021/05/26,12989,12989,,937.48
2021/05/27,13028,13028,,941.72
2021/05/28,13115,13115,,949.08
2021/05/31,13109,13109,,949.86
2021/06/01,13106,13106,,950.83
2021/06/02,13203,13203,,957.87
2021/06/03,13260,13260,,974.99
2021/06/04,13261,13261,,976.21
2021/06/07,13263,13263,,977.30
2021/06/08,13293,13293,,980.61
2021/06/09,13310,13310,,984.56
2021/06/10,13327,13327,,987.06
2021/06/11,13343,13343,,989.89
2021/06/14,13367,13367,,994.21
2021/06/15,13405,13405,,999.56
2021/06/16,13369,13369,,996.83
2021/06/17,13319,13319,,1001.17
2021/06/18,13243,13243,,997.17
2021/06/21,13142,13142,,991.54
2021/06/22,13256,13256,,1001.18
2021/06/23,13284,13284,,1005.86
2021/06/24,13322,13322,,1010.23
2021/06/25,13356,13356,,1014.15
2021/06/28,13368,13368,,1016.13
2021/06/29,13346,13346,,1015.96
2021/06/30,13319,13319,,1016.23
2021/07/01,13325,13325,,1017.81
2021/07/02,13400,13400,,1025.16
2021/07/05,13388,13388,,1024.25
2021/07/06,13378,13378,,1036.55
2021/07/07,13316,13316,,1031.78
2021/07/08,13311,13311,,1033.77
2021/07/09,13198,13198,,1027.45
2021/07/12,13313,13313,,1037.70
2021/07/13,13379,13379,,1043.50
2021/07/14,13364,13364,,1047.61
2021/07/15,13305,13305,,1044.86
2021/07/16,13305,13305,,1045.77
2021/07/19,13245,13245,,1046.27
2021/07/20,13108,13108,,1037.05
2021/07/21,13201,13201,,1045.52
2021/07/26,13301,13301,,1055.82
2021/07/27,13278,13278,,1054.70
2021/07/28,13215,13215,,1053.92
2021/07/29,13243,13243,,1057.08
2021/07/30,13245,13245,,1058.42
2021/08/02,13247,13247,,1059.53
2021/08/03,13238,13238,,1059.62
2021/08/04,13231,13231,,1059.02
2021/08/05,13307,13307,,1079.26
2021/08/06,13319,13319,,1080.49
2021/08/10,13297,13297,,1080.52
2021/08/11,13335,13335,,1084.28
2021/08/12,13332,13332,,1086.24
2021/08/13,13328,13328,,1086.76
2021/08/16,13246,13246,,1081.10
2021/08/17,13195,13195,,1081.04
2021/08/18,13192,13192,,1083.42
2021/08/19,13163,13163,,1082.14
2021/08/20,13089,13089,,1077.01
2021/08/23,13099,13099,,1078.39
2021/08/24,13150,13150,,1084.07
2021/08/25,13206,13206,,1089.14
2021/08/26,13256,13256,,1093.71
2021/08/27,13258,13258,,1095.15
2021/08/30,13332,13332,,1102.27
2021/08/31,13368,13368,,1105.94
2021/09/01,13437,13437,,1111.67
2021/09/02,13472,13472,,1116.01
2021/09/03,13509,13509,,1131.52
2021/09/06,13535,13535,,1134.45
2021/09/07,13556,13556,,1136.93
2021/09/08,13565,13565,,1137.72
2021/09/09,13511,13511,,1137.17
2021/09/10,13454,13454,,1133.27
2021/09/13,13446,13446,,1132.91
2021/09/14,13490,13490,,1138.21
2021/09/15,13400,13400,,1132.37
2021/09/16,13389,13389,,1135.63
2021/09/17,13389,13389,,1137.77
2021/09/21,13219,13219,,1124.47
2021/09/22,13169,13169,,1120.60
2021/09/24,13364,13364,,1139.70
2021/09/27,13356,13356,,1139.02
2021/09/28,13348,13348,,1140.52
2021/09/29,13282,13282,,1136.35
2021/09/30,13264,13264,,1135.71
2021/10/01,13118,13118,,1123.62
2021/10/04,13133,13133,,1126.29
2021/10/05,13066,13066,,1120.54
2021/10/06,13108,13108,,1124.14
2021/10/07,13103,13103,,1138.55
2021/10/08,13181,13181,,1146.49
2021/10/11,13261,13261,,1154.31
2021/10/12,13327,13327,,1162.06
2021/10/13,13353,13353,,1164.33
2021/10/14,13409,13409,,1173.38
2021/10/15,13552,13552,,1186.76
2021/10/18,13626,13626,,1193.30
2021/10/19,13624,13624,,1198.37
2021/10/20,13683,13683,,1205.07
2021/10/21,13664,13664,,1202.95
2021/10/22,13597,13597,,1199.01
2021/10/25,13585,13585,,1198.43
2021/10/26,13622,13622,,1202.58
2021/10/27,13660,13660,,1207.84
2021/10/28,13605,13605,,1204.57
2021/10/29,13628,13628,,1207.62
2021/11/01,13623,13623,,1208.17
2021/11/02,13628,13628,,1209.33
2021/11/04,13705,13705,,1229.75
2021/11/05,13664,13664,,1226.87
2021/11/08,13688,13688,,1229.60
2021/11/09,13634,13634,,1226.30
2021/11/10,13601,13601,,1225.29
2021/11/11,13642,13642,,1229.88
2021/11/12,13691,13691,,1236.06
2021/11/15,13692,13692,,1236.09
2021/11/16,13729,13729,,1242.25
2021/11/17,13737,13737,,1248.65
2021/11/18,13682,13682,,1244.86
2021/11/19,13688,13688,,1246.41
2021/11/22,13628,13628,,1241.79
2021/11/24,13638,13638,,1243.54
2021/11/25,13671,13671,,1249.08
2021/11/26,13605,13605,,1243.61
2021/11/29,13340,13340,,1219.39
2021/11/30,13338,13338,,1222.08
2021/12/01,13278,13278,,1217.54
2021/12/02,13208,13208,,1213.79
2021/12/03,13330,13330,,1239.12
2021/12/06,13277,13277,,1234.88
2021/12/07,13385,13385,,1245.66
2021/12/08,13515,13515,,1259.86
2021/12/09,13569,13569,,1266.19
2021/12/10,13499,13499,,1262.21
2021/12/13,13496,13496,,1262.85
2021/12/14,13472,13472,,1262.86
2021/12/15,13439,13439,,1261.16
2021/12/16,13525,13525,,1269.74
2021/12/17,13515,13515,,1274.27
2021/12/20,13380,13380,,1262.54
2021/12/21,13358,13358,,1261.19
2021/12/22,13452,13452,,1272.38
2021/12/23,13536,13536,,1283.51
2021/12/24,13582,13582,,1288.82
2021/12/27,13565,13565,,1288.25
2021/12/28,13688,13688,,1299.97
2021/12/29,13703,13703,,1301.32
2021/12/30,13702,13702,,1301.27
2022/01/04,13788,13788,,1313.09
2022/01/05,13820,13820,,1316.87
2022/01/06,13681,13681,,1315.22
2022/01/07,13638,13638,,1312.89
2022/01/11,13573,13573,,1303.97
2022/01/12,13648,13648,,1312.67
2022/01/13,13650,13650,,1316.89
2022/01/14,13542,13542,,1309.25
2022/01/17,13523,13523,,1308.15
2022/01/18,13520,13520,,1309.36
2022/01/19,13336,13336,,1291.57
2022/01/20,13260,13260,,1291.87
2022/01/21,13239,13239,,1288.19
2022/01/24,13217,13217,,1287.62
2022/01/25,13133,13133,,1280.21
2022/01/26,13098,13098,,1277.32
2022/01/27,13109,13109,,1279.69
2022/01/28,13134,13134,,1282.16
2022/01/31,13212,13212,,1291.07
2022/02/01,13257,13257,,1296.65
2022/02/02,13296,13296,,1301.15
2022/02/03,13313,13313,,1302.83
2022/02/04,13299,13299,,1301.52
2022/02/07,13283,13283,,1299.88
2022/02/08,13248,13248,,1312.93
2022/02/09,13312,13312,,1321.39
2022/02/10,13449,13449,,1337.45
2022/02/14,13251,13251,,1318.06
2022/02/15,13153,13153,,1309.89
2022/02/16,13296,13296,,1325.85
2022/02/17,13324,13324,,1333.87
2022/02/18,13237,13237,,1326.20
2022/02/21,13188,13188,,1322.24
2022/02/22,13085,13085,,1312.63
2022/02/24,12987,12987,,1302.79
2022/02/25,12955,12955,,1301.08
2022/02/28,13067,13067,,1312.73
2022/03/01,13042,13042,,1311.17
2022/03/02,12957,12957,,1304.76
2022/03/03,13013,13013,,1321.90
2022/03/04,12936,12936,,1315.13
2022/03/07,12776,12776,,1299.53
2022/03/08,12615,12615,,1283.67
2022/03/09,12591,12591,,1282.11
2022/03/10,12800,12800,,1305.53
2022/03/11,12773,12773,,1302.87
2022/03/14,12791,12791,,1305.94
2022/03/15,12760,12760,,1303.48
2022/03/16,12821,12821,,1310.44
2022/03/17,13083,13083,,1338.78
2022/03/18,13203,13203,,1351.76
2022/03/22,13329,13329,,1370.13
2022/03/23,13495,13495,,1388.01
2022/03/24,13484,13484,,1388.60
2022/03/25,13555,13555,,1395.73
2022/03/28,13579,13579,,1398.65
2022/03/29,13780,13780,,1420.64
2022/03/30,13758,13758,,1418.82
2022/03/31,13767,13767,,1419.78
2022/04/01,13705,13705,,1412.39
2022/04/04,13765,13765,,1419.50
2022/04/05,13797,13797,,1433.94
2022/04/06,13783,13783,,1433.26
2022/04/07,13685,13685,,1423.04
2022/04/08,13631,13631,,1418.66
2022/04/11,13696,13696,,1425.86
2022/04/12,13649,13649,,1423.49
2022/04/13,13669,13669,,1426.82
2022/04/14,13754,13754,,1436.79
2022/04/15,13744,13744,,1436.34
2022/04/18,13746,13746,,1441.05
2022/04/19,13769,13769,,1443.49
2022/04/20,13937,13937,,1461.02
2022/04/21,13916,13916,,1461.39
2022/04/22,13864,13864,,1456.76
2022/04/25,13726,13726,0,1442.26
2022/04/26,13591,13591,,1426.33
2022/04/27,13506,13506,,1417.38
2022/04/28,13580,13580,,1427.46
2022/05/02,13639,13639,,1434.67
2022/05/06,13569,13569,,1428.44
2022/05/09,13423,13423,,1413.12
2022/05/10,13188,13188,,1401.82
2022/05/11,13166,13166,,1399.50
2022/05/12,13105,13105,,1397.96
2022/05/13,13072,13072,,1395.46
2022/05/16,13219,13219,,1411.91
2022/05/17,13215,13215,,1412.89
2022/05/18,13344,13344,,1429.29
2022/05/19,13153,13153,,1410.27
2022/05/20,13118,13118,,1407.07
2022/05/23,13191,13191,,1417.98
2022/05/24,13218,13218,,1422.56
2022/05/25,13171,13171,,1418.70
2022/05/26,13223,13223,,1425.03
2022/05/27,13249,13249,,1429.29
2022/05/30,13410,13410,,1447.67
2022/05/31,13519,13519,,1460.04
2022/06/01,13574,13574,,1465.95
2022/06/02,13575,13575,,1468.03
2022/06/03,13624,13624,,1484.71
2022/06/06,13634,13634,,1485.78
2022/06/07,13736,13736,,1496.94
2022/06/08,13819,13819,,1507.52
2022/06/09,13882,13882,,1514.56
2022/06/10,13714,13714,,1498.73
2022/06/13,13543,13543,,1480.07
2022/06/14,13177,13177,,1441.50
2022/06/15,13118,13118,,1435.04
2022/06/16,13223,13223,,1453.06
2022/06/17,13032,13032,,1434.27
2022/06/20,13122,13122,,1445.99
2022/06/21,13159,13159,,1450.83
2022/06/22,13289,13289,,1465.15
2022/06/23,13272,13272,,1466.48
2022/06/24,13277,13277,,1467.76
2022/06/27,13391,13391,,1480.97
2022/06/28,13508,13508,,1494.71
2022/06/29,13497,13497,,1497.03
2022/06/30,13466,13466,,1494.81
2022/07/01,13349,13349,,1482.16
2022/07/04,13354,13354,,1483.85
2022/07/05,13431,13431,,1492.38
2022/07/06,13320,13320,,1480.13
2022/07/07,13345,13345,,1496.59
2022/07/08,13400,13400,,1503.99
2022/07/11,13456,13456,,1511.31
2022/07/12,13390,13390,,1506.79
2022/07/13,13346,13346,,1503.98
2022/07/14,13404,13404,,1512.04
2022/07/15,13398,13398,,1512.37
2022/07/19,13483,13483,,1526.91
2022/07/20,13611,13611,,1543.03
2022/07/21,13658,13658,,1549.64
2022/07/22,13643,13643,,1549.18
2022/07/25,13610,13610,,1545.48
2022/07/26,13623,13623,,1546.91
2022/07/27,13643,13643,,1550.61
2022/07/28,13672,13672,,1554.82
2022/07/29,13683,13683,,1557.00
2022/08/01,13648,13648,,1554.28
2022/08/02,13482,13482,,1535.81
2022/08/03,13579,13579,,1546.79
2022/08/04,13620,13620,,1564.10
2022/08/05,13638,13638,,1566.99
2022/08/08,13767,13767,,1582.27
2022/08/09,13759,13759,,1581.81
2022/08/10,13770,13770,,1586.87
2022/08/12,13798,13798,,1590.35
2022/08/15,13860,13860,,1599.71
2022/08/16,13864,13864,,1600.90
2022/08/17,13943,13943,,1616.12
2022/08/18,13927,13927,,1614.62
2022/08/19,13978,13978,,1621.15
2022/08/22,13932,13932,,1616.48
2022/08/23,13800,13800,,1601.75
2022/08/24,13740,13740,,1596.12
2022/08/25,13768,13768,,1600.22
2022/08/26,13856,13856,,1611.18
2022/08/29,13813,13813,,1607.61
2022/08/30,13826,13826,,1609.89
2022/08/31,13777,13777,,1604.18
2022/09/01,13751,13751,,1603.18
2022/09/02,13710,13710,,1599.62
2022/09/05,13715,13715,,1611.80
2022/09/06,13711,13711,,1612.11
2022/09/07,13830,13830,,1626.16
2022/09/08,14011,14011,,1648.95
2022/09/09,14010,14010,,1649.85
2022/09/12,14047,14047,,1657.12
2022/09/13,14122,14122,,1666.16
2022/09/14,14013,14013,,1653.31
2022/09/15,13885,13885,,1640.33
2022/09/16,13811,13811,,1636.93
2022/09/20,13773,13773,,1634.14
2022/09/21,13696,13696,,1625.43
2022/09/22,13648,13648,,1622.14
2022/09/26,13310,13310,,1583.28
2022/09/27,13197,13197,,1569.91
2022/09/28,13111,13111,,1562.27
2022/09/29,13212,13212,,1575.56
2022/09/30,13153,13153,,1569.43
2022/10/03,13177,13177,,1573.01
2022/10/04,13357,13357,,1595.80
2022/10/05,13452,13452,,1607.18
2022/10/06,13468,13468,,1609.10
2022/10/07,13362,13362,,1610.26
2022/10/11,13171,13171,,1587.78
2022/10/12,13145,13145,,1585.38
2022/10/13,13135,13135,,1588.55
2022/10/14,13248,13248,,1603.13
2022/10/17,13214,13214,,1600.73
2022/10/18,13372,13372,,1625.20
2022/10/19,13444,13444,,1635.65
2022/10/20,13364,13364,,1627.01
2022/10/21,13341,13341,,1625.04
2022/10/24,13320,13320,,1623.87
2022/10/25,13337,13337,,1626.86
2022/10/26,13485,13485,,1646.10
2022/10/27,13434,13434,,1641.30
2022/10/28,13476,13476,,1647.23
2022/10/31,13632,13632,,1666.78
2022/11/01,13660,13660,,1670.69
2022/11/02,13609,13609,,1665.34
2022/11/04,13464,13464,,1658.77
2022/11/07,13531,13531,,1668.04
2022/11/08,13591,13591,,1675.88
2022/11/09,13585,13585,,1676.26
2022/11/10,13562,13562,,1676.85
2022/11/11,13618,13618,,1683.95
2022/11/14,13557,13557,,1677.72
2022/11/15,13570,13570,,1679.29
2022/11/16,13603,13603,,1684.60
2022/11/17,13578,13578,,1687.83
2022/11/18,13582,13582,,1689.16
2022/11/21,13618,13618,,1694.51
2022/11/22,13704,13704,,1705.97
2022/11/24,13659,13659,,1702.22
2022/11/25,13681,13681,,1705.84
2022/11/28,13659,13659,,1703.19
2022/11/29,13560,13560,,1692.36
2022/11/30,13620,13620,,1701.65
2022/12/01,13630,13630,,1703.41
2022/12/02,13534,13534,,1691.98
2022/12/05,13483,13483,,1697.52
2022/12/06,13542,13542,,1705.70
2022/12/07,13532,13532,,1705.45
2022/12/08,13482,13482,,1700.22
2022/12/09,13565,13565,,1711.39
2022/12/12,13530,13530,,1710.20
2022/12/13,13589,13589,,1718.13
2022/12/14,13550,13550,,1715.40
2022/12/15,13561,13561,,1717.45
2022/12/16,13585,13585,,1721.35
2022/12/19,13370,13370,,1700.66
2022/12/20,13114,13114,,1668.88
2022/12/21,12938,12938,,1647.74
2022/12/22,13056,13056,,1664.97
2022/12/23,13038,13038,,1664.22
2022/12/26,13029,13029,,1664.08
2022/12/27,13104,13104,,1674.25
2022/12/28,13134,13134,,1678.10
2022/12/29,13088,13088,,1672.15
2022/12/30,13058,13058,,1673.25
2023/01/04,12903,12903,,1653.85
2023/01/05,13070,13070,,1675.83
2023/01/06,13104,13104,,1690.63
2023/01/10,13192,13192,,1705.03
2023/01/11,13248,13248,,1712.96
2023/01/12,13314,13314,,1725.96
2023/01/13,13197,13197,,1711.54
2023/01/16,13105,13105,,1700.41
2023/01/17,13133,13133,,1704.56
2023/01/18,13355,13355,,1733.46
2023/01/19,13119,13119,,1711.60
2023/01/20,13136,13136,,1714.64
2023/01/23,13273,13273,,1732.66
2023/01/24,13415,13415,,1752.60
2023/01/25,13433,13433,,1754.99
2023/01/26,13368,13368,,1746.44
2023/01/27,13449,13449,,1757.10
2023/01/30,13509,13509,,1764.87
2023/01/31,13424,13424,,1756.05
2023/02/01,13422,13422,,1756.39
2023/02/02,13412,13412,,1755.79
2023/02/03,13496,13496,,1777.93
2023/02/06,13649,13649,,1799.16
2023/02/07,13563,13563,,1787.66
2023/02/08,13471,13471,,1776.23
2023/02/09,13495,13495,,1779.52
2023/02/10,13477,13477,,1779.75
2023/02/13,13434,13434,,1774.31
2023/02/14,13537,13537,,1789.48
2023/02/15,13530,13530,,1789.31
2023/02/16,13603,13603,,1804.29
2023/02/17,13578,13578,,1802.34
2023/02/20,13575,13575,,1802.82
2023/02/21,13567,13567,,1801.80
2023/02/22,13492,13492,,1791.84
2023/02/24,13479,13479,,1791.95
2023/02/27,13525,13525,,1798.31
2023/02/28,13551,13551,,1802.55
2023/03/01,13505,13505,,1797.70
2023/03/02,13523,13523,,1801.55
2023/03/03,13581,13581,,1820.40
2023/03/06,13630,13630,,1828.44
2023/03/07,13658,13658,,1832.07
2023/03/08,13626,13626,,1827.96
2023/03/09,13636,13636,,1829.38
2023/03/10,13471,13471,,1809.83
2023/03/13,13293,13293,,1786.13
2023/03/14,13239,13239,,1780.40
2023/03/15,13318,13318,,1790.85
2023/03/16,13168,13168,,1771.26
2023/03/17,13200,13200,,1777.26
2023/03/20,13106,13106,,1770.62
2023/03/22,13184,13184,,1781.59
2023/03/23,13044,13044,,1764.27
2023/03/24,13052,13052,,1766.74
2023/03/27,13076,13076,,1770.64
2023/03/28,13099,13099,,1775.23
2023/03/29,13181,13181,,1788.61
2023/03/30,13343,13343,,1812.12
2023/03/31,13479,13479,,1830.88
2023/04/03,13562,13562,,1842.85
2023/04/04,13556,13556,,1842.89
2023/04/05,13440,13440,,1837.89
2023/04/06,13366,13366,,1828.36
2023/04/07,13416,13416,,1835.18
2023/04/10,13473,13473,,1843.84
2023/04/11,13547,13547,,1853.93
2023/04/12,13592,13592,,1860.07
2023/04/13,13572,13572,,1861.57
2023/04/14,13581,13581,,1862.45
2023/04/17,13635,13635,,1874.83
2023/04/18,13713,13713,,1885.40
2023/04/19,13699,13699,,1884.52
2023/04/20,13722,13722,,1887.45
2023/04/21,13676,13676,,1880.61
2023/04/24,13654,13654,,1878.09
2023/04/25,13697,13697,0,1883.94
2023/04/26,13587,13587,,1866.96
2023/04/27,13578,13578,,1865.77
2023/04/28,13719,13719,,1886.86
2023/05/01,13960,13960,,1920.44
2023/05/02,13978,13978,,1923.36
2023/05/08,13886,13886,,1910.70
2023/05/09,13915,13915,,1925.84
2023/05/10,13845,13845,,1916.17
2023/05/11,13806,13806,,1913.60
2023/05/12,13802,13802,,1913.89
2023/05/15,13905,13905,,1928.08
