ÇÖÇlÇ`ÇwÇhÇr ÇrÇåÇâÇç ëSê¢äEäîéÆÅièúÇ≠ì˙ñ{Åj
äÓèÄì˙,äÓèÄâøäz(â~),äÓèÄâøäzÅiï™îzã‡çƒìäéëÅj(â~),ï™îzã‡Åiê≈à¯ëOÅj(â~),èÉéëéYëçäzÅiâ≠â~Åj
2024/04/26,24169,24169,,4638.12
2024/04/30,24680,24680,,4739.20
2024/05/01,24499,24499,,4706.73
2024/05/02,24182,24182,,4649.56
2024/05/07,24548,24548,,4719.94
2024/05/08,24734,24734,,4787.06
2024/05/09,24854,24854,,4814.33
2024/05/10,24976,24976,,4853.52
2024/05/13,25095,25095,,4878.27
2024/05/14,25181,25181,,4898.60
2024/05/15,25321,25321,,4929.42
2024/05/16,25189,25189,,4908.01
2024/05/17,25431,25431,,4955.10
2024/05/20,25524,25524,,4984.18
2024/05/21,25648,25648,,5011.93
2024/05/22,25627,25627,,5032.24
2024/05/23,25643,25643,,5038.16
2024/05/24,25527,25527,,5017.92
2024/05/27,25586,25586,,5032.29
2024/05/28,25649,25649,,5047.84
2024/05/29,25676,25676,,5053.11
2024/05/30,25451,25451,,5018.76
2024/05/31,25221,25221,,4975.59
2024/06/03,25439,25439,,5021.35
2024/06/04,25420,25420,,5017.98
2024/06/05,25168,25168,,4996.73
2024/06/06,25531,25531,,5072.44
2024/06/07,25595,25595,,5088.75
2024/06/10,25699,25699,,5111.98
2024/06/11,25781,25781,,5130.70
2024/06/12,25739,25739,,5122.20
2024/06/13,25925,25925,,5181.01
2024/06/14,25959,25959,,5192.68
2024/06/17,25934,25934,,5210.46
2024/06/18,26116,26116,,5248.39
2024/06/19,26252,26252,,5283.89
2024/06/20,26318,26318,,5300.05
2024/06/21,26447,26447,,5325.91
2024/06/24,26494,26494,,5343.51
2024/06/25,26435,26435,,5334.53
2024/06/26,26527,26527,,5356.23
2024/06/27,26685,26685,,5392.17
2024/06/28,26742,26742,,5407.10
2024/07/01,26714,26714,,5403.91
2024/07/02,26849,26849,,5433.35
2024/07/03,26930,26930,,5449.80
2024/07/04,27105,27105,,5519.40
2024/07/05,27127,27127,,5526.77
2024/07/08,27149,27149,,5531.29
2024/07/09,27199,27199,,5548.29
2024/07/10,27283,27283,,5585.27
2024/07/11,27565,27565,,5646.05
2024/07/12,27052,27052,,5548.14
2024/07/16,27107,27107,,5562.53
2024/07/17,27237,27237,,5591.75
2024/07/18,26484,26484,,5465.21
2024/07/19,26555,26555,,5485.09
2024/07/22,26366,26366,,5448.17
2024/07/23,26453,26453,,5467.50
2024/07/24,26270,26270,,5432.92
2024/07/25,25378,25378,,5250.41
2024/07/26,25368,25368,,5250.05
2024/07/29,25553,25553,,5287.78
2024/07/30,25602,25602,,5298.97
2024/07/31,25247,25247,,5228.02
2024/08/01,25140,25140,,5207.62
2024/08/02,24793,24793,,5137.85
2024/08/05,23672,23672,,4928.02
2024/08/06,22938,22938,,4776.12
2024/08/07,23448,23448,,4871.77
2024/08/08,23295,23295,,4836.93
2024/08/09,23916,23916,,4969.34
2024/08/13,24029,24029,,5010.83
2024/08/14,24338,24338,,5078.81
2024/08/15,24485,24485,,5119.98
2024/08/16,25103,25103,,5252.01
2024/08/19,25031,25031,,5266.29
2024/08/20,25021,25021,,5267.51
2024/08/21,24840,24840,,5234.13
2024/08/22,24899,24899,,5250.42
2024/08/23,24890,24890,,5251.00
2024/08/26,24700,24700,,5213.39
2024/08/27,24860,24860,,5248.79
2024/08/28,24792,24792,,5234.31
2024/08/29,24714,24714,,5222.32
2024/08/30,24777,24777,,5237.03
2024/09/02,25206,25206,,5329.73
2024/09/03,25356,25356,,5363.71
2024/09/04,24612,24612,,5206.32
2024/09/05,24236,24236,,5156.28
2024/09/06,24105,24105,,5129.38
2024/09/09,23668,23668,,5039.65
2024/09/10,23978,23978,,5107.51
2024/09/11,23789,23789,,5085.57
2024/09/12,24082,24082,,5152.52
2024/09/13,24110,24110,,5162.30
2024/09/17,24165,24165,,5198.65
2024/09/18,24343,24343,,5238.60
2024/09/19,24594,24594,,5298.19
2024/09/20,24862,24862,,5356.02
2024/09/24,25023,25023,,5395.04
2024/09/25,25116,25116,,5418.59
2024/09/26,25283,25283,,5454.99
2024/09/27,25658,25658,,5539.95
2024/09/30,25194,25194,,5440.95
2024/10/01,25443,25443,,5497.65
2024/10/02,25220,25220,,5450.49
2024/10/03,25819,25819,,5579.97
2024/10/04,25644,25644,,5570.30
2024/10/07,26118,26118,,5675.66
2024/10/08,25880,25880,,5624.22
2024/10/09,26002,26002,,5655.05
2024/10/10,26322,26322,,5741.00
2024/10/11,26176,26176,,5710.26
2024/10/15,26658,26658,,5821.15
2024/10/16,26372,26372,,5758.77
2024/10/17,26495,26495,,5790.15
2024/10/18,26591,26591,,5836.22
2024/10/21,26614,26614,,5843.11
2024/10/22,26743,26743,,5873.32
2024/10/23,26806,26806,,5888.13
2024/10/24,26860,26860,,5901.22
2024/10/25,26788,26788,,5885.89
2024/10/28,26992,26992,,5931.03
2024/10/29,26989,26989,,5932.95
2024/10/30,27057,27057,,5950.95
2024/10/31,26983,26983,,5934.92
2024/11/01,26306,26306,,5787.04
2024/11/05,26458,26458,,5821.58
2024/11/06,26788,26788,,5916.69
2024/11/07,27496,27496,,6081.53
2024/11/08,27475,27475,,6079.76
2024/11/11,27475,27475,,6081.43
2024/11/12,27632,27632,,6130.61
2024/11/13,27629,27629,,6130.12
2024/11/14,27723,27723,,6159.98
2024/11/15,27790,27790,,6179.65
2024/11/18,27077,27077,,6023.31
2024/11/19,27222,27222,,6085.31
2024/11/20,27396,27396,,6128.33
2024/11/21,27414,27414,,6135.15
2024/11/22,27404,27404,,6137.89
2024/11/25,27497,27497,,6161.36
2024/11/26,27534,27534,,6171.25
2024/11/27,27378,27378,,6139.81
2024/11/28,27135,27135,,6087.43
2024/11/29,26954,26954,,6047.52
2024/12/02,26975,26975,,6052.24
2024/12/03,27007,27007,,6060.24
2024/12/04,27047,27047,,6092.87
2024/12/05,27304,27304,,6155.97
2024/12/06,27252,27252,,6145.12
2024/12/09,27265,27265,,6150.61
2024/12/10,27471,27471,,6198.50
2024/12/11,27417,27417,,6202.95
2024/12/12,27681,27681,,6266.12
2024/12/13,27664,27664,,6266.47
2024/12/16,27796,27796,,6297.00
2024/12/17,27925,27925,,6348.82
2024/12/18,27697,27697,,6298.05
2024/12/19,27232,27232,,6196.06
2024/12/20,27638,27638,,6288.02
2024/12/23,27608,27608,,6283.40
2024/12/24,27902,27902,,6357.49
2024/12/25,28131,28131,,6409.02
2024/12/26,28140,28140,,6416.79
2024/12/27,28259,28259,,6443.87
2024/12/30,28066,28066,,6399.96
2025/01/06,27854,27854,,6360.39
2025/01/07,28151,28151,,6434.59
2025/01/08,27892,27892,,6425.03
2025/01/09,27944,27944,,6444.12
2025/01/10,27903,27903,,6453.36
2025/01/14,27357,27357,,6327.06
2025/01/15,27534,27534,,6378.90
2025/01/16,27673,27673,,6416.11
2025/01/17,27498,27498,,6383.21
2025/01/20,27873,27873,,6478.65
2025/01/21,27956,27956,,6501.99
2025/01/22,28087,28087,,6532.50
2025/01/23,28383,28383,,6633.38
2025/01/24,28479,28479,,6656.88
2025/01/27,28341,28341,,6626.30
2025/01/28,27932,27932,,6532.63
2025/01/29,28232,28232,,6606.81
2025/01/30,28007,28007,,6557.23
2025/01/31,28085,28085,,6575.52
2025/02/03,28137,28137,,6587.59
2025/02/04,27882,27882,,6527.89
2025/02/05,27889,27889,,6564.84
2025/02/06,27745,27745,,6535.08
2025/02/07,27637,27637,,6513.44
2025/02/10,27543,27543,,6494.58
2025/02/12,27963,27963,,6597.10
2025/02/13,28181,28181,,6669.12
2025/02/14,28173,28173,,6670.47
2025/02/17,28045,28045,,6644.30
2025/02/18,28028,28028,,6666.95
2025/02/19,28193,28193,,6706.05
2025/02/20,27985,27985,,6665.55
2025/02/21,27661,27661,,6588.65
2025/02/25,27279,27279,,6501.93
2025/02/26,26940,26940,,6423.41
2025/02/27,27060,27060,,6456.17
2025/02/28,26744,26744,,6383.80
2025/03/03,27142,27142,,6481.33
2025/03/04,26644,26644,,6366.19
2025/03/05,26479,26479,,6353.55
2025/03/06,26764,26764,,6424.57
2025/03/07,26233,26233,,6300.06
2025/03/10,26197,26197,,6292.75
2025/03/11,25451,25451,,6116.35
2025/03/12,25516,25516,,6151.13
2025/03/13,25690,25690,,6193.30
2025/03/14,25397,25397,,6125.27
2025/03/17,25962,25962,,6264.05
2025/03/18,26303,26303,,6348.59
2025/03/19,26197,26197,,6357.20
2025/03/21,26202,26202,,6362.73
2025/03/24,26291,26291,,6387.53
2025/03/25,26831,26831,,6522.94
2025/03/26,26739,26739,,6504.18
2025/03/27,26553,26553,,6463.36
2025/03/28,26570,26570,,6469.44
2025/03/31,25885,25885,,6305.54
2025/04/01,25901,25901,,6311.57
2025/04/02,26051,26051,,6348.73
2025/04/03,25864,25864,,6323.69
2025/04/04,24606,24606,,6020.37
2025/04/07,23209,23209,,5684.03
2025/04/08,23072,23072,,5650.27
2025/04/09,22561,22561,,5525.97
2025/04/10,24190,24190,,5945.84
2025/04/11,23375,23375,,5750.81
2025/04/14,23690,23690,,5835.91
2025/04/15,24028,24028,,5923.32
2025/04/16,23974,23974,,5940.57
2025/04/17,23548,23548,,5839.84
2025/04/18,23585,23585,,5855.54
2025/04/21,23418,23418,,5818.08
2025/04/22,23007,23007,,5716.06
2025/04/23,23590,23590,,5860.77
2025/04/24,24118,24118,,6001.91
2025/04/25,24508,24508,0,6100.80
2025/04/28,24752,24752,,6164.11
2025/04/30,24753,24753,,6167.06
2025/05/01,24886,24886,,6204.97
2025/05/02,25478,25478,,6355.26
2025/05/07,25165,25165,,6277.06
2025/05/08,25313,25313,,6342.26
2025/05/09,25772,25772,,6463.64
2025/05/12,25834,25834,,6497.46
2025/05/13,26819,26819,,6747.79
2025/05/14,26904,26904,,6773.79
2025/05/15,26767,26767,,6740.75
2025/05/16,26663,26663,,6715.88
2025/05/19,26785,26785,,6751.18
2025/05/20,26883,26883,,6778.03
2025/05/21,26692,26692,,6732.30
2025/05/22,26253,26253,,6650.35
2025/05/23,26281,26281,,6658.29
2025/05/26,25974,25974,,6581.85
2025/05/27,25954,25954,,6579.45
2025/05/28,26604,26604,,6744.19
2025/05/29,26801,26801,,6803.76
2025/05/30,26537,26537,,6739.58
2025/06/02,26475,26475,,6725.19
2025/06/03,26423,26423,,6712.73
2025/06/04,26751,26751,,6819.13
2025/06/05,26601,26601,,6787.33
2025/06/06,26746,26746,,6825.84
2025/06/09,27136,27136,,6928.25
2025/06/10,27146,27146,,6932.60
2025/06/11,27304,27304,,6992.87
2025/06/12,27157,27157,,6957.99
2025/06/13,27014,27014,,6927.76
2025/06/16,26974,26974,,6947.43
2025/06/17,27332,27332,,7040.64
2025/06/18,27149,27149,,6996.55
2025/06/19,27042,27042,,6973.34
2025/06/20,27064,27064,,6982.54
2025/06/23,27238,27238,,7027.51
2025/06/24,27300,27300,,7051.53
2025/06/25,27533,27533,,7111.56
2025/06/26,27491,27491,,7101.60
2025/06/27,27635,27635,,7141.27
2025/06/30,27827,27827,,7191.91
2025/07/01,27734,27734,,7167.23
2025/07/02,27708,27708,,7160.32
2025/07/03,27818,27818,,7188.87
2025/07/04,28194,28194,,7309.38
2025/07/07,28119,28119,,7294.71
2025/07/08,28281,28281,,7336.64
2025/07/09,28440,28440,,7381.50
2025/07/10,28396,28396,,7385.29
2025/07/11,28604,28604,,7436.53
2025/07/14,28564,28564,,7430.96
2025/07/15,28722,28722,,7473.61
2025/07/16,28892,28892,,7519.41
2025/07/17,28830,28830,,7532.97
2025/07/18,29034,29034,,7589.20
2025/07/22,28880,28880,,7548.29
2025/07/23,28700,28700,,7501.85
2025/07/24,28962,28962,,7571.94
2025/07/25,29159,29159,,7626.77
2025/07/28,29272,29272,,7658.33
2025/07/29,29340,29340,,7678.11
2025/07/30,29228,29228,,7651.24
2025/07/31,29361,29361,,7687.66
2025/08/01,29495,29495,,7723.65
2025/08/04,28481,28481,,7460.80
2025/08/05,28723,28723,,7543.93
2025/08/06,28803,28803,,7570.10
2025/08/07,28995,28995,,7624.80
2025/08/08,28995,28995,,7627.46
2025/08/12,29292,29292,,7709.02
2025/08/13,29447,29447,,7767.16
2025/08/14,29374,29374,,7753.52
2025/08/15,29544,29544,,7800.34
2025/08/18,29494,29494,,7786.82
2025/08/19,29557,29557,,7840.63
2025/08/20,29403,29403,,7802.81
2025/08/21,29304,29304,,7778.59
2025/08/22,29430,29430,,7815.33
2025/08/25,29611,29611,,7866.94
2025/08/26,29471,29471,,7832.29
2025/08/27,29568,29568,,7858.28
2025/08/28,29591,29591,,7870.05
2025/08/29,29560,29560,,7863.34
2025/09/01,29477,29477,,7843.15
2025/09/02,29518,29518,,7854.59
2025/09/03,29571,29571,,7868.87
2025/09/04,29559,29559,,7889.59
2025/09/05,29798,29798,,7957.34
2025/09/08,29843,29843,,7972.11
2025/09/09,29744,29744,,7949.10
2025/09/10,29836,29836,,7991.53
2025/09/11,29941,29941,,8021.82
2025/09/12,30122,30122,,8078.36
2025/09/16,30333,30333,,8136.38
2025/09/17,30130,30130,,8111.57
2025/09/18,30197,30197,,8133.34
2025/09/19,30532,30532,,8226.67
2025/09/22,30654,30654,,8262.45
2025/09/24,30582,30582,,8244.86
2025/09/25,30682,30682,,8273.92
2025/09/26,30697,30697,,8279.90
2025/09/29,30721,30721,,8289.69
2025/09/30,30772,30772,,8307.17
2025/10/01,30745,30745,,8301.33
2025/10/02,30681,30681,,8285.60
2025/10/03,30820,30820,,8323.19
2025/10/06,31355,31355,,8491.49
2025/10/07,31574,31574,,8554.81
2025/10/08,31836,31836,,8628.39
2025/10/09,32084,32084,,8695.62
2025/10/10,32048,32048,,8706.08
2025/10/14,31542,31542,,8570.70
2025/10/15,31319,31319,,8515.07
2025/10/16,31342,31342,,8526.70
2025/10/17,31167,31167,,8484.81
2025/10/20,31335,31335,,8561.91
2025/10/21,31593,31593,,8636.80
2025/10/22,31814,31814,,8701.84
2025/10/23,31783,31783,,8695.34
2025/10/24,32046,32046,,8769.08
2025/10/27,32326,32326,,8847.32
2025/10/28,32582,32582,,8917.81
2025/10/29,32408,32408,,8873.27
2025/10/30,32663,32663,,8943.56
2025/10/31,32668,32668,,8944.93
2025/11/04,32789,32789,,8980.05
2025/11/05,32225,32225,,8826.11
2025/11/06,32443,32443,,8906.56
2025/11/07,32028,32028,,8798.01
2025/11/10,32159,32159,,8835.87
2025/11/11,32722,32722,,8994.43
2025/11/12,32838,32838,,9045.95
2025/11/13,33072,33072,,9110.35
2025/11/14,32596,32596,,8983.53
2025/11/17,32453,32453,,8947.37
2025/11/18,32333,32333,,8941.45
2025/11/19,32038,32038,,8864.06
2025/11/20,32447,32447,,8980.22
2025/11/21,32174,32174,,8905.74
2025/11/25,32531,32531,,9009.41
2025/11/26,32739,32739,,9070.40
2025/11/27,32932,32932,,9128.57
2025/11/28,33081,33081,,9173.43
2025/12/01,33068,33068,,9169.69
2025/12/02,32893,32893,,9123.29
2025/12/03,33027,33027,,9178.67
2025/12/04,33015,33015,,9179.58
2025/12/05,33042,33042,,9190.08
2025/12/08,33137,33137,,9218.45
2025/12/09,33218,33218,,9244.31
2025/12/10,33348,33348,,9300.23
2025/12/11,33347,33347,,9302.09
2025/12/12,33394,33394,,9321.72
2025/12/15,33219,33219,,9275.78
2025/12/16,32976,32976,,9213.66
2025/12/17,32747,32747,,9180.82
2025/12/18,32680,32680,,9166.31
2025/12/19,32961,32961,,9252.05
2025/12/22,33598,33598,,9441.95
2025/12/23,33641,33641,,9457.32
2025/12/24,33692,33692,,9477.68
2025/12/25,33697,33697,,9479.07
2025/12/26,33824,33824,,9520.69
2025/12/29,33824,33824,,9520.68
2025/12/30,33765,33765,,9504.18
2026/01/05,33877,33877,,9559.92
2026/01/06,34037,34037,,9608.94
2026/01/07,34237,34237,,9708.75
2026/01/08,34161,34161,,9694.86
2026/01/09,34176,34176,,9706.01
2026/01/13,34731,34731,,9882.23
2026/01/14,34905,34905,,9936.56
2026/01/15,34669,34669,,9881.94
2026/01/16,34772,34772,,9915.36
2026/01/19,34534,34534,,9857.42
2026/01/20,34609,34609,,9883.95
2026/01/21,34109,34109,,9741.19
2026/01/22,34368,34368,,9864.27
2026/01/23,34708,34708,,9966.00
2026/01/26,33984,33984,,9761.84
2026/01/27,33996,33996,,9768.68
2026/01/28,33869,33869,,9739.99
2026/01/29,34035,34035,,9793.34
2026/01/30,34072,34072,,9808.29
2026/02/02,34184,34184,,9843.65
2026/02/03,34349,34349,,9893.55
2026/02/04,34362,34362,,9920.26
2026/02/05,34409,34409,,9943.79
2026/02/06,33953,33953,,9814.90
2026/02/09,34527,34527,,9985.69
2026/02/10,34666,34666,,10029.63
2026/02/12,34048,34048,,9873.92
2026/02/13,33556,33556,,9736.34
2026/02/16,33580,33580,,9750.26
2026/02/17,33634,33634,,9800.41
2026/02/18,33667,33667,,9809.75
2026/02/19,34183,34183,,9960.24
2026/02/20,34197,34197,,9964.38
2026/02/24,34120,34120,,9941.90
2026/02/25,34550,34550,,10099.13
2026/02/26,34952,34952,,10221.31
2026/02/27,34755,34755,,10170.22
2026/03/02,34779,34779,,10176.93
2026/03/03,34831,34831,,10195.40
2026/03/04,34241,34241,,10044.29
2026/03/05,34142,34142,,10021.44
2026/03/06,34171,34171,,10030.82
2026/03/09,34011,34011,,9987.85
2026/03/10,33911,33911,,9963.11
2026/03/11,34202,34202,,10071.47
2026/03/12,34333,34333,,10115.46
