ÇÖÇlÇ`ÇwÇhÇr ÇrÇåÇâÇç ëSê¢äEäîéÆÅiÇRínàÊãœìôå^Åj
äÓèÄì˙,äÓèÄâøäz(â~),äÓèÄâøäzÅiï™îzã‡çƒìäéëÅj(â~),ï™îzã‡Åiê≈à¯ëOÅj(â~),èÉéëéYëçäzÅiâ≠â~Åj
2018/04/03,9897,9897,,0.10
2018/04/04,9967,9967,,0.10
2018/04/05,10008,10008,,0.13
2018/04/06,10079,10079,,0.24
2018/04/09,10010,10010,,0.24
2018/04/10,10028,10028,,0.29
2018/04/11,10126,10126,,0.55
2018/04/12,10088,10088,,0.57
2018/04/13,10158,10158,,0.60
2018/04/16,10154,10154,,0.65
2018/04/17,10122,10122,,0.70
2018/04/18,10194,10194,,1.09
2018/04/19,10255,10255,,1.14
2018/04/20,10256,10256,,1.25
2018/04/23,10213,10213,,1.29
2018/04/24,10270,10270,,1.35
2018/04/25,10244,10244,,1.39
2018/04/26,10241,10241,,1.44
2018/04/27,10287,10287,,1.48
2018/05/01,10324,10324,,1.51
2018/05/02,10339,10339,,1.56
2018/05/07,10229,10229,,1.54
2018/05/08,10256,10256,,1.61
2018/05/09,10273,10273,,1.61
2018/05/10,10356,10356,,1.79
2018/05/11,10434,10434,,1.76
2018/05/14,10470,10470,,1.79
2018/05/15,10508,10508,,1.81
2018/05/16,10457,10457,,1.85
2018/05/17,10503,10503,,1.98
2018/05/18,10521,10521,,2.01
2018/05/21,10496,10496,,2.01
2018/05/22,10512,10512,,2.03
2018/05/23,10490,10490,,2.09
2018/05/24,10343,10343,,2.06
2018/05/25,10319,10319,,2.12
2018/05/28,10313,10313,,2.12
2018/05/29,10266,10266,,2.15
2018/05/30,10087,10087,,2.11
2018/05/31,10136,10136,,2.20
2018/06/01,10158,10158,,2.24
2018/06/04,10314,10314,,2.29
2018/06/05,10396,10396,,2.31
2018/06/06,10388,10388,,2.37
2018/06/07,10476,10476,,2.41
2018/06/08,10436,10436,,2.42
2018/06/11,10392,10392,,2.42
2018/06/12,10470,10470,,2.41
2018/06/13,10497,10497,,2.46
2018/06/14,10434,10434,,2.46
2018/06/15,10428,10428,,2.47
2018/06/18,10354,10354,,2.52
2018/06/19,10240,10240,,2.52
2018/06/20,10169,10169,,2.50
2018/06/21,10221,10221,,2.64
2018/06/22,10130,10130,,2.76
2018/06/25,10111,10111,,2.78
2018/06/26,10021,10021,,2.76
2018/06/27,10031,10031,,2.68
2018/06/28,9959,9959,,2.68
2018/06/29,9999,9999,,2.72
2018/07/02,10035,10035,,2.76
2018/07/03,10003,10003,,2.78
2018/07/04,9966,9966,,2.77
2018/07/05,9928,9928,,2.86
2018/07/06,9999,9999,,2.88
2018/07/09,10078,10078,,2.94
2018/07/10,10195,10195,,2.99
2018/07/11,10168,10168,,3.01
2018/07/12,10180,10180,,3.03
2018/07/13,10314,10314,,3.09
2018/07/17,10327,10327,,3.11
2018/07/18,10377,10377,,3.28
2018/07/19,10369,10369,,3.29
2018/07/20,10311,10311,,3.35
2018/07/23,10239,10239,,3.27
2018/07/24,10262,10262,,3.31
2018/07/25,10334,10334,,3.40
2018/07/26,10379,10379,,3.43
2018/07/27,10404,10404,,3.45
2018/07/30,10391,10391,,3.46
2018/07/31,10337,10337,,3.46
2018/08/01,10425,10425,,3.55
2018/08/02,10376,10376,,3.53
2018/08/03,10297,10297,,3.53
2018/08/06,10279,10279,,3.52
2018/08/07,10306,10306,,3.54
2018/08/08,10356,10356,,3.69
2018/08/09,10312,10312,,3.78
2018/08/10,10261,10261,,3.95
2018/08/13,10073,10073,,3.79
2018/08/14,10076,10076,,3.81
2018/08/15,10099,10099,,3.87
2018/08/16,9939,9939,,3.92
2018/08/17,9996,9996,,4.03
2018/08/20,9991,9991,,4.14
2018/08/21,9989,9989,,4.19
2018/08/22,10069,10069,,4.48
2018/08/23,10129,10129,,4.64
2018/08/24,10170,10170,,4.67
2018/08/27,10224,10224,,4.73
2018/08/28,10317,10317,,4.79
2018/08/29,10338,10338,,4.80
2018/08/30,10396,10396,,4.94
2018/08/31,10281,10281,,4.89
2018/09/03,10224,10224,,4.87
2018/09/04,10199,10199,,4.89
2018/09/05,10163,10163,,4.87
2018/09/06,10056,10056,,4.92
2018/09/07,9977,9977,,4.90
2018/09/10,10001,10001,,4.94
2018/09/11,10030,10030,,4.98
2018/09/12,10011,10011,,5.03
2018/09/13,10053,10053,,5.08
2018/09/14,10187,10187,,5.21
2018/09/18,10213,10213,,5.28
2018/09/19,10319,10319,,5.33
2018/09/20,10380,10380,,5.36
2018/09/21,10485,10485,,5.42
2018/09/25,10532,10532,,5.47
2018/09/26,10561,10561,,5.38
2018/09/27,10528,10528,,5.37
2018/09/28,10615,10615,,5.39
2018/10/01,10620,10620,,5.39
2018/10/02,10637,10637,,5.41
2018/10/03,10521,10521,,5.35
2018/10/04,10559,10559,,5.40
2018/10/05,10429,10429,,5.30
2018/10/09,10211,10211,,5.22
2018/10/10,10227,10227,,5.24
2018/10/11,9931,9931,,5.17
2018/10/12,9773,9773,,5.13
2018/10/15,9816,9816,,5.22
2018/10/16,9800,9800,,5.35
2018/10/17,9984,9984,,5.53
2018/10/18,9965,9965,,5.60
2018/10/19,9834,9834,,5.53
2018/10/22,9853,9853,,5.58
2018/10/23,9803,9803,,5.59
2018/10/24,9701,9701,,5.66
2018/10/25,9459,9459,,5.55
2018/10/26,9508,9508,,5.61
2018/10/29,9399,9399,,5.59
2018/10/30,9434,9434,,5.64
2018/10/31,9592,9592,,5.83
2018/11/01,9641,9641,,5.89
2018/11/02,9795,9795,,6.02
2018/11/05,9845,9845,,6.13
2018/11/06,9879,9879,,6.14
2018/11/07,9880,9880,,6.18
2018/11/08,10041,10041,,6.32
2018/11/09,10015,10015,,6.32
2018/11/12,9922,9922,,6.26
2018/11/13,9744,9744,,6.19
2018/11/14,9780,9780,,6.21
2018/11/15,9744,9744,,6.24
2018/11/16,9788,9788,,6.31
2018/11/19,9779,9779,,6.36
2018/11/20,9712,9712,,6.34
2018/11/21,9594,9594,,6.32
2018/11/22,9668,9668,,6.41
2018/11/26,9627,9627,,6.40
2018/11/27,9743,9743,,6.48
2018/11/28,9795,9795,,6.56
2018/11/29,9903,9903,,6.65
2018/11/30,9920,9920,,6.65
2018/12/03,9980,9980,,6.70
2018/12/04,10003,10003,,6.73
2018/12/05,9844,9844,,6.69
2018/12/06,9745,9745,,6.63
2018/12/07,9662,9662,,6.58
2018/12/10,9533,9533,,6.55
2018/12/11,9465,9465,,6.53
2018/12/12,9570,9570,,6.64
2018/12/13,9660,9660,,6.74
2018/12/14,9641,9641,,6.77
2018/12/17,9540,9540,,6.73
2018/12/18,9377,9377,,6.63
2018/12/19,9331,9331,,6.80
2018/12/20,9228,9228,,6.75
2018/12/21,9049,9049,,6.66
2018/12/25,8705,8705,,6.47
2018/12/26,8766,8766,,6.50
2018/12/27,9033,9033,,6.70
2018/12/28,9031,9031,,6.69
2019/01/04,8774,8774,,6.65
2019/01/07,9046,9046,,6.89
2019/01/08,9123,9123,,7.07
2019/01/09,9175,9175,,7.26
2019/01/10,9205,9205,,7.31
2019/01/11,9254,9254,,7.38
2019/01/15,9243,9243,,7.42
2019/01/16,9295,9295,,7.48
2019/01/17,9359,9359,,7.62
2019/01/18,9430,9430,,7.70
2019/01/21,9525,9525,,7.80
2019/01/22,9508,9508,,7.81
2019/01/23,9415,9415,,7.74
2019/01/24,9445,9445,,7.63
2019/01/25,9508,9508,,7.70
2019/01/28,9537,9537,,7.73
2019/01/29,9492,9492,,7.76
2019/01/30,9497,9497,,7.80
2019/01/31,9580,9580,,7.88
2019/02/01,9626,9626,,7.93
2019/02/04,9697,9697,,8.02
2019/02/05,9735,9735,,8.22
2019/02/06,9766,9766,,8.26
2019/02/07,9718,9718,,8.22
2019/02/08,9600,9600,,8.12
2019/02/12,9690,9690,,8.19
2019/02/13,9787,9787,,8.36
2019/02/14,9811,9811,,8.43
2019/02/15,9752,9752,,8.39
2019/02/18,9817,9817,,8.46
2019/02/19,9842,9842,,8.49
2019/02/20,9880,9880,,8.52
2019/02/21,9922,9922,,8.59
2019/02/22,9914,9914,,8.61
2019/02/25,9987,9987,,8.69
2019/02/26,10027,10027,,8.74
2019/02/27,10004,10004,,8.75
2019/02/28,9979,9979,,8.76
2019/03/01,9995,9995,,8.78
2019/03/04,10066,10066,,8.87
2019/03/05,10040,10040,,8.94
2019/03/06,10024,10024,,8.96
2019/03/07,9978,9978,,8.94
2019/03/08,9841,9841,,8.81
2019/03/11,9775,9775,,8.82
2019/03/12,9938,9938,,8.97
2019/03/13,9935,9935,,9.01
2019/03/14,9951,9951,,9.04
2019/03/15,10012,10012,,9.13
2019/03/18,10062,10062,,9.20
2019/03/19,10091,10091,,9.24
2019/03/20,10125,10125,,9.40
2019/03/22,10087,10087,,9.38
2019/03/25,9860,9860,,9.21
2019/03/26,9925,9925,,9.28
2019/03/27,9988,9988,,9.37
2019/03/28,9890,9890,,9.30
2019/03/29,9963,9963,,9.38
2019/04/01,10079,10079,,9.52
2019/04/02,10166,10166,,9.60
2019/04/03,10202,10202,,9.77
2019/04/04,10239,10239,,9.80
2019/04/05,10271,10271,,9.80
2019/04/08,10264,10264,,9.78
2019/04/09,10277,10277,,9.79
2019/04/10,10236,10236,,9.84
2019/04/11,10251,10251,,9.85
2019/04/12,10258,10258,,9.85
2019/04/15,10351,10351,,9.96
2019/04/16,10337,10337,,9.96
2019/04/17,10381,10381,,10.01
2019/04/18,10346,10346,,9.99
2019/04/19,10340,10340,,9.93
2019/04/22,10342,10342,,9.86
2019/04/23,10331,10331,,9.85
2019/04/24,10343,10343,,9.87
2019/04/25,10343,10343,0,9.92
2019/04/26,10289,10289,,9.86
2019/05/07,10147,10147,,9.74
2019/05/08,9987,9987,,9.60
2019/05/09,9911,9911,,9.75
2019/05/10,9816,9816,,9.70
2019/05/13,9817,9817,,9.73
2019/05/14,9665,9665,,9.63
2019/05/15,9715,9715,,9.68
2019/05/16,9719,9719,,9.76
2019/05/17,9794,9794,,9.86
2019/05/20,9750,9750,,9.85
2019/05/21,9708,9708,,9.82
2019/05/22,9761,9761,,9.97
2019/05/23,9723,9723,,9.95
2019/05/24,9617,9617,,9.86
2019/05/27,9633,9633,,9.89
2019/05/28,9651,9651,,9.93
2019/05/29,9580,9580,,9.86
2019/05/30,9563,9563,,9.89
2019/05/31,9533,9533,,9.87
2019/06/03,9433,9433,,9.79
2019/06/04,9445,9445,,9.84
2019/06/05,9566,9566,,10.06
2019/06/06,9582,9582,,10.09
2019/06/07,9621,9621,,10.12
2019/06/10,9713,9713,,10.28
2019/06/11,9788,9788,,10.36
2019/06/12,9822,9822,,10.53
2019/06/13,9755,9755,,10.47
2019/06/14,9762,9762,,10.45
2019/06/17,9725,9725,,10.42
2019/06/18,9692,9692,,10.39
2019/06/19,9824,9824,,10.57
2019/06/20,9858,9858,,10.63
2019/06/21,9877,9877,,10.67
2019/06/24,9875,9875,,10.69
2019/06/25,9858,9858,,10.67
2019/06/26,9794,9794,,10.62
2019/06/27,9865,9865,,10.72
2019/06/28,9901,9901,,10.78
2019/07/01,10015,10015,,10.92
2019/07/02,10082,10082,,11.01
2019/07/03,10030,10030,,10.96
2019/07/04,10075,10075,,11.06
2019/07/05,10101,10101,,11.10
2019/07/08,10079,10079,,11.07
2019/07/09,10037,10037,,11.04
2019/07/10,10025,10025,,11.10
2019/07/11,10033,10033,,11.12
2019/07/12,10066,10066,,11.18
2019/07/16,10039,10039,,11.16
2019/07/17,10054,10054,,11.17
2019/07/18,9926,9926,,11.06
2019/07/19,9980,9980,,11.13
2019/07/22,9982,9982,,11.13
2019/07/23,10009,10009,,11.17
2019/07/24,10057,10057,,11.20
2019/07/25,10074,10074,,11.24
2019/07/26,10070,10070,,11.25
2019/07/29,10052,10052,,11.25
2019/07/30,10080,10080,,11.29
2019/07/31,10017,10017,,11.24
2019/08/01,9996,9996,,11.21
2019/08/02,9750,9750,,10.95
2019/08/05,9548,9548,,10.84
2019/08/06,9324,9324,,10.61
2019/08/07,9371,9371,,10.72
2019/08/08,9370,9370,,10.82
2019/08/09,9474,9474,,11.02
2019/08/13,9313,9313,,10.86
2019/08/14,9423,9423,,11.00
2019/08/15,9265,9265,,10.88
2019/08/16,9273,9273,,10.90
2019/08/19,9374,9374,,11.04
2019/08/20,9468,9468,,11.18
2019/08/21,9422,9422,,11.15
2019/08/22,9476,9476,,11.35
2019/08/23,9453,9453,,11.34
2019/08/26,9236,9236,,11.09
2019/08/27,9298,9298,,11.18
2019/08/28,9301,9301,,11.18
2019/08/29,9334,9334,,11.29
2019/08/30,9458,9458,,11.45
2019/09/02,9467,9467,,11.47
2019/09/03,9485,9485,,11.50
2019/09/04,9415,9415,,11.42
2019/09/05,9595,9595,,11.75
2019/09/06,9709,9709,,11.90
2019/09/09,9753,9753,,11.97
2019/09/10,9806,9806,,12.05
2019/09/11,9869,9869,,12.19
2019/09/12,9969,9969,,12.34
2019/09/13,10040,10040,,12.45
2019/09/17,10041,10041,,12.53
2019/09/18,10015,10015,,12.51
2019/09/19,10045,10045,,12.55
2019/09/20,10018,10018,,12.54
2019/09/24,9989,9989,,12.51
2019/09/25,9913,9913,,12.42
2019/09/26,9946,9946,,12.41
2019/09/27,9949,9949,,12.44
2019/09/30,9889,9889,,12.37
2019/10/01,9949,9949,,12.46
2019/10/02,9862,9862,,12.35
2019/10/03,9678,9678,,12.12
2019/10/04,9706,9706,,12.25
2019/10/07,9746,9746,,12.31
2019/10/08,9795,9795,,12.87
2019/10/09,9720,9720,,12.77
2019/10/10,9761,9761,,12.92
2019/10/11,9877,9877,,13.09
2019/10/15,10047,10047,,13.34
2019/10/16,10126,10126,,13.46
2019/10/17,10132,10132,,13.26
2019/10/18,10149,10149,,13.21
2019/10/21,10128,10128,,13.15
2019/10/23,10179,10179,,13.23
2019/10/24,10213,10213,,13.26
2019/10/25,10247,10247,,12.81
2019/10/28,10264,10264,,12.94
2019/10/29,10342,10342,,13.05
2019/10/30,10337,10337,,13.07
2019/10/31,10356,10356,,13.08
2019/11/01,10279,10279,,12.98
2019/11/05,10506,10506,,13.28
2019/11/06,10544,10544,,13.43
2019/11/07,10537,10537,,13.43
2019/11/08,10605,10605,,13.41
2019/11/11,10559,10559,,13.39
2019/11/12,10536,10536,,13.33
2019/11/13,10508,10508,,13.29
2019/11/14,10432,10432,,13.14
2019/11/15,10443,10443,,13.06
2019/11/18,10511,10511,,13.15
2019/11/19,10493,10493,,13.13
2019/11/20,10504,10504,,13.18
2019/11/21,10457,10457,,13.12
2019/11/22,10453,10453,,13.14
2019/11/25,10500,10500,,13.21
2019/11/26,10565,10565,,13.31
2019/11/27,10573,10573,,13.37
2019/11/28,10612,10612,,13.43
2019/11/29,10597,10597,,13.40
2019/12/02,10582,10582,,13.38
2019/12/03,10504,10504,,13.30
2019/12/04,10423,10423,,13.29
2019/12/05,10485,10485,,13.40
2019/12/06,10514,10514,,13.45
2019/12/09,10567,10567,,13.55
2019/12/10,10560,10560,,13.57
2019/12/11,10550,10550,,13.63
2019/12/12,10577,10577,,13.70
2019/12/13,10775,10775,,13.97
2019/12/16,10808,10808,,14.03
2019/12/17,10875,10875,,14.14
2019/12/18,10897,10897,,14.18
2019/12/19,10925,10925,,14.24
2019/12/20,10906,10906,,14.17
2019/12/23,10915,10915,,14.19
2019/12/24,10932,10932,,14.25
2019/12/25,10904,10904,,14.06
2019/12/26,10942,10942,,14.21
2019/12/27,10983,10983,,14.26
2019/12/30,10979,10979,,14.26
2020/01/06,10836,10836,,14.48
2020/01/07,10895,10895,,14.58
2020/01/08,10804,10804,,14.68
2020/01/09,10961,10961,,14.96
2020/01/10,11066,11066,,15.11
2020/01/14,11185,11185,,15.08
2020/01/15,11142,11142,,15.06
2020/01/16,11130,11130,,15.20
2020/01/17,11202,11202,,15.36
2020/01/20,11246,11246,,15.49
2020/01/21,11223,11223,,15.45
2020/01/22,11147,11147,,15.35
2020/01/23,11133,11133,,15.30
2020/01/24,11080,11080,,15.24
2020/01/27,10954,10954,,15.00
2020/01/28,10801,10801,,14.80
2020/01/29,10862,10862,,14.88
