äÓèÄì˙,äÓèÄâøäz(â~),ï™îzã‡çƒìäéëäÓèÄâøäz(â~),èÉéëéYëçäz(â≠â~),ï™îzã‡(â~)
2024/1/26,21152,21152,4129.76,
2024/1/29,21244,21244,4149.19,
2024/1/30,21274,21274,4150.94,
2024/1/31,21252,21252,4122.95,
2024/2/1,20890,20890,4050.18,
2024/2/2,21084,21084,4086.09,
2024/2/5,21478,21478,4179.5,
2024/2/6,21366,21366,4156.95,
2024/2/7,21375,21375,4155.1,
2024/2/8,21522,21522,4182.6,
2024/2/9,21731,21731,4224.43,
2024/2/13,21861,21861,4266.29,
2024/2/14,21693,21693,4232.66,
2024/2/15,21910,21910,4271.82,
2024/2/16,22062,22062,4298.28,
2024/2/19,21976,21976,4302.79,
2024/2/20,22026,22026,4312.31,
2024/2/21,21934,21934,4294.26,
2024/2/22,21999,21999,4304.87,
2024/2/26,22343,22343,4371.74,
2024/2/27,22327,22327,4368.44,
2024/2/28,22354,22354,4371.65,
2024/2/29,22295,22295,4358.29,
2024/3/1,22325,22325,4365.19,
2024/3/4,22502,22502,4398.8,
2024/3/5,22515,22515,4418.31,
2024/3/6,22284,22284,4369.9,
2024/3/7,22315,22315,4375.1,
2024/3/8,22363,22363,4383.49,
2024/3/11,22102,22102,4333.06,
2024/3/12,22056,22056,4341.01,
2024/3/13,22367,22367,4402.32,
2024/3/14,22356,22356,4399.85,
2024/3/15,22388,22388,4405.79,
2024/3/18,22396,22396,4427.16,
2024/3/19,22467,22467,4441.43,
2024/3/21,23006,23006,4545.28,
2024/3/22,23192,23192,4581.01,
2024/3/25,23093,23093,4560.37,
2024/3/26,23034,23034,4548.14,
2024/3/27,23044,23044,4549.71,
2024/3/28,23209,23209,4582.54,
2024/3/29,23200,23200,4581.34,
2024/4/1,23203,23203,4582.99,
2024/4/2,23209,23209,4584.14,
2024/4/3,23034,23034,4565.66,
2024/4/4,23114,23114,4581.55,
2024/4/5,22766,22766,4512.94,
2024/4/8,23069,23069,4573.87,
2024/4/9,23151,23151,4591.14,
2024/4/10,23167,23167,4612.52,
2024/4/11,23072,23072,4594.2,
2024/4/12,23213,23213,4623.68,
2024/4/15,22900,22900,4561.39,
2024/4/16,22827,22827,4567.3,
2024/4/17,22746,22746,4551.05,
2024/4/18,22616,22616,4524.79,
2024/4/19,22629,22629,4526.52,
2024/4/22,22525,22525,4505.58,
2024/4/23,22751,22751,4550.24,
2024/4/24,23007,23007,4601.88,
2024/4/25,23099,23099,4620.53,
2024/4/26,23054,23054,4612.88,
2024/4/30,23537,23537,4710.3,
2024/5/1,23335,23335,4670.28,
2024/5/2,23021,23021,4608.44,
2024/5/7,23458,23458,4714.21,
2024/5/8,23593,23593,4741.68,
2024/5/9,23681,23681,4759.37,
2024/5/10,23832,23832,4807.27,
2024/5/13,23907,23907,4823.19,
2024/5/14,23975,23975,4837.68,
2024/5/15,24139,24139,4869.82,
2024/5/16,24013,24013,4844.11,
2024/5/17,24194,24194,4881.51,
2024/5/20,24310,24310,4905.11,
2024/5/21,24416,24416,4926.59,
2024/5/22,24392,24392,4941.85,
2024/5/23,24360,24360,4935.23,
2024/5/24,24215,24215,4905.34,
2024/5/27,24351,24351,4932.44,
2024/5/28,24361,24361,4935.17,
2024/5/29,24421,24421,4947.39,
2024/5/30,24182,24182,4902.57,
2024/5/31,24032,24032,4871.39,
2024/6/3,24269,24269,4919.23,
2024/6/4,24193,24193,4904.19,
2024/6/5,23959,23959,4874.12,
2024/6/6,24289,24289,4941.33,
2024/6/7,24311,24311,4946.52,
2024/6/10,24370,24370,4958.87,
2024/6/11,24486,24486,4983.06,
2024/6/12,24419,24419,4988.98,
2024/6/13,24607,24607,5026.9,
2024/6/14,24584,24584,5022.8,
2024/6/17,24548,24548,5034.78,
2024/6/18,24735,24735,5072.63,
2024/6/19,24851,24851,5096.7,
2024/6/20,24882,24882,5103.19,
2024/6/21,24984,24984,5124.09,
2024/6/24,25024,25024,5132.17,
2024/6/25,25007,25007,5128.72,
2024/6/26,25092,25092,5146.13,
2024/6/27,25201,25201,5169.9,
2024/6/28,25297,25297,5190.59,
2024/7/1,25275,25275,5186.76,
2024/7/2,25389,25389,5210.99,
2024/7/3,25498,25498,5251.01,
2024/7/4,25663,25663,5285.56,
2024/7/5,25615,25615,5275.26,
2024/7/8,25677,25677,5288.05,
2024/7/9,25698,25698,5293.09,
2024/7/10,25781,25781,5330.3,
2024/7/11,26081,26081,5391.93,
2024/7/12,25619,25619,5298.2,
2024/7/16,25683,25683,5311.61,0
2024/7/17,25888,25888,5354.06,
2024/7/18,25141,25141,5220.43,
2024/7/19,25182,25182,5228.9,
2024/7/22,25025,25025,5196.41,
2024/7/23,25147,25147,5221.31,
2024/7/24,24934,24934,5174.83,
2024/7/25,24065,24065,4994.7,
2024/7/26,24093,24093,5001.48,
2024/7/29,24319,24319,5048.58,
2024/7/30,24335,24335,5051.64,
2024/7/31,24016,24016,4986.74,
2024/8/1,23937,23937,4970.3,
2024/8/2,23486,23486,4876.73,
2024/8/5,22424,22424,4672.78,
2024/8/6,21742,21742,4528.46,
2024/8/7,22215,22215,4617.4,
2024/8/8,22030,22030,4575.71,
2024/8/9,22727,22727,4721.57,
2024/8/13,22771,22771,4750.06,
2024/8/14,23095,23095,4817.99,
2024/8/15,23188,23188,4839.91,
2024/8/16,23817,23817,4971.3,
2024/8/19,23717,23717,4972.4,
2024/8/20,23719,23719,4973.4,
2024/8/21,23509,23509,4928.94,
2024/8/22,23619,23619,4952.77,
2024/8/23,23561,23561,4939.88,
2024/8/26,23459,23459,4919.29,
2024/8/27,23578,23578,4944.33,
2024/8/28,23537,23537,4937.72,
2024/8/29,23443,23443,4918.68,
2024/8/30,23522,23522,4936.06,
2024/9/2,23927,23927,5020.73,
2024/9/3,24077,24077,5052.15,
2024/9/4,23320,23320,4893.23,
2024/9/5,23012,23012,4845.87,
2024/9/6,22889,22889,4819.59,
2024/9/9,22424,22424,4722.43,
2024/9/10,22777,22777,4797.06,
2024/9/11,22575,22575,4773.78,
2024/9/12,22879,22879,4839.71,
2024/9/13,22863,22863,4836.28,
2024/9/17,22945,22945,4873.64,
2024/9/18,23070,23070,4899.94,
2024/9/19,23332,23332,4956.27,
2024/9/20,23603,23603,5013.17,
2024/9/24,23747,23747,5042.89,
2024/9/25,23839,23839,5063.23,
2024/9/26,23934,23934,5081.59,
2024/9/27,24379,24379,5178,
2024/9/30,23845,23845,5064.63,
2024/10/1,24089,24089,5116.51,
2024/10/2,23903,23903,5075.86,
2024/10/3,24469,24469,5214.28,
2024/10/4,24271,24271,5172.05,
2024/10/7,24779,24779,5279.93,
2024/10/8,24528,24528,5225.63,
2024/10/9,24628,24628,5247.58,
2024/10/10,24919,24919,5327.62,
2024/10/11,24747,24747,5290.22,
2024/10/15,25222,25222,5392.85,
2024/10/16,24900,24900,5323.32,
2024/10/17,25084,25084,5361.84,
2024/10/18,25150,25150,5394.37,
2024/10/21,25163,25163,5396.2,
2024/10/22,25247,25247,5413.74,
2024/10/23,25294,25294,5421.91,
2024/10/24,25305,25305,5423.37,
2024/10/25,25264,25264,5413.19,
2024/10/28,25437,25437,5449.67,
2024/10/29,25479,25479,5459.5,
2024/10/30,25527,25527,5469.53,
2024/10/31,25487,25487,5459.78,
2024/11/1,24865,24865,5325.23,
2024/11/5,25008,25008,5355.12,
2024/11/6,25380,25380,5452.16,
2024/11/7,26013,26013,5588.05,
2024/11/8,26034,26034,5592.13,
2024/11/11,25960,25960,5576.22,
2024/11/12,26108,26108,5624.91,
2024/11/13,26088,26088,5620.41,
2024/11/14,26168,26168,5634.25,
2024/11/15,26211,26211,5642.7,
2024/11/18,25549,25549,5499.38,
2024/11/19,25707,25707,5553.23,
2024/11/20,25852,25852,5581.76,
2024/11/21,25879,25879,5586.97,
2024/11/22,25899,25899,5590.94,
2024/11/25,25966,25966,5605.33,
2024/11/26,26074,26074,5628.41,
2024/11/27,25861,25861,5581.67,
2024/11/28,25654,25654,5536.52,
2024/11/29,25479,25479,5499.49,
2024/12/2,25579,25579,5521,
2024/12/3,25586,25586,5522.23,
2024/12/4,25602,25602,5542.81,
2024/12/5,25807,25807,5586.66,
2024/12/6,25760,25760,5575.16,
2024/12/9,25754,25754,5573.35,
2024/12/10,25989,25989,5622.74,
2024/12/11,25880,25880,5615.64,
2024/12/12,26166,26166,5678.05,
2024/12/13,26094,26094,5661.46,
2024/12/16,26216,26216,5688.35,
2024/12/17,26312,26312,5726.78,
2024/12/18,26108,26108,5679.52,
2024/12/19,25551,25551,5556.4,
2024/12/20,26031,26031,5658.53,
2024/12/23,26015,26015,5653.84,
2024/12/24,26280,26280,5711.99,
2024/12/25,26478,26478,5751.49,
2024/12/26,26486,26486,5753.07,
2024/12/27,26642,26642,5787.01,
2024/12/30,26433,26433,5741.64,
2025/1/6,26257,26257,5703.01,
2025/1/7,26505,26505,5756.69,
2025/1/8,26237,26237,5712.8,
2025/1/9,26295,26295,5725.2,
2025/1/10,26253,26253,5733.4,
2025/1/14,25740,25740,5621.39,
2025/1/15,25911,25911,5660.09,
2025/1/16,26049,26049,5688.06,
2025/1/17,25866,25866,5649.55,
2025/1/20,26212,26212,5724.87,
2025/1/21,26215,26215,5724.58,
2025/1/22,26445,26445,5774.68,
2025/1/23,26672,26672,5845.06,
2025/1/24,26791,26791,5870.29,
2025/1/27,26664,26664,5841,
2025/1/28,26285,26285,5757.21,
2025/1/29,26540,26540,5812.89,
2025/1/30,26308,26308,5762.79,
2025/1/31,26471,26471,5798.3,
2025/2/3,26501,26501,5804.52,
2025/2/4,26226,26226,5744,
2025/2/5,26250,26250,5765,
2025/2/6,26139,26139,5740.04,
2025/2/7,25998,25998,5709.26,
2025/2/10,25900,25900,5687.94,
2025/2/12,26311,26311,5779.06,
2025/2/13,26497,26497,5838.93,
2025/2/14,26485,26485,5835.82,
2025/2/17,26349,26349,5805.6,
2025/2/18,26307,26307,5815.98,
2025/2/19,26491,26491,5856.63,
2025/2/20,26281,26281,5808.52,
2025/2/21,26025,26025,5751.01,
2025/2/25,25593,25593,5655.68,
2025/2/26,25340,25340,5599.24,
2025/2/27,25429,25429,5620.48,
2025/2/28,25123,25123,5552.78,
2025/3/3,25495,25495,5635.07,
2025/3/4,25012,25012,5529.85,
2025/3/5,24925,24925,5527.24,
2025/3/6,25231,25231,5594.84,
2025/3/7,24662,24662,5468.98,
2025/3/10,24700,24700,5477.59,
2025/3/11,23955,23955,5313.15,
2025/3/12,24077,24077,5358.42,
2025/3/13,24249,24249,5394.8,
2025/3/14,23979,23979,5334.7,
2025/3/17,24548,24548,5461.19,
2025/3/18,24909,24909,5540.9,
2025/3/19,24757,24757,5527.78,
2025/3/21,24743,24743,5524.69,
2025/3/24,24814,24814,5540.01,
2025/3/25,25313,25313,5651.56,
2025/3/26,25242,25242,5634.9,
2025/3/27,25025,25025,5588.29,
2025/3/28,25072,25072,5599.26,
2025/3/31,24382,24382,5445.74,
2025/4/1,24454,24454,5462.66,
2025/4/2,24536,24536,5479.55,
2025/4/3,24350,24350,5454.43,
2025/4/4,23110,23110,5177.26,
2025/4/7,21695,21695,4859.91,
2025/4/8,21723,21723,4864.27,
2025/4/9,21112,21112,4723.74,
2025/4/10,23213,23213,5212.7,
2025/4/11,21988,21988,4937.78,
2025/4/14,22394,22394,5031.01,
2025/4/15,22676,22676,5094.23,
2025/4/16,22586,22586,5095.48,
2025/4/17,22185,22185,5005.98,
2025/4/18,22290,22290,5030.16,
2025/4/21,22099,22099,4987.22,
2025/4/22,21706,21706,4898.59,
2025/4/23,22371,22371,5048.67,
2025/4/24,22786,22786,5141.33,
2025/4/25,23213,23213,5237.07,
2025/4/28,23405,23405,5281.09,
2025/4/30,23407,23407,5282.99,
2025/5/1,23483,23483,5301.75,
2025/5/2,24039,24039,5427.24,
2025/5/7,23779,23779,5385.13,
2025/5/8,23890,23890,5410.96,
2025/5/9,24342,24342,5513.1,
2025/5/12,24400,24400,5545.29,
2025/5/13,25332,25332,5756.81,
2025/5/14,25359,25359,5763.71,
2025/5/15,25180,25180,5722.51,
2025/5/16,25113,25113,5706.36,
2025/5/19,25209,25209,5728.7,
2025/5/20,25349,25349,5760.66,
2025/5/21,25143,25143,5712,
2025/5/22,24669,24669,5624.75,
2025/5/23,24745,24745,5641.01,
2025/5/26,24486,24486,5582.21,
2025/5/27,24422,24422,5567.42,
2025/5/28,25116,25116,5725.65,
2025/5/29,25288,25288,5767.16,
2025/5/30,25006,25006,5703.7,
2025/6/2,24927,24927,5685.37,
2025/6/3,24960,24960,5692.38,
2025/6/4,25227,25227,5769.38,
2025/6/5,25064,25064,5732.2,
2025/6/6,25172,25172,5756.47,
2025/6/9,25575,25575,5849.26,
2025/6/10,25580,25580,5850.46,
2025/6/11,25742,25742,5905.06,
2025/6/12,25556,25556,5863.25,
2025/6/13,25477,25477,5844.13,
2025/6/16,25396,25396,5846.76,
2025/6/17,25733,25733,5924,
2025/6/18,25530,25530,5876.46,
2025/6/19,25469,25469,5861.8,
2025/6/20,25544,25544,5877.92,
2025/6/23,25622,25622,5896.05,
2025/6/24,25719,25719,5918.47,
2025/6/25,25931,25931,5965.17,
2025/6/26,25840,25840,5944.13,
2025/6/27,26037,26037,5990.1,
2025/6/30,26191,26191,6025.7,
2025/7/1,26093,26093,6003.05,
2025/7/2,26097,26097,6002.72,
2025/7/3,26202,26202,6042.05,
2025/7/4,26534,26534,6118.33,
2025/7/7,26493,26493,6108.4,
2025/7/8,26550,26550,6121.6,
2025/7/9,26755,26755,6167.01,
2025/7/10,26726,26726,6177.85,
2025/7/11,26923,26923,6222.6,
2025/7/14,26850,26850,6206.33,
2025/7/15,27020,27020,6244.9,0
2025/7/16,27130,27130,6269.86,
2025/7/17,27139,27139,6292.9,
2025/7/18,27316,27316,6334.84,
2025/7/22,27136,27136,6292.23,
2025/7/23,27020,27020,6264.85,
2025/7/24,27342,27342,6337.38,
2025/7/25,27439,27439,6359.58,
2025/7/28,27565,27565,6388.27,
2025/7/29,27571,27571,6390.46,
2025/7/30,27460,27460,6364.68,
2025/7/31,27576,27576,6391.06,
2025/8/1,27680,27680,6414.45,
2025/8/4,26784,26784,6206.83,
2025/8/5,27044,27044,6283.5,
2025/8/6,27112,27112,6298.17,
2025/8/7,27299,27299,6342.21,
2025/8/8,27280,27280,6337.9,
2025/8/12,27580,27580,6408.68,
2025/8/13,27790,27790,6475.43,
2025/8/14,27719,27719,6459.36,
2025/8/15,27833,27833,6485.07,
2025/8/18,27806,27806,6477.26,
2025/8/19,27900,27900,6520.41,
2025/8/20,27736,27736,6480.74,
2025/8/21,27659,27659,6461.79,
2025/8/22,27752,27752,6482.27,
2025/8/25,28017,28017,6543.94,
2025/8/26,27778,27778,6488,
2025/8/27,27925,27925,6523.57,
2025/8/28,27915,27915,6520.95,
2025/8/29,27928,27928,6524.34,
2025/9/1,27844,27844,6504.95,
2025/9/2,27855,27855,6507.26,
2025/9/3,27931,27931,6525.02,
2025/9/4,27885,27885,6528.38,
2025/9/5,28127,28127,6585.25,
2025/9/8,28200,28200,6601.74,
2025/9/9,28145,28145,6589.46,
2025/9/10,28191,28191,6617.1,
2025/9/11,28261,28261,6632.61,
2025/9/12,28492,28492,6687.73,
2025/9/16,28644,28644,6722.91,
2025/9/17,28439,28439,6695.43,
2025/9/18,28492,28492,6705.4,
2025/9/19,28826,28826,6783.62,
2025/9/22,28901,28901,6800.4,
2025/9/24,28826,28826,6781.08,
2025/9/25,28875,28875,6790.96,
2025/9/26,28912,28912,6798.59,
2025/9/29,28953,28953,6809.46,
2025/9/30,28991,28991,6818.68,
2025/10/1,28953,28953,6808.43,
2025/10/2,28902,28902,6796.14,
2025/10/3,28988,28988,6831.2,
2025/10/6,29542,29542,6962.04,
2025/10/7,29776,29776,7016.8,
2025/10/8,29960,29960,7058.34,
2025/10/9,30211,30211,7117.24,
2025/10/10,30118,30118,7112.1,
2025/10/14,29693,29693,7010.82,
2025/10/15,29525,29525,6971.27,
2025/10/16,29517,29517,6967.64,
2025/10/17,29319,29319,6922.11,
2025/10/20,29563,29563,6999.94,
2025/10/21,29783,29783,7051.58,
2025/10/22,29914,29914,7080.93,
2025/10/23,29908,29908,7079.1,
2025/10/24,30181,30181,7142.89,
2025/10/27,30433,30433,7201.98,
2025/10/28,30648,30648,7253.03,
2025/10/29,30479,30479,7213.29,
2025/10/30,30675,30675,7258.79,
2025/10/31,30658,30658,7253.95,
2025/11/4,30813,30813,7290.79,
2025/11/5,30251,30251,7157.36,
2025/11/6,30520,30520,7234.17,
2025/11/7,30096,30096,7133.96,
2025/11/10,30297,30297,7181.44,
2025/11/11,30805,30805,7302.63,
2025/11/12,30887,30887,7340.24,
2025/11/13,31097,31097,7390.24,
2025/11/14,30563,30563,7262.95,
2025/11/17,30543,30543,7257.38,
2025/11/18,30330,30330,7225.79,
2025/11/19,30140,30140,7179.18,
2025/11/20,30511,30511,7266.08,
2025/11/21,30090,30090,7164.29,
2025/11/25,30641,30641,7296.46,
2025/11/26,30846,30846,7344.62,
2025/11/27,30998,30998,7380.88,
2025/11/28,31141,31141,7414.82,
2025/12/1,31145,31145,7415.68,
2025/12/2,30967,30967,7372.75,
2025/12/3,31043,31043,7405.52,
2025/12/4,31066,31066,7410.24,
2025/12/5,31082,31082,7412.67,
2025/12/8,31161,31161,7430.32,
2025/12/9,31232,31232,7447.13,
2025/12/10,31366,31366,7494.68,
2025/12/11,31432,31432,7509.23,
2025/12/12,31492,31492,7523.75,
2025/12/15,31252,31252,7465,
2025/12/16,31073,31073,7422.81,
2025/12/17,30868,30868,7392.11,
2025/12/18,30763,30763,7367.02,
2025/12/19,31049,31049,7434.86,
2025/12/22,31632,31632,7580.8,
2025/12/23,31652,31652,7585.24,
2025/12/24,31687,31687,7591.29,
2025/12/25,31703,31703,7593.11,
2025/12/26,31823,31823,7621.77,
2025/12/29,31843,31843,7626.42,
2025/12/30,31749,31749,7604.12,
2026/1/5,31919,31919,7645.43,
2026/1/6,32073,32073,7682.17,
2026/1/7,32248,32248,7738.09,
2026/1/8,32155,32155,7715.05,
2026/1/9,32231,32231,7733.25,
2026/1/13,32833,32833,7896.63,
2026/1/14,32923,32923,7918.34,
2026/1/15,32757,32757,7879.49,
2026/1/16,32876,32876,7906.95,
2026/1/19,32619,32619,7843.8,
2026/1/20,32752,32752,7875.52,
2026/1/21,32213,32213,7745.78,
2026/1/22,32592,32592,7857.85,
2026/1/23,32846,32846,7918.37,
2026/1/26,32121,32121,7744.05,
2026/1/27,32152,32152,7751.28,
2026/1/28,32025,32025,7721.87,
2026/1/29,32107,32107,7742.26,
2026/1/30,32199,32199,7765.25,
2026/2/2,32247,32247,7776.85,
2026/2/3,32483,32483,7833.56,
2026/2/4,32459,32459,7842.51,
2026/2/5,32516,32516,7856.08,
2026/2/6,32108,32108,7757.11,
2026/2/9,32828,32828,7931.75,
2026/2/10,32933,32933,7956.68,
2026/2/12,32399,32399,7845.43,
2026/2/13,31874,31874,7719.72,
2026/2/16,31982,31982,7746.75,
2026/2/17,32034,32034,7783.19,
2026/2/18,32008,32008,7776.68,
2026/2/19,32482,32482,7892.96,
2026/2/20,32494,32494,7896.57,
2026/2/24,32422,32422,7878.44,
2026/2/25,32860,32860,7986.07,
2026/2/26,33204,33204,8069.65,
2026/2/27,33013,33013,8024.91,
2026/3/2,33043,33043,8030.61,
2026/3/3,33043,33043,8031.02,
2026/3/4,32432,32432,7895.83,
2026/3/5,32477,32477,7906.33,
2026/3/6,32269,32269,7854.4,
2026/3/9,32145,32145,7825.07,
2026/3/10,32259,32259,7855.31,
2026/3/11,32348,32348,7895.09,
2026/3/12,32490,32490,7930.97,
