äÓèÄì˙,äÓèÄâøäz(â~),ï™îzã‡çƒìäéëäÓèÄâøäz(â~),èÉéëéYëçäz(â≠â~),ï™îzã‡(â~)
2017/9/29,10000,10000,0.05,
2017/10/2,9980,9980,0.04,
2017/10/3,10031,10031,0.21,
2017/10/4,10017,10017,0.65,
2017/10/5,10044,10044,0.91,
2017/10/6,10103,10103,1.24,
2017/10/10,10063,10063,1.34,
2017/10/11,10046,10046,1.57,
2017/10/12,10070,10070,2.27,
2017/10/13,10043,10043,2.64,
2017/10/16,10032,10032,3.44,
2017/10/17,10052,10052,4,
2017/10/18,10054,10054,4.45,
2017/10/19,10136,10136,4.66,
2017/10/20,10117,10117,4.87,
2017/10/23,10272,10272,5.16,
2017/10/24,10183,10183,6.26,
2017/10/25,10247,10247,7.9,
2017/10/26,10163,10163,8.64,
2017/10/27,10228,10228,9.64,
2017/10/30,10276,10276,10.15,
2017/10/31,10176,10176,11.31,
2017/11/1,10259,10259,12.82,
2017/11/2,10284,10284,13.48,
2017/11/6,10341,10341,14.41,
2017/11/7,10301,10301,14.83,
2017/11/8,10286,10286,16.25,
2017/11/9,10330,10330,17.32,
2017/11/10,10228,10228,17.83,
2017/11/13,10256,10256,18.5,
2017/11/14,10259,10259,18.97,
2017/11/15,10224,10224,19.44,
2017/11/16,10135,10135,19.96,
2017/11/17,10218,10218,20.62,
2017/11/20,10129,10129,20.88,
2017/11/21,10196,10196,21.34,
2017/11/22,10241,10241,22.01,
2017/11/24,10151,10151,21.97,
2017/11/27,10191,10191,22.27,
2017/11/28,10121,10121,22.68,
2017/11/29,10278,10278,23.46,
2017/11/30,10317,10317,23.86,
2017/12/1,10436,10436,24.5,
2017/12/4,10441,10441,24.82,
2017/12/5,10400,10400,24.98,
2017/12/6,10356,10356,25.4,
2017/12/7,10353,10353,25.83,
2017/12/8,10466,10466,26.59,
2017/12/11,10554,10554,27.15,
2017/12/12,10572,10572,27.5,
2017/12/13,10568,10568,28.18,
2017/12/14,10512,10512,28.63,
2017/12/15,10426,10426,28.86,
2017/12/18,10551,10551,29.9,
2017/12/19,10611,10611,30.63,
2017/12/20,10601,10601,31.79,
2017/12/21,10623,10623,32.58,
2017/12/22,10659,10659,33.51,
2017/12/25,10638,10638,34.29,
2017/12/26,10653,10653,35.02,
2017/12/27,10647,10647,35,
2017/12/28,10657,10657,37.2,
2017/12/29,10635,10635,37.71,
2018/1/4,10707,10707,38.57,
2018/1/5,10756,10756,39.4,
2018/1/9,10874,10874,42.4,
2018/1/10,10825,10825,43.32,
2018/1/11,10714,10714,45.83,
2018/1/12,10781,10781,47.73,
2018/1/15,10811,10811,49.02,
2018/1/16,10805,10805,50.13,
2018/1/17,10711,10711,49.69,
2018/1/18,10903,10903,53.18,
2018/1/19,10863,10863,53.88,
2018/1/22,10884,10884,54.71,
2018/1/23,10992,10992,56.72,
2018/1/24,10950,10950,57.86,
2018/1/25,10862,10862,58.46,
2018/1/26,10894,10894,60.34,
2018/1/29,10901,10901,61.48,
2018/1/30,10863,10863,62.34,
2018/1/31,10725,10725,63.05,
2018/2/1,10773,10773,63.34,
2018/2/2,10789,10789,64.05,
2018/2/5,10603,10603,63.95,
2018/2/6,10105,10105,61.15,
2018/2/7,10303,10303,62.74,
2018/2/8,10257,10257,61.6,
2018/2/9,9843,9843,60.19,
2018/2/13,10097,10097,63.11,
2018/2/14,10046,10046,63.37,
2018/2/15,10093,10093,65.66,
2018/2/16,10162,10162,66.61,
2018/2/19,10166,10166,68.05,
2018/2/20,10214,10214,69.33,
2018/2/21,10223,10223,69.39,
2018/2/22,10173,10173,71.19,
2018/2/23,10131,10131,71.51,
2018/2/26,10280,10280,73.07,
2018/2/27,10382,10382,74.23,
2018/2/28,10300,10300,74.53,
2018/3/1,10126,10126,74.16,
2018/3/2,9963,9963,73.65,
2018/3/5,9959,9959,74.54,
2018/3/6,10137,10137,75.97,
2018/3/7,10115,10115,76.81,
2018/3/8,10171,10171,77.89,
2018/3/9,10268,10268,79.43,
2018/3/12,10459,10459,81.19,
2018/3/13,10397,10397,81.19,
2018/3/14,10364,10364,82.66,
2018/3/15,10248,10248,82.17,
2018/3/16,10257,10257,82.61,
2018/3/19,10241,10241,83.41,
2018/3/20,10128,10128,83.01,
2018/3/22,10087,10087,83.04,
2018/3/23,9773,9773,81.03,
2018/3/26,9576,9576,80.1,
2018/3/27,9881,9881,83.43,
2018/3/28,9698,9698,83.06,
2018/3/29,9804,9804,84.67,
2018/3/30,9876,9876,86.04,
2018/4/2,9882,9882,87.09,
2018/4/3,9616,9616,84.75,
2018/4/4,9799,9799,88,
2018/4/5,9936,9936,89.87,
2018/4/6,10042,10042,91.27,
2018/4/9,9799,9799,89.75,
2018/4/10,9821,9821,90.32,
2018/4/11,10013,10013,92.9,
2018/4/12,9949,9949,93.02,
2018/4/13,10075,10075,94.66,
2018/4/16,10056,10056,95.64,
2018/4/17,10099,10099,96.35,
2018/4/18,10217,10217,98.57,
2018/4/19,10258,10258,99.49,
2018/4/20,10201,10201,99.79,
2018/4/23,10154,10154,99.97,
2018/4/24,10237,10237,101.38,
2018/4/25,10126,10126,101.04,
2018/4/26,10188,10188,102.03,
2018/4/27,10277,10277,103.56,
2018/5/1,10210,10210,103.17,
2018/5/2,10275,10275,104.25,
2018/5/7,10230,10230,105.04,
2018/5/8,10271,10271,105.81,
2018/5/9,10313,10313,106.77,
2018/5/10,10472,10472,108.67,
2018/5/11,10518,10518,109.52,
2018/5/14,10521,10521,110.04,
2018/5/15,10568,10568,111.05,
2018/5/16,10560,10560,111.37,
2018/5/17,10611,10611,112.99,
2018/5/18,10673,10673,114.24,
2018/5/21,10663,10663,114.62,
2018/5/22,10730,10730,116.37,
2018/5/23,10683,10683,117.25,
2018/5/24,10596,10596,116.71,
2018/5/25,10569,10569,116.85,
2018/5/28,10544,10544,117.14,
2018/5/29,10517,10517,117.76,
2018/5/30,10333,10333,115.7,
2018/5/31,10494,10494,118.29,
2018/6/1,10445,10445,118.1,
2018/6/4,10623,10623,120.57,
2018/6/5,10698,10698,122.42,
2018/6/6,10705,10705,123.16,
2018/6/7,10831,10831,125.32,
2018/6/8,10787,10787,125.32,
2018/6/11,10778,10778,125.95,
2018/6/12,10888,10888,127.36,
2018/6/13,10922,10922,129.3,
2018/6/14,10866,10866,129.58,
2018/6/15,10932,10932,130.87,
2018/6/18,10910,10910,131.71,
2018/6/19,10857,10857,132.05,
2018/6/20,10815,10815,133.07,
2018/6/21,10873,10873,134.43,
2018/6/22,10761,10761,134.07,
2018/6/25,10737,10737,134.3,
2018/6/26,10575,10575,132.88,
2018/6/27,10630,10630,134.9,
2018/6/28,10547,10547,134.48,
2018/6/29,10659,10659,136.62,
2018/7/2,10698,10698,137.6,
2018/7/3,10730,10730,138.57,
2018/7/4,10648,10648,138.86,
2018/7/5,10654,10654,139.44,
2018/7/6,10773,10773,140.99,
2018/7/9,10840,10840,142.94,
2018/7/10,10995,10995,145.5,
2018/7/11,11010,11010,147.31,
2018/7/12,11055,11055,149.1,
2018/7/13,11202,11202,150.28,
2018/7/17,11159,11159,150.65,0
2018/7/18,11267,11267,153.66,
2018/7/19,11267,11267,154.8,
2018/7/20,11225,11225,154.81,
2018/7/23,11041,11041,154.17,
2018/7/24,11089,11089,157.15,
2018/7/25,11117,11117,158.99,
2018/7/26,11153,11153,160.79,
2018/7/27,11175,11175,162.04,
2018/7/30,11085,11085,161.96,
2018/7/31,11002,11002,161.83,
2018/8/1,11147,11147,165.51,
2018/8/2,11122,11122,165.98,
2018/8/3,11196,11196,168.48,
2018/8/6,11177,11177,169.24,
2018/8/7,11235,11235,170.72,
2018/8/8,11285,11285,172.87,
2018/8/9,11219,11219,172.6,
2018/8/10,11213,11213,173.54,
2018/8/13,11107,11107,173.67,
2018/8/14,11086,11086,174.2,
2018/8/15,11221,11221,177.24,
2018/8/16,11054,11054,176.48,
2018/8/17,11168,11168,180.42,
2018/8/20,11176,11176,180.39,
2018/8/21,11130,11130,180.38,
2018/8/22,11201,11201,182.67,
2018/8/23,11264,11264,185.27,
2018/8/24,11316,11316,186.69,
2018/8/27,11355,11355,187.04,
2018/8/28,11440,11440,189.38,
2018/8/29,11446,11446,191.31,
2018/8/30,11561,11561,194.37,
2018/8/31,11442,11442,193.56,
2018/9/3,11439,11439,194.41,
2018/9/4,11448,11448,195.43,
2018/9/5,11477,11477,195.94,
2018/9/6,11413,11413,200.27,
2018/9/7,11303,11303,199.65,
2018/9/10,11319,11319,201.16,
2018/9/11,11396,11396,204.94,
2018/9/12,11447,11447,208.11,
2018/9/13,11433,11433,209.07,
2018/9/14,11560,11560,212.88,
2018/9/18,11468,11468,213.49,
2018/9/19,11577,11577,216.76,
2018/9/20,11587,11587,219.35,
2018/9/21,11699,11699,223.11,
2018/9/25,11688,11688,223.47,
2018/9/26,11672,11672,224.59,
2018/9/27,11623,11623,226.13,
2018/9/28,11720,11720,229.64,
2018/10/1,11756,11756,231.58,
2018/10/2,11781,11781,235.27,
2018/10/3,11725,11725,237.71,
2018/10/4,11824,11824,241.13,
2018/10/5,11694,11694,239.64,
2018/10/9,11493,11493,236.34,
2018/10/10,11481,11481,237.01,
2018/10/11,11048,11048,230.3,
2018/10/12,10796,10796,226.68,
2018/10/15,10923,10923,230.91,
2018/10/16,10860,10860,233.43,
2018/10/17,11149,11149,243.37,
2018/10/18,11175,11175,247.57,
2018/10/19,10980,10980,245.18,
2018/10/22,10964,10964,246.16,
2018/10/23,10948,10948,247.07,
2018/10/24,10854,10854,246.66,
2018/10/25,10476,10476,238.72,
2018/10/26,10716,10716,244.64,
2018/10/29,10483,10483,240.84,
2018/10/30,10476,10476,242.06,
2018/10/31,10710,10710,248.85,
2018/11/1,10776,10776,251.22,
2018/11/2,10906,10906,255.61,
2018/11/5,10896,10896,257.58,
2018/11/6,10949,10949,259.64,
2018/11/7,11004,11004,263.01,
2018/11/8,11275,11275,270.33,
2018/11/9,11293,11293,272.05,
2018/11/12,11168,11168,269.87,
2018/11/13,10927,10927,265.14,
2018/11/14,10938,10938,265.41,
2018/11/15,10833,10833,266.02,
2018/11/16,10953,10953,271.68,
2018/11/19,10887,10887,271.32,
2018/11/20,10694,10694,267.31,
2018/11/21,10526,10526,264.35,
2018/11/22,10594,10594,267.05,
2018/11/26,10533,10533,266.97,
2018/11/27,10740,10740,272.23,
2018/11/28,10779,10779,276.46,
2018/11/29,11016,11016,283.64,
2018/11/30,10979,10979,283.46,
2018/12/3,11074,11074,286.32,
2018/12/4,11200,11200,290.29,
2018/12/5,10766,10766,282.17,
2018/12/6,10771,10771,282.69,
2018/12/7,10744,10744,281.98,
2018/12/10,10466,10466,281.64,
2018/12/11,10532,10532,284.49,
2018/12/12,10570,10570,286.37,
2018/12/13,10619,10619,288.86,
2018/12/14,10611,10611,290.2,
2018/12/17,10415,10415,287.83,
2018/12/18,10132,10132,280.8,
2018/12/19,10103,10103,281.91,
2018/12/20,9957,9957,277.43,
2018/12/21,9688,9688,270.49,
2018/12/25,9138,9138,256.48,
2018/12/26,9188,9188,258.21,
2018/12/27,9665,9665,271.61,
2018/12/28,9741,9741,276.12,
2019/1/4,9316,9316,265.85,
2019/1/7,9697,9697,278.05,
2019/1/8,9818,9818,286.38,
2019/1/9,9911,9911,290.86,
2019/1/10,9910,9910,292.03,
2019/1/11,9984,9984,295.2,
2019/1/15,9917,9917,294.36,
2019/1/16,10029,10029,298.54,
2019/1/17,10106,10106,302.84,
2019/1/18,10226,10226,307.05,
2019/1/21,10386,10386,312.58,
2019/1/22,10387,10387,313.25,
2019/1/23,10227,10227,308.44,
2019/1/24,10242,10242,313.7,
2019/1/25,10285,10285,315.16,
2019/1/28,10341,10341,317.33,
2019/1/29,10250,10250,315.73,
2019/1/30,10258,10258,317.27,
2019/1/31,10368,10368,321.2,
2019/2/1,10458,10458,324.06,
2019/2/4,10529,10529,326.97,
2019/2/5,10653,10653,334.87,
2019/2/6,10678,10678,336.66,
2019/2/7,10677,10677,338.32,
2019/2/8,10567,10567,335.37,
2019/2/12,10667,10667,339.5,
2019/2/13,10800,10800,344.09,
2019/2/14,10876,10876,347.63,
2019/2/15,10804,10804,345.6,
2019/2/18,10931,10931,349.67,
2019/2/19,10930,10930,352.91,
2019/2/20,10974,10974,354.32,
2019/2/21,10992,10992,355.99,
2019/2/22,10962,10962,355.86,
2019/2/25,11034,11034,358.03,
2019/2/26,11073,11073,359.54,
2019/2/27,11011,11011,358.42,
2019/2/28,11042,11042,359.47,
2019/3/1,11086,11086,355.43,
2019/3/4,11208,11208,359.94,
2019/3/5,11144,11144,362.05,
2019/3/6,11106,11106,361.16,
2019/3/7,11015,11015,358.33,
2019/3/8,10921,10921,355.75,
2019/3/11,10837,10837,353.34,
2019/3/12,11047,11047,359.1,
2019/3/13,11066,11066,360.66,
2019/3/14,11137,11137,363.96,
2019/3/15,11193,11193,366.17,
2019/3/18,11209,11209,366.82,
2019/3/19,11224,11224,370.76,
2019/3/20,11254,11254,371.27,
2019/3/22,11247,11247,370.78,
2019/3/25,10930,10930,360.79,
2019/3/26,10947,10947,361.55,
2019/3/27,11062,11062,366.05,
2019/3/28,10995,10995,365.03,
2019/3/29,11106,11106,369.26,
2019/4/1,11190,11190,372.84,
2019/4/2,11354,11354,378.8,
2019/4/3,11360,11360,385.04,
2019/4/4,11390,11390,385.54,
2019/4/5,11441,11441,386.94,
2019/4/8,11461,11461,386.93,
2019/4/9,11469,11469,387.55,
2019/4/10,11377,11377,385.42,
2019/4/11,11421,11421,386.98,
2019/4/12,11491,11491,390.02,
2019/4/15,11589,11589,393.83,
2019/4/16,11578,11578,397.27,
2019/4/17,11596,11596,399.8,
2019/4/18,11542,11542,398.15,
2019/4/19,11557,11557,399.15,
2019/4/22,11554,11554,399.71,
2019/4/23,11544,11544,399.36,
2019/4/24,11670,11670,405.49,
2019/4/25,11688,11688,406.42,
2019/4/26,11624,11624,404.68,
2019/5/7,11564,11564,403.03,
2019/5/8,11314,11314,395.39,
2019/5/9,11277,11277,402.57,
2019/5/10,11226,11226,401.33,
2019/5/13,11266,11266,403.71,
2019/5/14,10951,10951,393.92,
2019/5/15,11068,11068,399.44,
2019/5/16,11122,11122,402.08,
2019/5/17,11273,11273,409.91,
2019/5/20,11211,11211,409.11,
2019/5/21,11131,11131,407.83,
2019/5/22,11277,11277,415.41,
2019/5/23,11210,11210,413.98,
2019/5/24,11014,11014,407.64,
2019/5/27,11016,11016,411.4,
2019/5/28,11023,11023,412.83,
2019/5/29,10897,10897,408.12,
2019/5/30,10856,10856,409.08,
2019/5/31,10852,10852,409.4,
2019/6/3,10607,10607,401.05,
2019/6/4,10544,10544,399.38,
2019/6/5,10800,10800,416.96,
2019/6/6,10910,10910,421.31,
2019/6/7,10983,10983,425.28,
2019/6/10,11082,11082,429.91,
2019/6/11,11143,11143,433.19,
2019/6/12,11141,11141,435.83,
2019/6/13,11117,11117,435.58,
2019/6/14,11160,11160,438.24,
2019/6/17,11160,11160,441.77,
2019/6/18,11156,11156,442.05,
2019/6/19,11270,11270,448.3,
2019/6/20,11232,11232,447.3,
2019/6/21,11294,11294,450.07,
2019/6/24,11298,11298,451.45,
2019/6/25,11220,11220,448.99,
2019/6/26,11120,11120,446.94,
2019/6/27,11139,11139,448.96,
2019/6/28,11213,11213,452.32,
2019/7/1,11339,11339,458.32,
2019/7/2,11443,11443,463.77,
2019/7/3,11387,11387,471.61,
2019/7/4,11484,11484,476.2,
2019/7/5,11495,11495,476.91,
2019/7/8,11555,11555,479.39,
2019/7/9,11529,11529,479.62,
2019/7/10,11563,11563,481.99,
2019/7/11,11524,11524,480.98,
2019/7/12,11576,11576,484.68,
2019/7/16,11566,11566,484.95,0
2019/7/17,11574,11574,486.54,
2019/7/18,11448,11448,486.44,
2019/7/19,11459,11459,487.32,
2019/7/22,11438,11438,486.51,
2019/7/23,11473,11473,489.65,
2019/7/24,11567,11567,496.01,
2019/7/25,11639,11639,500.05,
2019/7/26,11633,11633,501.07,
2019/7/29,11685,11685,504.45,
2019/7/30,11704,11704,506.16,
2019/7/31,11666,11666,506.26,
2019/8/1,11606,11606,504.04,
2019/8/2,11277,11277,490.28,
2019/8/5,11102,11102,493.7,
2019/8/6,10724,10724,478.36,
2019/8/7,10895,10895,488.58,
2019/8/8,10900,10900,491.55,
2019/8/9,11098,11098,504.63,
2019/8/13,10822,10822,494.9,
2019/8/14,11075,11075,509,
2019/8/15,10722,10722,495.76,
2019/8/16,10752,10752,498.46,
2019/8/19,10942,10942,513.69,
2019/8/20,11095,11095,522.8,
2019/8/21,10981,10981,519.18,
2019/8/22,11100,11100,526.52,
2019/8/23,11095,11095,527.12,
2019/8/26,10655,10655,506.74,
2019/8/27,10840,10840,515.64,
2019/8/28,10779,10779,515.46,
2019/8/29,10886,10886,522.48,
2019/8/30,11075,11075,532.99,
2019/9/2,11038,11038,531.78,
2019/9/3,11058,11058,533.35,
2019/9/4,10945,10945,527.92,
2019/9/5,11111,11111,548.85,
2019/9/6,11328,11328,560.35,
2019/9/9,11318,11318,560.6,
2019/9/10,11377,11377,564,
2019/9/11,11410,11410,566.28,
2019/9/12,11550,11550,573.85,
2019/9/13,11602,11602,576.46,
2019/9/17,11556,11556,578.18,
2019/9/18,11585,11585,579.03,
2019/9/19,11606,11606,579.88,
2019/9/20,11560,11560,577.92,
2019/9/24,11476,11476,573.39,
2019/9/25,11308,11308,565.89,
2019/9/26,11446,11446,573.12,
2019/9/27,11422,11422,572.76,
2019/9/30,11363,11363,570.63,
2019/10/1,11443,11443,575.95,
2019/10/2,11244,11244,567.06,
2019/10/3,11000,11000,566.91,
2019/10/4,11064,11064,570.88,
2019/10/7,11196,11196,578.72,
2019/10/8,11220,11220,581.18,
2019/10/9,11011,11011,572.48,
2019/10/10,11138,11138,580.12,
2019/10/11,11288,11288,588.9,
2019/10/15,11429,11429,597.94,
2019/10/16,11575,11575,606.3,
2019/10/17,11554,11554,607.11,
2019/10/18,11589,11589,612.27,
2019/10/21,11522,11522,606.59,
2019/10/23,11551,11551,608.29,
2019/10/24,11603,11603,612.11,
2019/10/25,11642,11642,614.84,
2019/10/28,11694,11694,618.19,
2019/10/29,11786,11786,623.72,
2019/10/30,11770,11770,624.97,
2019/10/31,11799,11799,624.03,
2019/11/1,11666,11666,617.81,
2019/11/5,11917,11917,631.13,
2019/11/6,11939,11939,645.57,
2019/11/7,11917,11917,645.02,
2019/11/8,12007,12007,649.06,
2019/11/11,12016,12016,650.94,
2019/11/12,11993,11993,650.36,
2019/11/13,11987,11987,650.03,
2019/11/14,11979,11979,651.69,
2019/11/15,11970,11970,651.59,
2019/11/18,12083,12083,657.55,
2019/11/19,12060,12060,662.16,
2019/11/20,12071,12071,663.74,
2019/11/21,12011,12011,660.08,
2019/11/22,12011,12011,661.26,
2019/11/25,12051,12051,663.73,
2019/11/26,12193,12193,671.96,
2019/11/27,12228,12228,676.29,
2019/11/28,12314,12314,681.64,
2019/11/29,12333,12333,683.29,
2019/12/2,12291,12291,680.97,
2019/12/3,12122,12122,672.41,
2019/12/4,11986,11986,679.72,
2019/12/5,12099,12099,687.02,
2019/12/6,12106,12106,688.32,
2019/12/9,12191,12191,694.57,
2019/12/10,12159,12159,693.56,
2019/12/11,12161,12161,695.67,
2019/12/12,12162,12162,697.6,
2019/12/13,12377,12377,711.24,
2019/12/16,12362,12362,711.71,
2019/12/17,12467,12467,723.28,
2019/12/18,12469,12469,724.34,
2019/12/19,12495,12495,726.6,
2019/12/20,12516,12516,728.72,
2019/12/23,12580,12580,730.48,
2019/12/24,12593,12593,732.5,
2019/12/25,12575,12575,733.63,
2019/12/26,12602,12602,736.17,
2019/12/27,12673,12673,740.35,
2019/12/30,12648,12648,741.73,
2020/1/6,12470,12470,732.72,
2020/1/7,12550,12550,739.77,
2020/1/8,12450,12450,748.67,
2020/1/9,12674,12674,764.03,
2020/1/10,12790,12790,772.29,
2020/1/14,12910,12910,781.46,
2020/1/15,12878,12878,781.35,
2020/1/16,12909,12909,788.16,
2020/1/17,13064,13064,800.48,
2020/1/20,13080,13080,803.55,
2020/1/21,13086,13086,805.84,
2020/1/22,13019,13019,801.73,
2020/1/23,13004,13004,812,
2020/1/24,13003,13003,814.04,
2020/1/27,12817,12817,802.93,
2020/1/28,12603,12603,791.25,
2020/1/29,12749,12749,802.91,
2020/1/30,12732,12732,802.93,
2020/1/31,12769,12769,807.2,
2020/2/3,12482,12482,790.62,
2020/2/4,12602,12602,799.89,
2020/2/5,12898,12898,835.9,
2020/2/6,13072,13072,849.23,
2020/2/7,13116,13116,854.37,
2020/2/10,13011,13011,848.71,
2020/2/12,13164,13164,858.22,
2020/2/13,13254,13254,867.49,
2020/2/14,13246,13246,869.45,
2020/2/17,13257,13257,872.02,
2020/2/18,13264,13264,878.98,
2020/2/19,13243,13243,877.59,
2020/2/20,13472,13472,896.54,
2020/2/21,13531,13531,900.75,
2020/2/25,12813,12813,854.29,
2020/2/26,12355,12355,824.91,
2020/2/27,12288,12288,826.5,
2020/2/28,11658,11658,788.61,
2020/3/2,11394,11394,773.99,
2020/3/3,11926,11926,810.3,
2020/3/4,11526,11526,805.18,
2020/3/5,12002,12002,844.46,
2020/3/6,11468,11468,810.4,
2020/3/9,10808,10808,766.7,
2020/3/10,10068,10068,716.2,
2020/3/11,10729,10729,764.27,
2020/3/12,10159,10159,726.85,
2020/3/13,9224,9224,663.22,
2020/3/16,10225,10225,738.17,
2020/3/17,9038,9038,650.61,
2020/3/18,9558,9558,699.11,
2020/3/19,9144,9144,671.54,
2020/3/23,8986,8986,666.45,
2020/3/24,8717,8717,648.67,
2020/3/25,9585,9585,717.28,
2020/3/26,9682,9682,728.05,
2020/3/27,10091,10091,765.07,
2020/3/30,9660,9660,735.58,
2020/3/31,10055,10055,768.73,
2020/4/1,9800,9800,750.76,
2020/4/2,9343,9343,717.66,
2020/4/3,9589,9589,757,
2020/4/6,9500,9500,750.66,
2020/4/7,10175,10175,804.92,
2020/4/8,10146,10146,804.28,
2020/4/9,10540,10540,838.73,
2020/4/10,10692,10692,852.98,
2020/4/13,10654,10654,851.64,
2020/4/14,10469,10469,836.9,
2020/4/15,10741,10741,863.21,
2020/4/16,10541,10541,855.06,
2020/4/17,10614,10614,863.35,
2020/4/20,10907,10907,888.35,
2020/4/21,10723,10723,874.49,
2020/4/22,10396,10396,850.22,
2020/4/23,10627,10627,869.7,
2020/4/24,10618,10618,869.57,
2020/4/27,10763,10763,882.46,
2020/4/28,10924,10924,897.08,
2020/4/30,11153,11153,918.98,
2020/5/1,11050,11050,912.67,
2020/5/7,10725,10725,887.74,
2020/5/8,10873,10873,921.82,
2020/5/11,11136,11136,947.08,
2020/5/12,11197,11197,953.82,
2020/5/13,10922,10922,932.91,
2020/5/14,10677,10677,913.89,
2020/5/15,10846,10846,929.95,
2020/5/18,10887,10887,935.04,
2020/5/19,11264,11264,969.25,
2020/5/20,11210,11210,966.06,
2020/5/21,11392,11392,982.11,
2020/5/22,11324,11324,984.35,
2020/5/25,11345,11345,986.94,
2020/5/26,11358,11358,989.19,
2020/5/27,11488,11488,1000.55,
2020/5/28,11713,11713,1024.37,
2020/5/29,11631,11631,1018.72,
2020/6/1,11692,11692,1026.04,
2020/6/2,11754,11754,1032.43,
2020/6/3,11967,11967,1073.86,
2020/6/4,12170,12170,1092.84,
2020/6/5,12155,12155,1091.1,
2020/6/8,12512,12512,1121.71,
2020/6/9,12520,12520,1123.05,
2020/6/10,12371,12371,1108.38,
2020/6/11,12191,12191,1090.73,
2020/6/12,11438,11438,1019.63,
2020/6/15,11656,11656,1037.79,
2020/6/16,11789,11789,1054.28,
2020/6/17,12018,12018,1078.28,
2020/6/18,11897,11897,1073.32,
2020/6/19,11925,11925,1077.24,
2020/6/22,11838,11838,1070.05,
2020/6/23,11941,11941,1079.99,
2020/6/24,11939,11939,1082.18,
2020/6/25,11674,11674,1059.24,
2020/6/26,11816,11816,1074.81,
2020/6/29,11556,11556,1054.47,
2020/6/30,11778,11778,1076.88,
2020/7/1,11994,11994,1094.22,
2020/7/2,11993,11993,1095.26,
2020/7/3,12045,12045,1124.18,
2020/7/6,12057,12057,1126.08,
2020/7/7,12206,12206,1140.03,
2020/7/8,12127,12127,1135.17,
2020/7/9,12182,12182,1146.47,
2020/7/10,12087,12087,1139.18,
2020/7/13,12183,12183,1148.94,
2020/7/14,12101,12101,1142.63,
2020/7/15,12263,12263,1159.87,0
2020/7/16,12378,12378,1171.63,
2020/7/17,12356,12356,1178.63,
2020/7/20,12431,12431,1186.14,
2020/7/21,12495,12495,1192.71,
2020/7/22,12489,12489,1194.61,
2020/7/27,12197,12197,1167.33,
2020/7/28,12246,12246,1173.6,
2020/7/29,12134,12134,1166.28,
2020/7/30,12289,12289,1182.77,
2020/7/31,12204,12204,1171.56,
2020/8/3,12445,12445,1195.38,
2020/8/4,12553,12553,1206.04,
2020/8/5,12542,12542,1231.52,
2020/8/6,12620,12620,1243.37,
2020/8/7,12692,12692,1250.66,
2020/8/11,12806,12806,1261.75,
2020/8/12,12751,12751,1257.49,
2020/8/13,12939,12939,1278.53,
2020/8/14,12960,12960,1281.6,
2020/8/17,12904,12904,1277.51,
2020/8/18,12872,12872,1278.15,
2020/8/19,12816,12816,1275.51,
2020/8/20,12873,12873,1282.48,
2020/8/21,12863,12863,1282.41,
2020/8/24,12907,12907,1293.26,
2020/8/25,13056,13056,1309.39,
2020/8/26,13156,13156,1321.19,
2020/8/27,13210,13210,1328.41,
2020/8/28,13331,13331,1341.81,
2020/8/31,13261,13261,1336.41,
2020/9/1,13298,13298,1341.08,
2020/9/2,13431,13431,1355.87,
2020/9/3,13639,13639,1405.37,
2020/9/4,13155,13155,1357.04,
2020/9/7,13068,13068,1348.12,
2020/9/8,13061,13061,1347.95,
2020/9/9,12657,12657,1306.33,
2020/9/10,12932,12932,1340.82,
2020/9/11,12713,12713,1319.35,
2020/9/14,12719,12719,1322.56,
2020/9/15,12864,12864,1339.43,
2020/9/16,12894,12894,1353.36,
2020/9/17,12813,12813,1347.51,
2020/9/18,12681,12681,1334.85,
2020/9/23,12564,12564,1323.39,
2020/9/24,12297,12297,1296.25,
2020/9/25,12336,12336,1303.53,
2020/9/28,12506,12506,1322.74,
2020/9/29,12731,12731,1349.03,
2020/9/30,12714,12714,1350.26,
2020/10/1,12779,12779,1358.02,
2020/10/2,12886,12886,1370.47,
2020/10/5,12789,12789,1389.32,
2020/10/6,13027,13027,1416.87,
2020/10/7,12869,12869,1401.52,
2020/10/8,13142,13142,1431.56,
2020/10/9,13245,13245,1444.27,
2020/10/12,13318,13318,1453.01,
2020/10/13,13477,13477,1470.12,
2020/10/14,13414,13414,1463.27,
2020/10/15,13304,13304,1452.42,
2020/10/16,13321,13321,1454.05,
2020/10/19,13300,13300,1462.52,
2020/10/20,13134,13134,1445.32,
2020/10/21,13158,13158,1449.45,
2020/10/22,13019,13019,1435.69,
2020/10/23,13118,13118,1447.76,
2020/10/26,13161,13161,1453.66,
2020/10/27,12935,12935,1429.25,
2020/10/28,12839,12839,1421.67,
2020/10/29,12408,12408,1375.39,
2020/10/30,12549,12549,1393.77,
2020/11/2,12435,12435,1378.62,
2020/11/4,12779,12779,1420.3,
2020/11/5,13026,13026,1482.31,
2020/11/6,13221,13221,1508.13,
2020/11/9,13170,13170,1504.51,
2020/11/10,13563,13563,1549.81,
2020/11/11,13533,13533,1553.16,
2020/11/12,13677,13677,1569.98,
2020/11/13,13488,13488,1548.26,
2020/11/16,13640,13640,1560.92,
2020/11/17,13779,13779,1585.29,
2020/11/18,13697,13697,1577.07,
2020/11/19,13523,13523,1557.51,
2020/11/20,13599,13599,1566.43,
2020/11/24,13729,13729,1581.8,
